Noise,Beta1,Window1,T1,Beta2,Window2,T2,PSNR
5,0.2,7,0.88,0.53,7,0.91,87.685273875
5,0.2,7,0.88,0.73,7,0.71,86.2785698335
5,0.2,7,0.88,0.73,7,0.71,86.527669482
5,0.2,7,0.88,0.73,7,0.71,88.350660895
5,0.2,7,0.88,0.73,7,0.71,85.1044936309
5,0.2,7,0.88,0.73,7,0.71,90.1749600105
5,0.2,7,0.88,0.73,7,0.91,85.3927945804
5,0.2,7,0.88,0.73,7,0.91,85.6506146137
5,0.2,7,0.88,0.73,7,0.91,85.8935821011
5,0.2,7,0.88,0.73,7,0.91,84.0049298089
5,0.2,7,0.88,0.73,7,0.91,83.3689268492
5,0.4,7,0.68,0.53,7,0.71,87.2913542932
5,0.4,7,0.68,0.53,7,0.71,85.9379346643
5,0.4,7,0.68,0.53,7,0.71,84.8269459876
5,0.4,7,0.68,0.53,7,0.71,84.9631959094
5,0.4,7,0.68,0.53,7,0.71,83.7331807503
5,0.4,7,0.68,0.53,7,0.91,83.6023196821
5,0.4,7,0.68,0.53,7,0.91,87.403786462
5,0.4,7,0.68,0.53,7,0.91,83.2026774328
5,0.4,7,0.68,0.53,7,0.91,85.3232564921
5,0.4,7,0.68,0.53,7,0.91,86.5407698258
5,0.4,7,0.68,0.73,7,0.71,83.6779680007
5,0.4,7,0.68,0.73,7,0.71,83.1172444543
5,0.4,7,0.68,0.73,7,0.71,85.2473091064
5,0.4,7,0.68,0.73,7,0.71,81.9921916268
5,0.4,7,0.68,0.73,7,0.71,82.9552211915
5,0.4,7,0.68,0.73,7,0.91,87.3620504896
5,0.4,7,0.68,0.73,7,0.91,82.9343191316
5,0.4,7,0.68,0.73,7,0.91,80.9738775754
5,0.4,7,0.68,0.73,7,0.91,83.5172630945
5,0.4,7,0.68,0.73,7,0.91,83.5971249945
5,0.4,7,0.88,0.53,7,0.71,82.3974920182
5,0.4,7,0.88,0.53,7,0.71,82.6500348622
5,0.4,7,0.88,0.53,7,0.71,82.1891505445
5,0.4,7,0.88,0.53,7,0.71,88.3024885719
5,0.4,7,0.88,0.53,7,0.71,82.153298959
5,0.4,7,0.88,0.53,7,0.91,81.2816949161
5,0.4,7,0.88,0.53,7,0.91,81.6998524909
5,0.4,7,0.88,0.53,7,0.91,82.4575274863
5,0.4,7,0.88,0.53,7,0.91,88.2056152035
5,0.4,7,0.88,0.53,7,0.91,86.4934327686
5,0.4,7,0.88,0.73,7,0.71,84.6565233065
5,0.4,7,0.88,0.73,7,0.71,82.2556768969
5,0.4,7,0.88,0.73,7,0.71,84.3445906841
5,0.4,7,0.88,0.73,7,0.71,87.961072123
5,0.4,7,0.88,0.73,7,0.71,81.8622160515
5,0.4,7,0.88,0.73,7,0.91,83.0816891137
5,0.4,7,0.88,0.73,7,0.91,82.2455267444
5,0.4,7,0.88,0.73,7,0.91,80.0854575957
5,0.4,7,0.88,0.73,7,0.91,81.1538136557
5,0.4,7,0.88,0.73,7,0.91,82.2018732797
10,0.2,7,0.68,0.53,7,0.71,79.6645558707
10,0.2,7,0.68,0.53,7,0.71,80.1974771253
10,0.2,7,0.68,0.53,7,0.71,80.9796258617
10,0.2,7,0.68,0.53,7,0.71,77.7119720193
10,0.2,7,0.68,0.53,7,0.71,79.281673116
10,0.2,7,0.68,0.53,7,0.91,76.4169888672
10,0.2,7,0.68,0.53,7,0.91,82.1294625964
10,0.2,7,0.68,0.53,7,0.91,79.4560572595
10,0.2,7,0.68,0.53,7,0.91,78.0793865201
10,0.2,7,0.68,0.53,7,0.91,80.8121440914
10,0.2,7,0.68,0.73,7,0.71,81.0360662862
10,0.2,7,0.68,0.73,7,0.71,78.3821585249
10,0.2,7,0.68,0.73,7,0.71,78.9149696295
10,0.2,7,0.68,0.73,7,0.71,76.2909152833
10,0.2,7,0.68,0.73,7,0.71,78.6745292839
10,0.2,7,0.68,0.73,7,0.91,78.6440735406
10,0.2,7,0.68,0.73,7,0.91,77.1346622378
10,0.2,7,0.68,0.73,7,0.91,78.8250675155
10,0.2,7,0.68,0.73,7,0.91,82.4469128295
10,0.2,7,0.68,0.73,7,0.91,76.9851528266
10,0.2,7,0.88,0.53,7,0.71,79.9919158561
10,0.2,7,0.88,0.53,7,0.71,77.548601364
10,0.2,7,0.88,0.53,7,0.71,81.5173828983
10,0.2,7,0.88,0.53,7,0.71,78.659560762
10,0.2,7,0.88,0.53,7,0.71,79.1228442507
10,0.2,7,0.88,0.53,7,0.91,79.3063445463
10,0.2,7,0.88,0.53,7,0.91,80.7702408395
10,0.2,7,0.88,0.53,7,0.91,82.3433582159
10,0.2,7,0.88,0.53,7,0.91,80.7082497603
10,0.2,7,0.88,0.53,7,0.91,76.876597823
10,0.2,7,0.88,0.73,7,0.71,75.9009086728
10,0.2,7,0.88,0.73,7,0.71,75.477241833
10,0.2,7,0.88,0.73,7,0.71,79.8582450494
10,0.2,7,0.88,0.73,7,0.71,80.8259297811
10,0.2,7,0.88,0.73,7,0.71,76.6955061276
10,0.2,7,0.88,0.73,7,0.91,76.8038851605
10,0.2,7,0.88,0.73,7,0.91,79.8690200908
10,0.2,7,0.88,0.73,7,0.91,78.3356743078
10,0.2,7,0.88,0.73,7,0.91,80.0787878587
10,0.2,7,0.88,0.73,7,0.91,80.1563381536
10,0.4,7,0.68,0.53,7,0.71,76.5065300695
10,0.4,7,0.68,0.53,7,0.71,77.4166275184
10,0.4,7,0.68,0.53,7,0.71,79.7002822882
10,0.4,7,0.68,0.53,7,0.71,77.8823934371
10,0.4,7,0.68,0.53,7,0.71,78.6478171656
10,0.4,7,0.68,0.53,7,0.91,79.9032106319
10,0.4,7,0.68,0.53,7,0.91,77.9416483112
10,0.4,7,0.68,0.53,7,0.91,78.9939672972
10,0.4,7,0.68,0.53,7,0.91,79.5738347805
10,0.4,7,0.68,0.53,7,0.91,78.5109842632
10,0.4,7,0.68,0.73,7,0.71,78.0315346792
10,0.4,7,0.68,0.73,7,0.71,74.6937993783
10,0.4,7,0.68,0.73,7,0.71,80.3755083741
10,0.4,7,0.68,0.73,7,0.71,72.4433048121
10,0.4,7,0.68,0.73,7,0.71,77.6781781794
10,0.4,7,0.68,0.73,7,0.91,79.4739565754
10,0.4,7,0.68,0.73,7,0.91,78.5949340421
10,0.4,7,0.68,0.73,7,0.91,78.4078496214
10,0.4,7,0.68,0.73,7,0.91,76.3189152922
10,0.4,7,0.68,0.73,7,0.91,81.0816127788
10,0.4,7,0.88,0.53,7,0.71,76.9337635318
10,0.4,7,0.88,0.53,7,0.71,79.1093343545
10,0.4,7,0.88,0.53,7,0.71,81.1109489447
10,0.4,7,0.88,0.53,7,0.71,75.5572402109
10,0.4,7,0.88,0.53,7,0.71,75.9669536921
10,0.4,7,0.88,0.53,7,0.91,79.13436316
10,0.4,7,0.88,0.53,7,0.91,76.9502391224
10,0.4,7,0.88,0.53,7,0.91,80.6139068103
10,0.4,7,0.88,0.53,7,0.91,79.7836552004
10,0.4,7,0.88,0.53,7,0.91,78.3020445507
10,0.4,7,0.88,0.73,7,0.71,77.8067602461
10,0.4,7,0.88,0.73,7,0.71,77.384638486
10,0.4,7,0.88,0.73,7,0.71,74.8281713153
10,0.4,7,0.88,0.73,7,0.71,76.4161364951
10,0.4,7,0.88,0.73,7,0.71,74.0718259742
10,0.4,7,0.88,0.73,7,0.91,72.4736594632
10,0.4,7,0.88,0.73,7,0.91,76.3462032204
10,0.4,7,0.88,0.73,7,0.91,79.3296085995
10,0.4,7,0.88,0.73,7,0.91,73.7877583955
10,0.4,7,0.88,0.73,7,0.91,80.5531861741
20,0.2,7,0.68,0.53,7,0.71,66.0995910157
20,0.2,7,0.68,0.53,7,0.71,66.804593502
20,0.2,7,0.68,0.53,7,0.71,65.5495358142
20,0.2,7,0.68,0.53,7,0.71,67.6758639443
20,0.2,7,0.68,0.53,7,0.71,71.92133883
20,0.2,7,0.68,0.53,7,0.91,66.3270471823
20,0.2,7,0.68,0.53,7,0.91,67.1376849132
20,0.2,7,0.68,0.53,7,0.91,65.3044442833
20,0.2,7,0.68,0.53,7,0.91,66.7665681145
20,0.2,7,0.68,0.53,7,0.91,67.2803439142
20,0.2,7,0.68,0.73,7,0.71,68.5609402397
20,0.2,7,0.68,0.73,7,0.71,63.7684458876
20,0.2,7,0.68,0.73,7,0.71,66.0429624757
20,0.2,7,0.68,0.73,7,0.71,66.3784782271
20,0.2,7,0.68,0.73,7,0.71,67.7922011873
20,0.2,7,0.68,0.73,7,0.91,70.9537340205
20,0.2,7,0.68,0.73,7,0.91,64.4169188107
20,0.2,7,0.68,0.73,7,0.91,70.7521501538
20,0.2,7,0.68,0.73,7,0.91,68.0646925529
20,0.2,7,0.68,0.73,7,0.91,71.9649505367
20,0.2,7,0.88,0.53,7,0.71,64.6106513636
20,0.2,7,0.88,0.53,7,0.71,69.1389269563
20,0.2,7,0.88,0.53,7,0.71,67.4065578959
20,0.2,7,0.88,0.53,7,0.71,67.9331319908
20,0.2,7,0.88,0.53,7,0.71,65.6296534901
20,0.2,7,0.88,0.53,7,0.91,65.1091201438
20,0.2,7,0.88,0.53,7,0.91,62.4892448855
20,0.2,7,0.88,0.53,7,0.91,67.298446016
20,0.2,7,0.88,0.53,7,0.91,69.8996997655
20,0.2,7,0.88,0.53,7,0.91,64.8137997048
20,0.2,7,0.88,0.73,7,0.71,64.1381605043
20,0.2,7,0.88,0.73,7,0.71,65.8447805086
20,0.2,7,0.88,0.73,7,0.71,65.5223892556
20,0.2,7,0.88,0.73,7,0.71,63.200289676
20,0.2,7,0.88,0.73,7,0.71,68.0396496565
20,0.2,7,0.88,0.73,7,0.91,67.3946398785
20,0.2,7,0.88,0.73,7,0.91,72.1393125314
20,0.2,7,0.88,0.73,7,0.91,66.8909570758
20,0.2,7,0.88,0.73,7,0.91,65.9941867218
20,0.2,7,0.88,0.73,7,0.91,67.0401416885
20,0.4,7,0.68,0.53,7,0.71,64.8227617387
20,0.4,7,0.68,0.53,7,0.71,66.7419270138
20,0.4,7,0.68,0.53,7,0.71,64.4926055049
20,0.4,7,0.68,0.53,7,0.71,66.0937630598
20,0.4,7,0.68,0.53,7,0.71,67.4849285023
20,0.4,7,0.68,0.53,7,0.91,62.5698401796
20,0.4,7,0.68,0.53,7,0.91,66.2362913929
20,0.4,7,0.68,0.53,7,0.91,64.407751156
20,0.4,7,0.68,0.53,7,0.91,72.2811742891
20,0.4,7,0.68,0.53,7,0.91,67.2086758355
20,0.4,7,0.68,0.73,7,0.71,65.1755426037
20,0.4,7,0.68,0.73,7,0.71,66.3449739399
20,0.4,7,0.68,0.73,7,0.71,71.5150619854
20,0.4,7,0.68,0.73,7,0.71,70.6240155947
20,0.4,7,0.68,0.73,7,0.71,66.1476728974
20,0.4,7,0.68,0.73,7,0.91,72.9971317124
20,0.4,7,0.68,0.73,7,0.91,65.2855285924
20,0.4,7,0.68,0.73,7,0.91,61.4337497339
20,0.4,7,0.68,0.73,7,0.91,70.1560733522
20,0.4,7,0.68,0.73,7,0.91,66.1659678174
20,0.4,7,0.88,0.53,7,0.71,66.3190159178
20,0.4,7,0.88,0.53,7,0.71,69.2202956178
20,0.4,7,0.88,0.53,7,0.71,66.5904886203
20,0.4,7,0.88,0.53,7,0.71,66.7535177324
20,0.4,7,0.88,0.53,7,0.71,69.8166097022
20,0.4,7,0.88,0.53,7,0.91,68.475755023
20,0.4,7,0.88,0.53,7,0.91,67.9674679939
20,0.4,7,0.88,0.53,7,0.91,66.8823743774
20,0.4,7,0.88,0.53,7,0.91,72.34224387
20,0.4,7,0.88,0.53,7,0.91,67.9152441956
20,0.4,7,0.88,0.73,7,0.71,69.0312084104
20,0.4,7,0.88,0.73,7,0.71,65.667466585
20,0.4,7,0.88,0.73,7,0.71,64.1528760321
20,0.4,7,0.88,0.73,7,0.71,65.1571349192
20,0.4,7,0.88,0.73,7,0.71,64.1408197492
20,0.4,7,0.88,0.73,7,0.91,70.7328253589
20,0.4,7,0.88,0.73,7,0.91,65.4474529953
20,0.4,7,0.88,0.73,7,0.91,69.017905306
20,0.4,7,0.88,0.73,7,0.91,67.4488250255
20,0.4,7,0.88,0.73,7,0.91,67.4072684212
30,0.2,7,0.68,0.53,7,0.71,62.5192193983
30,0.2,7,0.68,0.53,7,0.71,60.9763383839
30,0.2,7,0.68,0.53,7,0.71,60.334890757
30,0.2,7,0.68,0.53,7,0.71,60.9977487913
30,0.2,7,0.68,0.53,7,0.71,59.9418198737
30,0.2,7,0.68,0.53,7,0.91,63.3793610394
30,0.2,7,0.68,0.53,7,0.91,58.2609482752
30,0.2,7,0.68,0.53,7,0.91,61.4443704486
30,0.2,7,0.68,0.53,7,0.91,57.95782391
30,0.2,7,0.68,0.53,7,0.91,62.8385469662
30,0.2,7,0.68,0.73,7,0.71,63.8512387131
30,0.2,7,0.68,0.73,7,0.71,59.2102940254
30,0.2,7,0.68,0.73,7,0.71,61.397895418
30,0.2,7,0.68,0.73,7,0.71,55.2919354978
30,0.2,7,0.68,0.73,7,0.71,60.1096935211
30,0.2,7,0.68,0.73,7,0.91,59.3516165381
30,0.2,7,0.68,0.73,7,0.91,58.3129072498
30,0.2,7,0.68,0.73,7,0.91,58.8608194804
30,0.2,7,0.68,0.73,7,0.91,61.0976640074
30,0.2,7,0.68,0.73,7,0.91,58.5733417939
30,0.2,7,0.88,0.53,7,0.71,62.0619920391
30,0.2,7,0.88,0.53,7,0.71,60.0049690979
30,0.2,7,0.88,0.53,7,0.71,61.7288204268
30,0.2,7,0.88,0.53,7,0.71,60.6796613832
30,0.2,7,0.88,0.53,7,0.71,61.063386493
30,0.2,7,0.88,0.53,7,0.91,58.9949669858
30,0.2,7,0.88,0.53,7,0.91,55.1558378111
30,0.2,7,0.88,0.53,7,0.91,59.4499402555
30,0.2,7,0.88,0.53,7,0.91,63.7033280537
30,0.2,7,0.88,0.53,7,0.91,62.7546841964
30,0.2,7,0.88,0.73,7,0.71,58.3843739098
30,0.2,7,0.88,0.73,7,0.71,58.467961669
30,0.2,7,0.88,0.73,7,0.71,62.3419577219
30,0.2,7,0.88,0.73,7,0.71,62.6064157377
30,0.2,7,0.88,0.73,7,0.71,60.1630617521
30,0.2,7,0.88,0.73,7,0.91,60.8037898624
30,0.2,7,0.88,0.73,7,0.91,63.35021362
30,0.2,7,0.88,0.73,7,0.91,55.5379000881
30,0.2,7,0.88,0.73,7,0.91,62.5530588124
30,0.2,7,0.88,0.73,7,0.91,57.9368821917
30,0.4,7,0.68,0.53,7,0.71,60.3562691512
30,0.4,7,0.68,0.53,7,0.71,57.4074986736
30,0.4,7,0.68,0.53,7,0.71,59.6584306188
30,0.4,7,0.68,0.53,7,0.71,59.9427756386
30,0.4,7,0.68,0.53,7,0.71,56.1996062119
30,0.4,7,0.68,0.53,7,0.91,60.5021518416
30,0.4,7,0.68,0.53,7,0.91,60.6912260136
30,0.4,7,0.68,0.53,7,0.91,59.938563874
30,0.4,7,0.68,0.53,7,0.91,57.7928158042
30,0.4,7,0.68,0.53,7,0.91,64.4830484638
30,0.4,7,0.68,0.73,7,0.71,61.6923025817
30,0.4,7,0.68,0.73,7,0.71,57.735177342
30,0.4,7,0.68,0.73,7,0.71,58.9725831225
30,0.4,7,0.68,0.73,7,0.71,62.4805408306
30,0.4,7,0.68,0.73,7,0.71,59.3741360211
30,0.4,7,0.68,0.73,7,0.91,57.1040927479
30,0.4,7,0.68,0.73,7,0.91,58.8735176243
30,0.4,7,0.68,0.73,7,0.91,59.5842098376
30,0.4,7,0.68,0.73,7,0.91,61.8327086514
30,0.4,7,0.68,0.73,7,0.91,63.6629802158
30,0.4,7,0.88,0.53,7,0.71,57.6184257585
30,0.4,7,0.88,0.53,7,0.71,57.3797803691
30,0.4,7,0.88,0.53,7,0.71,57.2062634998
30,0.4,7,0.88,0.53,7,0.71,61.7367604831
30,0.4,7,0.88,0.53,7,0.71,58.8313658823
30,0.4,7,0.88,0.53,7,0.91,62.4491991096
30,0.4,7,0.88,0.53,7,0.91,67.8082210704
30,0.4,7,0.88,0.53,7,0.91,58.30554995
30,0.4,7,0.88,0.53,7,0.91,62.6548566198
30,0.4,7,0.88,0.53,7,0.91,63.6717365411
30,0.4,7,0.88,0.73,7,0.71,58.232371709
30,0.4,7,0.88,0.73,7,0.71,58.2879798284
30,0.4,7,0.88,0.73,7,0.71,57.8302683717
30,0.4,7,0.88,0.73,7,0.71,59.5661786488
30,0.4,7,0.88,0.73,7,0.71,58.3155594192
30,0.4,7,0.88,0.73,7,0.91,65.7471103948
30,0.4,7,0.88,0.73,7,0.91,61.6291902138
30,0.4,7,0.88,0.73,7,0.91,59.6306297275
30,0.4,7,0.88,0.73,7,0.91,59.6938258033
30,0.4,7,0.88,0.73,7,0.91,59.253343483
1,0.32,7,0.65,0.32,7,0.32,91.5755456522
1,0.32,7,0.65,0.32,7,0.32,91.4518986673
1,0.32,7,0.65,0.32,7,0.32,92.0586948024
1,0.32,7,0.65,0.32,7,0.32,91.8207433922
1,0.32,7,0.65,0.32,7,0.32,91.7773917839
1,0.32,7,0.65,0.32,7,0.34,90.7345392352
1,0.32,7,0.65,0.32,7,0.34,91.220071505
1,0.32,7,0.65,0.32,7,0.34,90.7285426801
1,0.32,7,0.65,0.32,7,0.34,91.6978369426
1,0.32,7,0.65,0.32,7,0.34,91.3935433454
1,0.32,7,0.65,0.34,7,0.32,91.2273459386
1,0.32,7,0.65,0.34,7,0.32,91.8795689693
1,0.32,7,0.65,0.34,7,0.32,91.4868893556
1,0.32,7,0.65,0.34,7,0.32,91.3933922456
1,0.32,7,0.65,0.34,7,0.32,90.7242189376
1,0.32,7,0.65,0.34,7,0.34,91.2170654621
1,0.32,7,0.65,0.34,7,0.34,90.6623124857
1,0.32,7,0.65,0.34,7,0.34,90.5606261637
1,0.32,7,0.65,0.34,7,0.34,91.0552758858
1,0.32,7,0.65,0.34,7,0.34,90.7349903394
1,0.32,7,0.67,0.32,7,0.32,91.4361799379
1,0.32,7,0.67,0.32,7,0.32,90.8012533414
1,0.32,7,0.67,0.32,7,0.32,91.5957371861
1,0.32,7,0.67,0.32,7,0.32,91.5629688656
1,0.32,7,0.67,0.32,7,0.32,91.0731543404
1,0.32,7,0.67,0.32,7,0.34,91.2402391252
1,0.32,7,0.67,0.32,7,0.34,93.4531913053
1,0.32,7,0.67,0.32,7,0.34,90.604619274
1,0.32,7,0.67,0.32,7,0.34,91.4236352935
1,0.32,7,0.67,0.32,7,0.34,92.6042729281
1,0.32,7,0.67,0.34,7,0.32,90.1455141725
1,0.32,7,0.67,0.34,7,0.32,90.6211345204
1,0.32,7,0.67,0.34,7,0.32,90.8780332043
1,0.32,7,0.67,0.34,7,0.32,91.0704915931
1,0.32,7,0.67,0.34,7,0.32,92.3464667013
1,0.32,7,0.67,0.34,7,0.34,90.677614472
1,0.32,7,0.67,0.34,7,0.34,90.9012629559
1,0.32,7,0.67,0.34,7,0.34,90.1901117741
1,0.32,7,0.67,0.34,7,0.34,90.5459619805
1,0.32,7,0.67,0.34,7,0.34,89.4527965843
1,0.34,7,0.65,0.32,7,0.32,90.6891817241
1,0.34,7,0.65,0.32,7,0.32,90.4434098334
1,0.34,7,0.65,0.32,7,0.32,89.7139315534
1,0.34,7,0.65,0.32,7,0.32,90.6625730698
1,0.34,7,0.65,0.32,7,0.32,91.533152533
1,0.34,7,0.65,0.32,7,0.34,91.1057878317
1,0.34,7,0.65,0.32,7,0.34,90.0072411505
1,0.34,7,0.65,0.32,7,0.34,91.1545969542
1,0.34,7,0.65,0.32,7,0.34,91.2159295888
1,0.34,7,0.65,0.32,7,0.34,91.1180595197
1,0.34,7,0.65,0.34,7,0.32,90.0083354178
1,0.34,7,0.65,0.34,7,0.32,90.5694726742
1,0.34,7,0.65,0.34,7,0.32,89.3944656392
1,0.34,7,0.65,0.34,7,0.32,92.7679974491
1,0.34,7,0.65,0.34,7,0.32,90.7876737322
1,0.34,7,0.65,0.34,7,0.34,91.5742419827
1,0.34,7,0.65,0.34,7,0.34,91.9324038217
1,0.34,7,0.65,0.34,7,0.34,91.3749891662
1,0.34,7,0.65,0.34,7,0.34,90.2697203901
1,0.34,7,0.65,0.34,7,0.34,89.7364793042
1,0.34,7,0.67,0.32,7,0.32,91.065987898
1,0.34,7,0.67,0.32,7,0.32,90.8800804813
1,0.34,7,0.67,0.32,7,0.32,91.0279249092
1,0.34,7,0.67,0.32,7,0.32,90.5989687994
1,0.34,7,0.67,0.32,7,0.32,90.4457269983
1,0.34,7,0.67,0.32,7,0.34,91.731704698
1,0.34,7,0.67,0.32,7,0.34,91.3242867579
1,0.34,7,0.67,0.32,7,0.34,90.5833290062
1,0.34,7,0.67,0.32,7,0.34,90.7967790638
1,0.34,7,0.67,0.32,7,0.34,91.5195859336
1,0.34,7,0.67,0.34,7,0.32,90.6383853388
1,0.34,7,0.67,0.34,7,0.32,90.3616436176
1,0.34,7,0.67,0.34,7,0.32,91.1989587134
1,0.34,7,0.67,0.34,7,0.32,90.5925985947
1,0.34,7,0.67,0.34,7,0.32,90.129346951
1,0.34,7,0.67,0.34,7,0.34,89.8606543345
1,0.34,7,0.67,0.34,7,0.34,90.5043656386
1,0.34,7,0.67,0.34,7,0.34,91.0071383971
1,0.34,7,0.67,0.34,7,0.34,91.1029695511
1,0.34,7,0.67,0.34,7,0.34,91.6600969924
5,0.32,7,0.65,0.32,7,0.32,87.1370073276
5,0.32,7,0.65,0.32,7,0.32,92.1929930111
5,0.32,7,0.65,0.32,7,0.32,86.8787347729
5,0.32,7,0.65,0.32,7,0.32,87.1706792176
5,0.32,7,0.65,0.32,7,0.32,87.6674074937
5,0.32,7,0.65,0.32,7,0.34,85.4263626312
5,0.32,7,0.65,0.32,7,0.34,84.2452653994
5,0.32,7,0.65,0.32,7,0.34,90.2305444628
5,0.32,7,0.65,0.32,7,0.34,91.1743016922
5,0.32,7,0.65,0.32,7,0.34,84.5372686535
5,0.32,7,0.65,0.34,7,0.32,88.955611291
5,0.32,7,0.65,0.34,7,0.32,86.8870084943
5,0.32,7,0.65,0.34,7,0.32,86.2984505555
5,0.32,7,0.65,0.34,7,0.32,83.0863804876
5,0.32,7,0.65,0.34,7,0.32,86.7411574077
5,0.32,7,0.65,0.34,7,0.34,87.3340979182
5,0.32,7,0.65,0.34,7,0.34,88.2937410268
5,0.32,7,0.65,0.34,7,0.34,89.4914349471
5,0.32,7,0.65,0.34,7,0.34,87.4203434896
5,0.32,7,0.65,0.34,7,0.34,90.9152966028
5,0.32,7,0.67,0.32,7,0.32,87.0935249568
5,0.32,7,0.67,0.32,7,0.32,88.9301688285
5,0.32,7,0.67,0.32,7,0.32,85.6484048569
5,0.32,7,0.67,0.32,7,0.32,87.0921474779
5,0.32,7,0.67,0.32,7,0.32,89.0553722396
5,0.32,7,0.67,0.32,7,0.34,88.9166943322
5,0.32,7,0.67,0.32,7,0.34,91.7206648085
5,0.32,7,0.67,0.32,7,0.34,83.9421472778
5,0.32,7,0.67,0.32,7,0.34,88.2823892128
5,0.32,7,0.67,0.32,7,0.34,88.3601154404
5,0.32,7,0.67,0.34,7,0.32,85.8101737391
5,0.32,7,0.67,0.34,7,0.32,87.7709018539
5,0.32,7,0.67,0.34,7,0.32,85.3427054208
5,0.32,7,0.67,0.34,7,0.32,84.691519682
5,0.32,7,0.67,0.34,7,0.32,89.8994057087
5,0.32,7,0.67,0.34,7,0.34,87.591840401
5,0.32,7,0.67,0.34,7,0.34,87.1713631555
5,0.32,7,0.67,0.34,7,0.34,88.2208679112
5,0.32,7,0.67,0.34,7,0.34,89.7795421521
5,0.32,7,0.67,0.34,7,0.34,87.761501043
5,0.34,7,0.65,0.32,7,0.32,92.9185887964
5,0.34,7,0.65,0.32,7,0.32,90.6313387872
5,0.34,7,0.65,0.32,7,0.32,86.8669300201
5,0.34,7,0.65,0.32,7,0.32,91.6651009807
5,0.34,7,0.65,0.32,7,0.32,86.7078820882
5,0.34,7,0.65,0.32,7,0.34,86.8335566814
5,0.34,7,0.65,0.32,7,0.34,89.0042888646
5,0.34,7,0.65,0.32,7,0.34,87.9405011453
5,0.34,7,0.65,0.32,7,0.34,88.2419263105
5,0.34,7,0.65,0.32,7,0.34,81.3307447004
5,0.34,7,0.65,0.34,7,0.32,87.030965419
5,0.34,7,0.65,0.34,7,0.32,88.7063879049
5,0.34,7,0.65,0.34,7,0.32,85.7746157922
5,0.34,7,0.65,0.34,7,0.32,86.6550753894
5,0.34,7,0.65,0.34,7,0.32,85.1139198186
5,0.34,7,0.65,0.34,7,0.34,88.9586768472
5,0.34,7,0.65,0.34,7,0.34,88.9688530878
5,0.34,7,0.65,0.34,7,0.34,84.8794934843
5,0.34,7,0.65,0.34,7,0.34,86.2619538321
5,0.34,7,0.65,0.34,7,0.34,87.2491080165
5,0.34,7,0.67,0.32,7,0.32,85.7931495082
5,0.34,7,0.67,0.32,7,0.32,87.7559770896
5,0.34,7,0.67,0.32,7,0.32,89.2852976402
5,0.34,7,0.67,0.32,7,0.32,90.0736952559
5,0.34,7,0.67,0.32,7,0.32,90.1950957688
5,0.34,7,0.67,0.32,7,0.34,86.5737059705
5,0.34,7,0.67,0.32,7,0.34,85.1332482819
5,0.34,7,0.67,0.32,7,0.34,88.5573848796
5,0.34,7,0.67,0.32,7,0.34,87.9293011135
5,0.34,7,0.67,0.32,7,0.34,84.8229134123
5,0.34,7,0.67,0.34,7,0.32,88.2179292569
5,0.34,7,0.67,0.34,7,0.32,88.1690955825
5,0.34,7,0.67,0.34,7,0.32,84.8308163824
5,0.34,7,0.67,0.34,7,0.32,88.2685911852
5,0.34,7,0.67,0.34,7,0.32,84.9042947688
5,0.34,7,0.67,0.34,7,0.34,83.8557138859
5,0.34,7,0.67,0.34,7,0.34,88.5393430881
5,0.34,7,0.67,0.34,7,0.34,87.3879126954
5,0.34,7,0.67,0.34,7,0.34,86.6639734366
5,0.34,7,0.67,0.34,7,0.34,87.7887738061
10,0.32,7,0.65,0.32,7,0.32,79.5976849547
10,0.32,7,0.65,0.32,7,0.32,81.9572232975
10,0.32,7,0.65,0.32,7,0.32,78.8779015588
10,0.32,7,0.65,0.32,7,0.32,77.5900102361
10,0.32,7,0.65,0.32,7,0.32,76.537684762
10,0.32,7,0.65,0.32,7,0.34,77.5498240294
10,0.32,7,0.65,0.32,7,0.34,80.8660696847
10,0.32,7,0.65,0.32,7,0.34,80.3521686843
10,0.32,7,0.65,0.32,7,0.34,80.1534513107
10,0.32,7,0.65,0.32,7,0.34,81.0346217768
10,0.32,7,0.65,0.34,7,0.32,75.9461716636
10,0.32,7,0.65,0.34,7,0.32,80.2904711878
10,0.32,7,0.65,0.34,7,0.32,80.8784120688
10,0.32,7,0.65,0.34,7,0.32,82.857994796
10,0.32,7,0.65,0.34,7,0.32,77.8238726904
10,0.32,7,0.65,0.34,7,0.34,81.2112980813
10,0.32,7,0.65,0.34,7,0.34,79.344877629
10,0.32,7,0.65,0.34,7,0.34,78.3936515961
10,0.32,7,0.65,0.34,7,0.34,81.8387202494
10,0.32,7,0.65,0.34,7,0.34,77.5731187953
10,0.32,7,0.67,0.32,7,0.32,82.007605629
10,0.32,7,0.67,0.32,7,0.32,80.2297769986
10,0.32,7,0.67,0.32,7,0.32,78.7768875805
10,0.32,7,0.67,0.32,7,0.32,81.3813289905
10,0.32,7,0.67,0.32,7,0.32,77.4341368974
10,0.32,7,0.67,0.32,7,0.34,84.7582501675
10,0.32,7,0.67,0.32,7,0.34,80.3541390553
10,0.32,7,0.67,0.32,7,0.34,80.7281603652
10,0.32,7,0.67,0.32,7,0.34,81.7655489456
10,0.32,7,0.67,0.32,7,0.34,80.7090640172
10,0.32,7,0.67,0.34,7,0.32,78.5998424394
10,0.32,7,0.67,0.34,7,0.32,78.9135342562
