Noise,Beta1,Window1,T1,Beta2,Window2,T2,PSNR
5,0.44,7,0.53,0.54,7,0.7,88.4743888317
5,0.44,7,0.53,0.54,7,0.7,85.4160863752
5,0.44,7,0.53,0.54,7,0.7,82.6271990572
5,0.44,7,0.73,0.34,7,0.5,88.505189245
5,0.44,7,0.73,0.34,7,0.5,87.3243513597
5,0.44,7,0.73,0.34,7,0.5,88.8459181481
5,0.44,7,0.73,0.34,7,0.5,83.2699556813
5,0.44,7,0.73,0.34,7,0.5,83.1563858784
5,0.44,7,0.73,0.34,7,0.7,83.985322924
5,0.44,7,0.73,0.34,7,0.7,87.7063762801
5,0.44,7,0.73,0.34,7,0.7,87.1280147331
5,0.44,7,0.73,0.34,7,0.7,87.2132434153
5,0.44,7,0.73,0.34,7,0.7,85.3843942388
5,0.44,7,0.73,0.54,7,0.5,89.623739723
5,0.44,7,0.73,0.54,7,0.5,84.773418458
5,0.44,7,0.73,0.54,7,0.5,86.712476932
5,0.44,7,0.73,0.54,7,0.5,91.7690814569
5,0.44,7,0.73,0.54,7,0.5,88.6447315562
5,0.44,7,0.73,0.54,7,0.7,87.8529507059
5,0.44,7,0.73,0.54,7,0.7,89.2991873078
5,0.44,7,0.73,0.54,7,0.7,87.4420681513
5,0.44,7,0.73,0.54,7,0.7,87.5780342629
5,0.44,7,0.73,0.54,7,0.7,86.6747772356
10,0.24,7,0.53,0.34,7,0.5,79.3457684105
10,0.24,7,0.53,0.34,7,0.5,76.5646104211
10,0.24,7,0.53,0.34,7,0.5,74.1338367176
10,0.24,7,0.53,0.34,7,0.5,72.6157183179
10,0.24,7,0.53,0.34,7,0.5,74.8241425264
10,0.24,7,0.53,0.34,7,0.7,73.6618675155
10,0.24,7,0.53,0.34,7,0.7,76.9964936809
10,0.24,7,0.53,0.34,7,0.7,73.6551822157
10,0.24,7,0.53,0.34,7,0.7,75.2759510111
10,0.24,7,0.53,0.34,7,0.7,74.5493473265
10,0.24,7,0.53,0.54,7,0.5,73.8784922922
10,0.24,7,0.53,0.54,7,0.5,73.8224300679
10,0.24,7,0.53,0.54,7,0.5,75.4992996061
10,0.24,7,0.53,0.54,7,0.5,76.5557742844
10,0.24,7,0.53,0.54,7,0.5,71.4858604218
10,0.24,7,0.53,0.54,7,0.7,72.9377582285
10,0.24,7,0.53,0.54,7,0.7,77.6538332175
10,0.24,7,0.53,0.54,7,0.7,75.1324583587
10,0.24,7,0.53,0.54,7,0.7,74.2952567853
10,0.24,7,0.53,0.54,7,0.7,74.1263400329
10,0.24,7,0.73,0.34,7,0.5,71.359489941
10,0.24,7,0.73,0.34,7,0.5,77.878221664
10,0.24,7,0.73,0.34,7,0.5,75.620642439
10,0.24,7,0.73,0.34,7,0.5,74.7444889905
10,0.24,7,0.73,0.34,7,0.5,79.7213473963
10,0.24,7,0.73,0.34,7,0.7,74.4236107947
10,0.24,7,0.73,0.34,7,0.7,75.5960021303
10,0.24,7,0.73,0.34,7,0.7,72.9411931355
10,0.24,7,0.73,0.34,7,0.7,74.6094658288
10,0.24,7,0.73,0.34,7,0.7,76.3037870156
10,0.24,7,0.73,0.54,7,0.5,74.2730487322
10,0.24,7,0.73,0.54,7,0.5,74.4624617224
10,0.24,7,0.73,0.54,7,0.5,76.3632950906
10,0.24,7,0.73,0.54,7,0.5,75.5342201018
10,0.24,7,0.73,0.54,7,0.5,74.4417436611
10,0.24,7,0.73,0.54,7,0.7,71.8895210086
10,0.24,7,0.73,0.54,7,0.7,73.8340948918
10,0.24,7,0.73,0.54,7,0.7,76.552683256
10,0.24,7,0.73,0.54,7,0.7,73.0949003891
10,0.24,7,0.73,0.54,7,0.7,75.9372231438
10,0.44,7,0.53,0.34,7,0.5,79.116670901
10,0.44,7,0.53,0.34,7,0.5,76.3784003249
10,0.44,7,0.53,0.34,7,0.5,71.2779911964
10,0.44,7,0.53,0.34,7,0.5,71.2758375766
10,0.44,7,0.53,0.34,7,0.5,77.4874513446
10,0.44,7,0.53,0.34,7,0.7,73.1307180652
10,0.44,7,0.53,0.34,7,0.7,77.9997950032
10,0.44,7,0.53,0.34,7,0.7,74.1945493365
10,0.44,7,0.53,0.34,7,0.7,74.0836398927
10,0.44,7,0.53,0.34,7,0.7,74.0114192952
10,0.44,7,0.53,0.54,7,0.5,71.4122921591
10,0.44,7,0.53,0.54,7,0.5,72.8781894532
10,0.44,7,0.53,0.54,7,0.5,70.823743475
10,0.44,7,0.53,0.54,7,0.5,69.0489312731
10,0.44,7,0.53,0.54,7,0.5,75.6305301261
10,0.44,7,0.53,0.54,7,0.7,75.8119038901
10,0.44,7,0.53,0.54,7,0.7,70.8548525094
10,0.44,7,0.53,0.54,7,0.7,73.7186601555
10,0.44,7,0.53,0.54,7,0.7,72.8951478269
10,0.44,7,0.53,0.54,7,0.7,69.5642403119
10,0.44,7,0.73,0.34,7,0.5,70.5950643804
10,0.44,7,0.73,0.34,7,0.5,73.1942089229
10,0.44,7,0.73,0.34,7,0.5,71.0865663867
10,0.44,7,0.73,0.34,7,0.5,69.3167911013
10,0.44,7,0.73,0.34,7,0.5,79.7161046987
10,0.44,7,0.73,0.34,7,0.7,71.5413712901
10,0.44,7,0.73,0.34,7,0.7,73.7986137548
10,0.44,7,0.73,0.34,7,0.7,73.7928924753
10,0.44,7,0.73,0.34,7,0.7,74.369445676
10,0.44,7,0.73,0.34,7,0.7,77.4763202059
10,0.44,7,0.73,0.54,7,0.5,74.9467148719
10,0.44,7,0.73,0.54,7,0.5,71.7408518147
10,0.44,7,0.73,0.54,7,0.5,73.3477445775
10,0.44,7,0.73,0.54,7,0.5,75.0261200785
10,0.44,7,0.73,0.54,7,0.5,74.0636035819
10,0.44,7,0.73,0.54,7,0.7,73.2996544005
10,0.44,7,0.73,0.54,7,0.7,76.8623150251
10,0.44,7,0.73,0.54,7,0.7,74.1597893553
10,0.44,7,0.73,0.54,7,0.7,69.6851593322
10,0.44,7,0.73,0.54,7,0.7,72.410588652
20,0.24,7,0.53,0.34,7,0.5,62.2151112467
20,0.24,7,0.53,0.34,7,0.5,64.2160084195
20,0.24,7,0.53,0.34,7,0.5,60.2199512978
20,0.24,7,0.53,0.34,7,0.5,58.8135725779
20,0.24,7,0.53,0.34,7,0.5,61.7347815648
20,0.24,7,0.53,0.34,7,0.7,60.0430643656
20,0.24,7,0.53,0.34,7,0.7,61.7007544274
20,0.24,7,0.53,0.34,7,0.7,62.0210729369
20,0.24,7,0.53,0.34,7,0.7,61.1949343025
20,0.24,7,0.53,0.34,7,0.7,65.8608494109
20,0.24,7,0.53,0.54,7,0.5,60.4811743998
20,0.24,7,0.53,0.54,7,0.5,62.9646551368
20,0.24,7,0.53,0.54,7,0.5,56.9933478963
20,0.24,7,0.53,0.54,7,0.5,59.4039141998
20,0.24,7,0.53,0.54,7,0.5,62.2702108359
20,0.24,7,0.53,0.54,7,0.7,59.2183163904
20,0.24,7,0.53,0.54,7,0.7,55.5029904361
20,0.24,7,0.53,0.54,7,0.7,59.7681105184
20,0.24,7,0.53,0.54,7,0.7,61.4916506563
20,0.24,7,0.53,0.54,7,0.7,60.7920538702
20,0.24,7,0.73,0.34,7,0.5,65.086311279
20,0.24,7,0.73,0.34,7,0.5,64.6200317977
20,0.24,7,0.73,0.34,7,0.5,64.9177127117
20,0.24,7,0.73,0.34,7,0.5,59.1909590272
20,0.24,7,0.73,0.34,7,0.5,61.1969873062
20,0.24,7,0.73,0.34,7,0.7,62.3769668585
20,0.24,7,0.73,0.34,7,0.7,53.5504050661
20,0.24,7,0.73,0.34,7,0.7,63.620752142
20,0.24,7,0.73,0.34,7,0.7,59.1351529166
20,0.24,7,0.73,0.34,7,0.7,60.0155551719
20,0.24,7,0.73,0.54,7,0.5,64.4591456573
20,0.24,7,0.73,0.54,7,0.5,56.955737163
20,0.24,7,0.73,0.54,7,0.5,63.4225055435
20,0.24,7,0.73,0.54,7,0.5,61.8306694534
20,0.24,7,0.73,0.54,7,0.5,65.2635644713
20,0.24,7,0.73,0.54,7,0.7,64.3191336162
20,0.24,7,0.73,0.54,7,0.7,62.7655409835
20,0.24,7,0.73,0.54,7,0.7,68.4749729188
20,0.24,7,0.73,0.54,7,0.7,65.9109639685
20,0.24,7,0.73,0.54,7,0.7,61.3604657904
20,0.44,7,0.53,0.34,7,0.5,55.6254137057
20,0.44,7,0.53,0.34,7,0.5,56.8611397047
20,0.44,7,0.53,0.34,7,0.5,59.049313891
20,0.44,7,0.53,0.34,7,0.5,58.538334201
20,0.44,7,0.53,0.34,7,0.5,69.7526374409
20,0.44,7,0.53,0.34,7,0.7,66.6721747594
20,0.44,7,0.53,0.34,7,0.7,63.3567997423
20,0.44,7,0.53,0.34,7,0.7,56.973928315
20,0.44,7,0.53,0.34,7,0.7,57.3408667044
20,0.44,7,0.53,0.34,7,0.7,56.1123407194
20,0.44,7,0.53,0.54,7,0.5,55.3238715347
20,0.44,7,0.53,0.54,7,0.5,54.7701216105
20,0.44,7,0.53,0.54,7,0.5,61.653135159
20,0.44,7,0.53,0.54,7,0.5,55.1485830678
20,0.44,7,0.53,0.54,7,0.5,58.1026896559
20,0.44,7,0.53,0.54,7,0.7,59.2533314646
20,0.44,7,0.53,0.54,7,0.7,59.4058559788
20,0.44,7,0.53,0.54,7,0.7,58.874407339
20,0.44,7,0.53,0.54,7,0.7,56.0254424206
20,0.44,7,0.53,0.54,7,0.7,60.1171418815
20,0.44,7,0.73,0.34,7,0.5,61.38646778
20,0.44,7,0.73,0.34,7,0.5,62.6131454219
20,0.44,7,0.73,0.34,7,0.5,53.2005116793
20,0.44,7,0.73,0.34,7,0.5,62.5308055232
20,0.44,7,0.73,0.34,7,0.5,61.7222823126
20,0.44,7,0.73,0.34,7,0.7,63.2412541157
20,0.44,7,0.73,0.34,7,0.7,67.7880712032
20,0.44,7,0.73,0.34,7,0.7,62.141645817
20,0.44,7,0.73,0.34,7,0.7,64.8461692138
20,0.44,7,0.73,0.34,7,0.7,64.6575914134
20,0.44,7,0.73,0.54,7,0.5,60.8018258092
20,0.44,7,0.73,0.54,7,0.5,67.7193597813
20,0.44,7,0.73,0.54,7,0.5,58.8965314447
20,0.44,7,0.73,0.54,7,0.5,60.363634437
20,0.44,7,0.73,0.54,7,0.5,56.9840573845
20,0.44,7,0.73,0.54,7,0.7,63.7668623466
20,0.44,7,0.73,0.54,7,0.7,53.3607003718
20,0.44,7,0.73,0.54,7,0.7,58.4263086462
20,0.44,7,0.73,0.54,7,0.7,60.4208941749
20,0.44,7,0.73,0.54,7,0.7,58.6648025594
30,0.24,7,0.53,0.34,7,0.5,53.3750141998
30,0.24,7,0.53,0.34,7,0.5,56.9555424948
30,0.24,7,0.53,0.34,7,0.5,54.185950864
30,0.24,7,0.53,0.34,7,0.5,56.3081067924
30,0.24,7,0.53,0.34,7,0.5,60.3437495009
30,0.24,7,0.53,0.34,7,0.7,61.700845139
30,0.24,7,0.53,0.34,7,0.7,56.4378495256
30,0.24,7,0.53,0.34,7,0.7,57.4954994242
30,0.24,7,0.53,0.34,7,0.7,56.6298166486
30,0.24,7,0.53,0.34,7,0.7,52.309122958
30,0.24,7,0.53,0.54,7,0.5,51.4980413514
30,0.24,7,0.53,0.54,7,0.5,52.1676619419
30,0.24,7,0.53,0.54,7,0.5,57.0629925595
30,0.24,7,0.53,0.54,7,0.5,52.2892239608
30,0.24,7,0.53,0.54,7,0.5,58.8064874488
30,0.24,7,0.53,0.54,7,0.7,56.4210863795
30,0.24,7,0.53,0.54,7,0.7,60.771757762
30,0.24,7,0.53,0.54,7,0.7,52.0327085626
30,0.24,7,0.53,0.54,7,0.7,55.9675204102
30,0.24,7,0.53,0.54,7,0.7,53.4540333298
30,0.24,7,0.73,0.34,7,0.5,53.9549781946
30,0.24,7,0.73,0.34,7,0.5,55.5671613589
30,0.24,7,0.73,0.34,7,0.5,54.1424965391
30,0.24,7,0.73,0.34,7,0.5,52.8032642785
30,0.24,7,0.73,0.34,7,0.5,55.0343223452
30,0.24,7,0.73,0.34,7,0.7,53.108518348
30,0.24,7,0.73,0.34,7,0.7,57.8284267631
30,0.24,7,0.73,0.34,7,0.7,50.6247578558
30,0.24,7,0.73,0.34,7,0.7,55.9153488253
30,0.24,7,0.73,0.34,7,0.7,57.4937084329
30,0.24,7,0.73,0.54,7,0.5,50.5888594391
30,0.24,7,0.73,0.54,7,0.5,52.3985611462
30,0.24,7,0.73,0.54,7,0.5,56.6544598466
30,0.24,7,0.73,0.54,7,0.5,58.8189224985
30,0.24,7,0.73,0.54,7,0.5,57.2544972206
30,0.24,7,0.73,0.54,7,0.7,55.4885195106
30,0.24,7,0.73,0.54,7,0.7,55.5093677637
30,0.24,7,0.73,0.54,7,0.7,62.3988520325
30,0.24,7,0.73,0.54,7,0.7,57.2459297744
30,0.24,7,0.73,0.54,7,0.7,59.0858638555
30,0.44,7,0.53,0.34,7,0.5,52.952576522
30,0.44,7,0.53,0.34,7,0.5,47.4015917664
30,0.44,7,0.53,0.34,7,0.5,51.5127100385
30,0.44,7,0.53,0.34,7,0.5,50.6085411819
30,0.44,7,0.53,0.34,7,0.5,53.0686355116
30,0.44,7,0.53,0.34,7,0.7,54.5119678055
30,0.44,7,0.53,0.34,7,0.7,52.5455034066
30,0.44,7,0.53,0.34,7,0.7,51.8575872517
30,0.44,7,0.53,0.34,7,0.7,51.6950894868
30,0.44,7,0.53,0.34,7,0.7,54.2719030713
30,0.44,7,0.53,0.54,7,0.5,56.070875513
30,0.44,7,0.53,0.54,7,0.5,57.6774603926
30,0.44,7,0.53,0.54,7,0.5,58.3140840143
30,0.44,7,0.53,0.54,7,0.5,54.0344550106
30,0.44,7,0.53,0.54,7,0.5,53.9884635293
30,0.44,7,0.53,0.54,7,0.7,54.3790468988
30,0.44,7,0.53,0.54,7,0.7,49.4968520633
30,0.44,7,0.53,0.54,7,0.7,57.7157627143
30,0.44,7,0.53,0.54,7,0.7,52.4502820305
30,0.44,7,0.53,0.54,7,0.7,50.5738694661
30,0.44,7,0.73,0.34,7,0.5,54.5301855069
30,0.44,7,0.73,0.34,7,0.5,55.9791438029
30,0.44,7,0.73,0.34,7,0.5,59.7102181159
30,0.44,7,0.73,0.34,7,0.5,54.2679256729
30,0.44,7,0.73,0.34,7,0.5,54.7906055575
30,0.44,7,0.73,0.34,7,0.7,50.7827088969
30,0.44,7,0.73,0.34,7,0.7,49.5520572337
30,0.44,7,0.73,0.34,7,0.7,53.1540893809
30,0.44,7,0.73,0.34,7,0.7,52.926913022
30,0.44,7,0.73,0.34,7,0.7,56.0601265767
30,0.44,7,0.73,0.54,7,0.5,51.5501321519
30,0.44,7,0.73,0.54,7,0.5,53.0524935752
30,0.44,7,0.73,0.54,7,0.5,48.3062018387
30,0.44,7,0.73,0.54,7,0.5,55.5549656534
30,0.44,7,0.73,0.54,7,0.5,60.604036795
30,0.44,7,0.73,0.54,7,0.7,54.0481979767
30,0.44,7,0.73,0.54,7,0.7,57.3137621663
30,0.44,7,0.73,0.54,7,0.7,53.9018599943
30,0.44,7,0.73,0.54,7,0.7,53.8888246866
30,0.44,7,0.73,0.54,7,0.7,51.0182331989
1,0.23,7,0.72,0.33,7,0.49,103.810614399
1,0.23,7,0.72,0.33,7,0.49,103.148198475
1,0.23,7,0.72,0.33,7,0.49,103.202850687
1,0.23,7,0.72,0.33,7,0.49,103.91192133
1,0.23,7,0.72,0.33,7,0.49,106.512963575
1,0.23,7,0.72,0.33,7,0.51,104.093171146
1,0.23,7,0.72,0.33,7,0.51,102.989078243
1,0.23,7,0.72,0.33,7,0.51,103.682346226
1,0.23,7,0.72,0.33,7,0.51,102.188925848
1,0.23,7,0.72,0.33,7,0.51,103.042038141
1,0.23,7,0.72,0.35,7,0.49,103.254880684
1,0.23,7,0.72,0.35,7,0.49,101.638661197
1,0.23,7,0.72,0.35,7,0.49,107.824709147
1,0.23,7,0.72,0.35,7,0.49,103.954384379
1,0.23,7,0.72,0.35,7,0.49,104.449725479
1,0.23,7,0.72,0.35,7,0.51,105.222048124
1,0.23,7,0.72,0.35,7,0.51,102.54988648
1,0.23,7,0.72,0.35,7,0.51,104.894303188
1,0.23,7,0.72,0.35,7,0.51,103.057782646
1,0.23,7,0.72,0.35,7,0.51,104.267388151
1,0.23,7,0.74,0.33,7,0.49,104.609913186
1,0.23,7,0.74,0.33,7,0.49,104.528581862
1,0.23,7,0.74,0.33,7,0.49,106.39136978
1,0.23,7,0.74,0.33,7,0.49,102.628469963
1,0.23,7,0.74,0.33,7,0.49,104.232548516
1,0.23,7,0.74,0.33,7,0.51,102.920184153
1,0.23,7,0.74,0.33,7,0.51,103.922896891
1,0.23,7,0.74,0.33,7,0.51,104.104319131
1,0.23,7,0.74,0.33,7,0.51,104.568876483
1,0.23,7,0.74,0.33,7,0.51,102.729812785
1,0.23,7,0.74,0.35,7,0.49,103.27029202
1,0.23,7,0.74,0.35,7,0.49,103.62364644
1,0.23,7,0.74,0.35,7,0.49,101.374500771
1,0.23,7,0.74,0.35,7,0.49,103.049254833
1,0.23,7,0.74,0.35,7,0.49,107.181272971
1,0.23,7,0.74,0.35,7,0.51,103.812059987
1,0.23,7,0.74,0.35,7,0.51,102.676806771
1,0.23,7,0.74,0.35,7,0.51,102.756160586
1,0.23,7,0.74,0.35,7,0.51,102.959971325
1,0.23,7,0.74,0.35,7,0.51,105.523332569
1,0.25,7,0.72,0.33,7,0.49,104.045273846
1,0.25,7,0.72,0.33,7,0.49,103.19401677
1,0.25,7,0.72,0.33,7,0.49,105.76611587
1,0.25,7,0.72,0.33,7,0.49,103.879581376
1,0.25,7,0.72,0.33,7,0.49,104.263723821
1,0.25,7,0.72,0.33,7,0.51,104.644972732
1,0.25,7,0.72,0.33,7,0.51,102.542303254
1,0.25,7,0.72,0.33,7,0.51,105.470059124
1,0.25,7,0.72,0.33,7,0.51,104.14650001
1,0.25,7,0.72,0.33,7,0.51,101.989083143
1,0.25,7,0.72,0.35,7,0.49,103.173682316
1,0.25,7,0.72,0.35,7,0.49,106.428986547
1,0.25,7,0.72,0.35,7,0.49,104.234572328
1,0.25,7,0.72,0.35,7,0.49,103.301767555
1,0.25,7,0.72,0.35,7,0.49,104.190549034
1,0.25,7,0.72,0.35,7,0.51,101.332423702
1,0.25,7,0.72,0.35,7,0.51,103.406245314
1,0.25,7,0.72,0.35,7,0.51,102.28534427
1,0.25,7,0.72,0.35,7,0.51,104.784584197
1,0.25,7,0.72,0.35,7,0.51,105.641785765
1,0.25,7,0.74,0.33,7,0.49,104.365492488
1,0.25,7,0.74,0.33,7,0.49,103.808766379
1,0.25,7,0.74,0.33,7,0.49,104.146690978
1,0.25,7,0.74,0.33,7,0.49,101.00057433
1,0.25,7,0.74,0.33,7,0.49,103.591448767
1,0.25,7,0.74,0.33,7,0.51,104.051715975
1,0.25,7,0.74,0.33,7,0.51,103.557617616
1,0.25,7,0.74,0.33,7,0.51,103.066966456
1,0.25,7,0.74,0.33,7,0.51,103.245472716
1,0.25,7,0.74,0.33,7,0.51,103.106654475
1,0.25,7,0.74,0.35,7,0.49,100.143163307
1,0.25,7,0.74,0.35,7,0.49,105.857125507
1,0.25,7,0.74,0.35,7,0.49,102.009144596
1,0.25,7,0.74,0.35,7,0.49,102.261419728
1,0.25,7,0.74,0.35,7,0.49,101.308643136
1,0.25,7,0.74,0.35,7,0.51,101.308121657
1,0.25,7,0.74,0.35,7,0.51,103.406379296
1,0.25,7,0.74,0.35,7,0.51,103.671966827
1,0.25,7,0.74,0.35,7,0.51,102.031650942
1,0.25,7,0.74,0.35,7,0.51,102.44870785
5,0.23,7,0.72,0.33,7,0.49,90.8263266028
5,0.23,7,0.72,0.33,7,0.49,84.9937506675
5,0.23,7,0.72,0.33,7,0.49,90.8184948695
5,0.23,7,0.72,0.33,7,0.49,87.9322407947
5,0.23,7,0.72,0.33,7,0.49,88.1346467583
5,0.23,7,0.72,0.33,7,0.51,85.2829656338
5,0.23,7,0.72,0.33,7,0.51,89.3533590669
5,0.23,7,0.72,0.33,7,0.51,87.3855089054
5,0.23,7,0.72,0.33,7,0.51,90.5309261582
5,0.23,7,0.72,0.33,7,0.51,81.4363160692
5,0.23,7,0.72,0.35,7,0.49,88.1972613191
5,0.23,7,0.72,0.35,7,0.49,86.3133148899
5,0.23,7,0.72,0.35,7,0.49,90.2450877185
5,0.23,7,0.72,0.35,7,0.49,89.401855792
5,0.23,7,0.72,0.35,7,0.49,85.230133179
5,0.23,7,0.72,0.35,7,0.51,86.4384357579
5,0.23,7,0.72,0.35,7,0.51,89.1378890336
5,0.23,7,0.72,0.35,7,0.51,86.1440269059
5,0.23,7,0.72,0.35,7,0.51,85.2551268174
5,0.23,7,0.72,0.35,7,0.51,87.6878237335
5,0.23,7,0.74,0.33,7,0.49,91.6069361647
5,0.23,7,0.74,0.33,7,0.49,88.3297996297
5,0.23,7,0.74,0.33,7,0.49,87.4482921081
5,0.23,7,0.74,0.33,7,0.49,86.2316638537
5,0.23,7,0.74,0.33,7,0.49,84.9136787943
5,0.23,7,0.74,0.33,7,0.51,89.1719078248
5,0.23,7,0.74,0.33,7,0.51,87.9566874638
5,0.23,7,0.74,0.33,7,0.51,87.5134628197
5,0.23,7,0.74,0.33,7,0.51,85.8749663678
5,0.23,7,0.74,0.33,7,0.51,89.0443274509
5,0.23,7,0.74,0.35,7,0.49,88.7394350595
5,0.23,7,0.74,0.35,7,0.49,90.3891664515
5,0.23,7,0.74,0.35,7,0.49,88.2236230938
5,0.23,7,0.74,0.35,7,0.49,83.9483486213
5,0.23,7,0.74,0.35,7,0.49,86.9793264778
5,0.23,7,0.74,0.35,7,0.51,89.474281831
5,0.23,7,0.74,0.35,7,0.51,84.3522927611
5,0.23,7,0.74,0.35,7,0.51,84.2333194374
5,0.23,7,0.74,0.35,7,0.51,88.6774950328
5,0.23,7,0.74,0.35,7,0.51,91.2034176999
5,0.25,7,0.72,0.33,7,0.49,88.1343034903
5,0.25,7,0.72,0.33,7,0.49,87.0712681053
5,0.25,7,0.72,0.33,7,0.49,87.8583834331
5,0.25,7,0.72,0.33,7,0.49,86.5135705541
5,0.25,7,0.72,0.33,7,0.49,88.572277632
5,0.25,7,0.72,0.33,7,0.51,90.2147384648
5,0.25,7,0.72,0.33,7,0.51,88.3871208313
5,0.25,7,0.72,0.33,7,0.51,87.473848176
5,0.25,7,0.72,0.33,7,0.51,90.9890590431
5,0.25,7,0.72,0.33,7,0.51,85.716226952
5,0.25,7,0.72,0.35,7,0.49,88.9520576732
5,0.25,7,0.72,0.35,7,0.49,90.143633156
5,0.25,7,0.72,0.35,7,0.49,84.2703420227
5,0.25,7,0.72,0.35,7,0.49,86.2434794802
5,0.25,7,0.72,0.35,7,0.49,89.2276193402
5,0.25,7,0.72,0.35,7,0.51,81.5261328862
5,0.25,7,0.72,0.35,7,0.51,87.8585807816
5,0.25,7,0.72,0.35,7,0.51,87.5918052327
5,0.25,7,0.72,0.35,7,0.51,88.1606370627
5,0.25,7,0.72,0.35,7,0.51,93.34732541
5,0.25,7,0.74,0.33,7,0.49,92.7202239288
5,0.25,7,0.74,0.33,7,0.49,92.1642174036
5,0.25,7,0.74,0.33,7,0.49,93.2925919725
5,0.25,7,0.74,0.33,7,0.49,88.7156870349
5,0.25,7,0.74,0.33,7,0.49,87.6964254861
5,0.25,7,0.74,0.33,7,0.51,86.6310455592
5,0.25,7,0.74,0.33,7,0.51,86.0753270117
5,0.25,7,0.74,0.33,7,0.51,89.2578204601
5,0.25,7,0.74,0.33,7,0.51,90.339093573
5,0.25,7,0.74,0.33,7,0.51,87.1314367914
5,0.25,7,0.74,0.35,7,0.49,86.4099698854
5,0.25,7,0.74,0.35,7,0.49,89.396169153
5,0.25,7,0.74,0.35,7,0.49,86.6723521771
5,0.25,7,0.74,0.35,7,0.49,86.6711516722
5,0.25,7,0.74,0.35,7,0.49,88.7729331898
5,0.25,7,0.74,0.35,7,0.51,83.2727777774
5,0.25,7,0.74,0.35,7,0.51,87.7163076436
5,0.25,7,0.74,0.35,7,0.51,89.8267906569
5,0.25,7,0.74,0.35,7,0.51,87.4661551649
5,0.25,7,0.74,0.35,7,0.51,88.4350333031
10,0.23,7,0.72,0.33,7,0.49,77.1537322969
10,0.23,7,0.72,0.33,7,0.49,70.6542228781
10,0.23,7,0.72,0.33,7,0.49,70.9359547141
10,0.23,7,0.72,0.33,7,0.49,75.8451715464
10,0.23,7,0.72,0.33,7,0.49,74.1228322265
10,0.23,7,0.72,0.33,7,0.51,77.310464329
10,0.23,7,0.72,0.33,7,0.51,77.6449465272
10,0.23,7,0.72,0.33,7,0.51,74.3390532876
10,0.23,7,0.72,0.33,7,0.51,74.7562584672
10,0.23,7,0.72,0.33,7,0.51,72.2829464612
10,0.23,7,0.72,0.35,7,0.49,75.5045692772
10,0.23,7,0.72,0.35,7,0.49,73.4211259657
10,0.23,7,0.72,0.35,7,0.49,74.067699109
10,0.23,7,0.72,0.35,7,0.49,75.5520982385
10,0.23,7,0.72,0.35,7,0.49,71.6236852613
10,0.23,7,0.72,0.35,7,0.51,75.5345834622
10,0.23,7,0.72,0.35,7,0.51,75.0874950766
10,0.23,7,0.72,0.35,7,0.51,73.9974315897
10,0.23,7,0.72,0.35,7,0.51,75.6675062124
10,0.23,7,0.72,0.35,7,0.51,78.2503664637
10,0.23,7,0.74,0.33,7,0.49,75.8624281734
10,0.23,7,0.74,0.33,7,0.49,75.203644739
10,0.23,7,0.74,0.33,7,0.49,72.1381872397
10,0.23,7,0.74,0.33,7,0.49,72.4668957278
10,0.23,7,0.74,0.33,7,0.49,73.2004694997
10,0.23,7,0.74,0.33,7,0.51,70.5294295995
10,0.23,7,0.74,0.33,7,0.51,72.4683715554
10,0.23,7,0.74,0.33,7,0.51,73.7694232164
10,0.23,7,0.74,0.33,7,0.51,72.6417564785
10,0.23,7,0.74,0.33,7,0.51,76.2101122029
10,0.23,7,0.74,0.35,7,0.49,76.0808136648
10,0.23,7,0.74,0.35,7,0.49,75.1738487868
10,0.23,7,0.74,0.35,7,0.49,75.279727025
10,0.23,7,0.74,0.35,7,0.49,77.6485507511
10,0.23,7,0.74,0.35,7,0.49,75.8321092878
10,0.23,7,0.74,0.35,7,0.51,74.5551832497
10,0.23,7,0.74,0.35,7,0.51,80.2094364051
10,0.23,7,0.74,0.35,7,0.51,75.0900102937
10,0.23,7,0.74,0.35,7,0.51,76.2059075074
10,0.23,7,0.74,0.35,7,0.51,76.757514644
10,0.25,7,0.72,0.33,7,0.49,75.0401009572
10,0.25,7,0.72,0.33,7,0.49,74.1645678365
10,0.25,7,0.72,0.33,7,0.49,76.1304538958
10,0.25,7,0.72,0.33,7,0.49,77.1577997957
10,0.25,7,0.72,0.33,7,0.49,75.33080499
10,0.25,7,0.72,0.33,7,0.51,76.588189942
10,0.25,7,0.72,0.33,7,0.51,78.7311741617
10,0.25,7,0.72,0.33,7,0.51,74.8097273337
10,0.25,7,0.72,0.33,7,0.51,74.4868215969
10,0.25,7,0.72,0.33,7,0.51,75.1431794211
10,0.25,7,0.72,0.35,7,0.49,73.5627144898
10,0.25,7,0.72,0.35,7,0.49,72.4284764289
10,0.25,7,0.72,0.35,7,0.49,77.0722783146
10,0.25,7,0.72,0.35,7,0.49,79.595548138
10,0.25,7,0.72,0.35,7,0.49,73.6794614393
10,0.25,7,0.72,0.35,7,0.51,73.2717125847
10,0.25,7,0.72,0.35,7,0.51,78.0201699715
10,0.25,7,0.72,0.35,7,0.51,76.006905375
10,0.25,7,0.72,0.35,7,0.51,74.7712249819
10,0.25,7,0.72,0.35,7,0.51,75.272899539
10,0.25,7,0.74,0.33,7,0.49,75.9782228477
10,0.25,7,0.74,0.33,7,0.49,78.619096415
10,0.25,7,0.74,0.33,7,0.49,71.6606140274
