Noise,Beta1,Window1,T1,Beta2,Window2,T2,PSNR
10,0.67,7,0.65,0.32,7,0.32,78.3757635171
10,0.67,7,0.65,0.32,7,0.32,76.8388595792
10,0.67,7,0.65,0.32,7,0.32,76.1689682846
10,0.67,7,0.65,0.32,7,0.32,78.8198064322
10,0.67,7,0.65,0.32,7,0.32,75.9813222203
10,0.67,7,0.65,0.32,7,0.34,74.4332106449
10,0.67,7,0.65,0.32,7,0.34,79.8062179404
10,0.67,7,0.65,0.32,7,0.34,77.2939840418
10,0.67,7,0.65,0.32,7,0.34,78.0770662536
10,0.67,7,0.65,0.32,7,0.34,76.6317577282
10,0.67,7,0.65,0.34,7,0.32,75.7908029643
10,0.67,7,0.65,0.34,7,0.32,77.4530331631
10,0.67,7,0.65,0.34,7,0.32,82.6002200007
10,0.67,7,0.65,0.34,7,0.32,77.3301868061
10,0.67,7,0.65,0.34,7,0.32,74.2040443596
10,0.67,7,0.65,0.34,7,0.34,79.5949508962
10,0.67,7,0.65,0.34,7,0.34,74.5996103305
10,0.67,7,0.65,0.34,7,0.34,77.6635700544
10,0.67,7,0.65,0.34,7,0.34,77.6491524845
10,0.67,7,0.65,0.34,7,0.34,76.9633181965
10,0.67,7,0.67,0.32,7,0.32,70.5726757753
10,0.67,7,0.67,0.32,7,0.32,83.0666703728
10,0.67,7,0.67,0.32,7,0.32,75.3591613173
10,0.67,7,0.67,0.32,7,0.32,75.0330671022
10,0.67,7,0.67,0.32,7,0.32,76.051602523
10,0.67,7,0.67,0.32,7,0.34,79.5889545141
10,0.67,7,0.67,0.32,7,0.34,77.5711974249
10,0.67,7,0.67,0.32,7,0.34,76.450297014
10,0.67,7,0.67,0.32,7,0.34,78.71570412
10,0.67,7,0.67,0.32,7,0.34,75.9098229813
10,0.67,7,0.67,0.34,7,0.32,76.1977057257
10,0.67,7,0.67,0.34,7,0.32,72.1577253892
10,0.67,7,0.67,0.34,7,0.32,80.867752767
10,0.67,7,0.67,0.34,7,0.32,77.9865636066
10,0.67,7,0.67,0.34,7,0.32,76.4221235149
10,0.67,7,0.67,0.34,7,0.34,76.1585186287
10,0.67,7,0.67,0.34,7,0.34,81.1063992134
10,0.67,7,0.67,0.34,7,0.34,79.3854855563
10,0.67,7,0.67,0.34,7,0.34,75.8140017454
10,0.67,7,0.67,0.34,7,0.34,77.474599009
20,0.65,7,0.65,0.32,7,0.32,61.7721626691
20,0.65,7,0.65,0.32,7,0.32,65.3539049845
20,0.65,7,0.65,0.32,7,0.32,61.1781772352
20,0.65,7,0.65,0.32,7,0.32,67.2600675815
20,0.65,7,0.65,0.32,7,0.32,62.4651756834
20,0.65,7,0.65,0.32,7,0.34,63.5639751299
20,0.65,7,0.65,0.32,7,0.34,61.3020744634
20,0.65,7,0.65,0.32,7,0.34,66.2709013805
20,0.65,7,0.65,0.32,7,0.34,68.6680839391
20,0.65,7,0.65,0.32,7,0.34,64.1294253225
20,0.65,7,0.65,0.34,7,0.32,68.6560257608
20,0.65,7,0.65,0.34,7,0.32,63.537572021
20,0.65,7,0.65,0.34,7,0.32,62.3916629874
20,0.65,7,0.65,0.34,7,0.32,62.8368425691
20,0.65,7,0.65,0.34,7,0.32,62.3431125459
20,0.65,7,0.65,0.34,7,0.34,63.7427662206
20,0.65,7,0.65,0.34,7,0.34,63.136044713
20,0.65,7,0.65,0.34,7,0.34,64.4249926628
20,0.65,7,0.65,0.34,7,0.34,65.587534049
20,0.65,7,0.65,0.34,7,0.34,62.3694282653
20,0.65,7,0.67,0.32,7,0.32,63.0451018343
20,0.65,7,0.67,0.32,7,0.32,64.5936497995
20,0.65,7,0.67,0.32,7,0.32,65.7841952321
20,0.65,7,0.67,0.32,7,0.32,63.6553537809
20,0.65,7,0.67,0.32,7,0.32,64.1649545908
20,0.65,7,0.67,0.32,7,0.34,62.5774082418
20,0.65,7,0.67,0.32,7,0.34,64.4762339227
20,0.65,7,0.67,0.32,7,0.34,67.7506716323
20,0.65,7,0.67,0.32,7,0.34,63.5663302455
20,0.65,7,0.67,0.32,7,0.34,66.2101213315
20,0.65,7,0.67,0.34,7,0.32,63.417206067
20,0.65,7,0.67,0.34,7,0.32,64.0931705534
20,0.65,7,0.67,0.34,7,0.32,61.8593543224
20,0.65,7,0.67,0.34,7,0.32,67.4347646834
20,0.65,7,0.67,0.34,7,0.32,64.6234922128
20,0.65,7,0.67,0.34,7,0.34,64.4210342241
20,0.65,7,0.67,0.34,7,0.34,67.6784553039
20,0.65,7,0.67,0.34,7,0.34,58.4503671468
20,0.65,7,0.67,0.34,7,0.34,66.7123982569
20,0.65,7,0.67,0.34,7,0.34,63.6809358231
20,0.67,7,0.65,0.32,7,0.32,63.9842221242
20,0.67,7,0.65,0.32,7,0.32,63.2153333603
20,0.67,7,0.65,0.32,7,0.32,68.0880071529
20,0.67,7,0.65,0.32,7,0.32,65.884964665
20,0.67,7,0.65,0.32,7,0.32,66.3128861522
20,0.67,7,0.65,0.32,7,0.34,64.1509262489
20,0.67,7,0.65,0.32,7,0.34,65.0940164874
20,0.67,7,0.65,0.32,7,0.34,63.4683413999
20,0.67,7,0.65,0.32,7,0.34,64.3686336171
20,0.67,7,0.65,0.32,7,0.34,65.0342598596
20,0.67,7,0.65,0.34,7,0.32,60.3953406445
20,0.67,7,0.65,0.34,7,0.32,64.7397234618
20,0.67,7,0.65,0.34,7,0.32,63.6680581112
20,0.67,7,0.65,0.34,7,0.32,65.8358328124
20,0.67,7,0.65,0.34,7,0.32,63.5325954558
20,0.67,7,0.65,0.34,7,0.34,68.3109277298
20,0.67,7,0.65,0.34,7,0.34,61.7335924019
20,0.67,7,0.65,0.34,7,0.34,67.3722991511
20,0.67,7,0.65,0.34,7,0.34,61.3801005134
20,0.67,7,0.65,0.34,7,0.34,64.6750947429
20,0.67,7,0.67,0.32,7,0.32,64.9349053458
20,0.67,7,0.67,0.32,7,0.32,65.0064876381
20,0.67,7,0.67,0.32,7,0.32,63.0763359628
20,0.67,7,0.67,0.32,7,0.32,64.5289803218
20,0.67,7,0.67,0.32,7,0.32,63.445508019
20,0.67,7,0.67,0.32,7,0.34,60.9981554175
20,0.67,7,0.67,0.32,7,0.34,65.9662995106
20,0.67,7,0.67,0.32,7,0.34,63.3434558665
20,0.67,7,0.67,0.32,7,0.34,64.2643579832
20,0.67,7,0.67,0.32,7,0.34,63.9255726999
20,0.67,7,0.67,0.34,7,0.32,64.092590098
20,0.67,7,0.67,0.34,7,0.32,63.4027274843
20,0.67,7,0.67,0.34,7,0.32,66.2685866281
20,0.67,7,0.67,0.34,7,0.32,60.0193298963
20,0.67,7,0.67,0.34,7,0.32,63.1951732261
20,0.67,7,0.67,0.34,7,0.34,63.1057220808
20,0.67,7,0.67,0.34,7,0.34,65.5364502908
20,0.67,7,0.67,0.34,7,0.34,63.0668012936
20,0.67,7,0.67,0.34,7,0.34,64.8754120044
20,0.67,7,0.67,0.34,7,0.34,64.2503370707
30,0.65,7,0.65,0.32,7,0.32,57.9128877074
30,0.65,7,0.65,0.32,7,0.32,56.4899947213
30,0.65,7,0.65,0.32,7,0.32,59.4066030944
30,0.65,7,0.65,0.32,7,0.32,56.5924472337
30,0.65,7,0.65,0.32,7,0.32,56.0485707017
30,0.65,7,0.65,0.32,7,0.34,56.8706234216
30,0.65,7,0.65,0.32,7,0.34,57.9441122693
30,0.65,7,0.65,0.32,7,0.34,56.0250602766
30,0.65,7,0.65,0.32,7,0.34,57.2908473324
30,0.65,7,0.65,0.32,7,0.34,59.4793790873
30,0.65,7,0.65,0.34,7,0.32,58.4856366132
30,0.65,7,0.65,0.34,7,0.32,60.311031097
30,0.65,7,0.65,0.34,7,0.32,60.7957780145
30,0.65,7,0.65,0.34,7,0.32,57.2589411256
30,0.65,7,0.65,0.34,7,0.32,61.5912416852
30,0.65,7,0.65,0.34,7,0.34,51.5414222854
30,0.65,7,0.65,0.34,7,0.34,58.2046147344
30,0.65,7,0.65,0.34,7,0.34,58.7412046173
30,0.65,7,0.65,0.34,7,0.34,60.3219264151
30,0.65,7,0.65,0.34,7,0.34,57.1289142706
30,0.65,7,0.67,0.32,7,0.32,57.4131047149
30,0.65,7,0.67,0.32,7,0.32,53.0704482349
30,0.65,7,0.67,0.32,7,0.32,58.4901922966
30,0.65,7,0.67,0.32,7,0.32,61.3005442682
30,0.65,7,0.67,0.32,7,0.32,55.961697209
30,0.65,7,0.67,0.32,7,0.34,59.036661804
30,0.65,7,0.67,0.32,7,0.34,54.4565743541
30,0.65,7,0.67,0.32,7,0.34,59.7015122534
30,0.65,7,0.67,0.32,7,0.34,54.1737351303
30,0.65,7,0.67,0.32,7,0.34,58.6097641565
30,0.65,7,0.67,0.34,7,0.32,58.0805167557
30,0.65,7,0.67,0.34,7,0.32,59.6995376689
30,0.65,7,0.67,0.34,7,0.32,59.5755282368
30,0.65,7,0.67,0.34,7,0.32,50.544996133
30,0.65,7,0.67,0.34,7,0.32,59.3145649572
30,0.65,7,0.67,0.34,7,0.34,56.5385224683
30,0.65,7,0.67,0.34,7,0.34,57.0795359113
30,0.65,7,0.67,0.34,7,0.34,56.7962245036
30,0.65,7,0.67,0.34,7,0.34,62.423530477
30,0.65,7,0.67,0.34,7,0.34,64.0288457185
30,0.67,7,0.65,0.32,7,0.32,63.3458127954
30,0.67,7,0.65,0.32,7,0.32,59.049904505
30,0.67,7,0.65,0.32,7,0.32,57.4290795913
30,0.67,7,0.65,0.32,7,0.32,58.9671271097
30,0.67,7,0.65,0.32,7,0.32,52.8337763078
30,0.67,7,0.65,0.32,7,0.34,53.8374786967
30,0.67,7,0.65,0.32,7,0.34,55.0472688381
30,0.67,7,0.65,0.32,7,0.34,54.2831096599
30,0.67,7,0.65,0.32,7,0.34,56.6321059203
30,0.67,7,0.65,0.32,7,0.34,60.1987639039
30,0.67,7,0.65,0.34,7,0.32,54.575943832
30,0.67,7,0.65,0.34,7,0.32,53.4869285905
30,0.67,7,0.65,0.34,7,0.32,56.2013287876
30,0.67,7,0.65,0.34,7,0.32,53.6219252185
30,0.67,7,0.65,0.34,7,0.32,61.72912468
30,0.67,7,0.65,0.34,7,0.34,52.7778390733
30,0.67,7,0.65,0.34,7,0.34,54.6785047374
30,0.67,7,0.65,0.34,7,0.34,63.1000636644
30,0.67,7,0.65,0.34,7,0.34,59.8505719179
30,0.67,7,0.65,0.34,7,0.34,60.8796411137
30,0.67,7,0.67,0.32,7,0.32,58.1692441386
30,0.67,7,0.67,0.32,7,0.32,52.0696221905
30,0.67,7,0.67,0.32,7,0.32,56.9564487493
30,0.67,7,0.67,0.32,7,0.32,58.0715279987
30,0.67,7,0.67,0.32,7,0.32,58.2193118804
30,0.67,7,0.67,0.32,7,0.34,60.6103880219
30,0.67,7,0.67,0.32,7,0.34,63.7924120828
30,0.67,7,0.67,0.32,7,0.34,59.112814321
30,0.67,7,0.67,0.32,7,0.34,57.3580872451
30,0.67,7,0.67,0.32,7,0.34,58.7001622181
30,0.67,7,0.67,0.34,7,0.32,58.728346109
30,0.67,7,0.67,0.34,7,0.32,58.6527916177
30,0.67,7,0.67,0.34,7,0.32,56.767649061
30,0.67,7,0.67,0.34,7,0.32,54.6097166657
30,0.67,7,0.67,0.34,7,0.32,56.4872451053
30,0.67,7,0.67,0.34,7,0.34,57.6882972462
30,0.67,7,0.67,0.34,7,0.34,58.338319629
30,0.67,7,0.67,0.34,7,0.34,55.850963659
30,0.67,7,0.67,0.34,7,0.34,56.8224003809
30,0.67,7,0.67,0.34,7,0.34,61.6102824182
