date	time	wind_gen_forecast	wind_gen_actual
10/24/2010	8:35	779	1647
10/24/2010	8:40	779	1696
10/24/2010	8:45	779	1703
10/24/2010	8:50	779	1721
10/24/2010	8:55	832	1562
10/24/2010	9:00	894	1476
10/24/2010	9:05	954	1534
10/24/2010	9:10	1021	1467
10/24/2010	9:15	1021	1281
10/24/2010	9:20	1021	1171
10/24/2010	9:25	1021	1025
10/24/2010	9:30	1021	810
10/24/2010	9:35	1021	704
10/24/2010	9:40	1021	631
10/24/2010	9:45	1021	601
10/24/2010	9:50	1021	632
10/24/2010	9:55	1128	709
10/24/2010	10:00	1238	751
10/24/2010	10:05	1352	813
10/24/2010	10:10	1469	892
10/24/2010	10:15	1469	1035
10/24/2010	10:20	1469	1200
10/24/2010	10:25	1469	1389
10/24/2010	10:30	1469	1523
10/24/2010	10:35	1469	1675
10/24/2010	10:40	1469	1760
10/24/2010	10:45	1469	1801
10/24/2010	10:50	1469	1975
10/24/2010	10:55	1381	2069
10/24/2010	11:00	1304	2161
10/24/2010	11:05	1231	2168
10/24/2010	11:10	1170	2224
10/24/2010	11:15	1170	2047
10/24/2010	11:20	1170	2063
10/24/2010	11:25	1170	2172
10/24/2010	11:30	1420	2203
10/24/2010	11:35	1420	2264
10/24/2010	11:40	1420	2296
10/24/2010	11:45	1420	2351
10/24/2010	11:50	1420	2441
10/24/2010	11:55	1548	2415
10/24/2010	12:00	1679	2308
10/24/2010	12:05	1812	2277
10/24/2010	12:10	1946	2300
10/24/2010	12:15	1997	2173
10/24/2010	12:20	1997	2056
10/24/2010	12:25	1997	2043
10/24/2010	12:30	1997	2053
10/24/2010	12:35	1996	2044
10/24/2010	12:40	1959	2104
10/24/2010	12:45	1959	2158
10/24/2010	12:50	1959	2241
10/24/2010	12:55	2052	2303
10/24/2010	13:00	2154	2341
10/24/2010	13:05	2258	2400
10/24/2010	13:10	2364	2505
10/24/2010	13:15	2364	2578
10/24/2010	13:20	2364	2580
10/24/2010	13:25	2364	2509
10/24/2010	13:30	2364	2444
10/24/2010	13:35	2364	2395
10/24/2010	13:40	2364	2408
10/24/2010	13:45	2364	2332
10/24/2010	13:50	2364	2244
10/24/2010	13:55	2317	2244
10/24/2010	14:00	2281	2236
10/24/2010	14:05	2244	2251
10/24/2010	14:10	2220	2283
10/24/2010	14:15	2220	2336
10/24/2010	14:20	2220	2359
10/24/2010	14:25	2220	2427
10/24/2010	14:30	2220	2419
10/24/2010	14:35	2220	2294
10/24/2010	14:40	2220	2204
10/24/2010	14:45	2220	2114
10/24/2010	14:50	2220	2038
10/24/2010	14:55	2219	2096
10/24/2010	15:00	2225	2175
10/24/2010	15:05	2233	2240
10/24/2010	15:10	2249	2296
10/24/2010	15:15	2249	2315
10/24/2010	15:20	2249	2305
10/24/2010	15:25	2249	2317
10/24/2010	15:30	2249	2259
10/24/2010	15:35	2249	2175
10/24/2010	15:40	2249	2082
10/24/2010	15:45	2249	2059
10/24/2010	15:50	2249	1991
10/24/2010	15:55	2273	1934
10/24/2010	16:00	2306	1869
10/24/2010	16:05	2337	1837
10/24/2010	16:10	2380	1800
10/24/2010	16:15	2131	1756
10/24/2010	16:20	2131	1801
10/24/2010	16:25	2131	1842
10/24/2010	16:30	2131	1899
10/24/2010	16:35	2131	1963
10/24/2010	16:40	2131	2169
10/24/2010	16:45	2131	2308
10/24/2010	16:50	2131	2310
10/24/2010	16:55	2059	2299
10/24/2010	17:00	1997	2290
10/24/2010	17:05	1937	2367
10/24/2010	17:10	1886	2380
10/24/2010	17:15	1886	2336
10/24/2010	17:20	1886	2336
10/24/2010	17:25	1886	2312
10/24/2010	17:30	2116	2276
10/24/2010	17:35	2116	2259
10/24/2010	17:40	2116	2295
10/24/2010	17:45	2116	2330
10/24/2010	17:50	2116	2335
10/24/2010	17:55	2128	2301
10/24/2010	18:00	2145	2321
10/24/2010	18:05	2164	2416
10/24/2010	18:10	2192	2462
10/24/2010	18:15	2192	2581
10/24/2010	18:20	2192	2653
10/24/2010	18:25	2192	2677
10/24/2010	18:30	2192	2658
10/24/2010	18:35	2192	2661
10/24/2010	18:40	2192	2639
10/24/2010	18:45	2192	2660
10/24/2010	18:50	2192	2661
10/24/2010	18:55	2219	2670
10/24/2010	19:00	2253	2687
10/24/2010	19:05	2290	2698
10/24/2010	19:10	2334	2727
10/24/2010	19:15	2334	2739
10/24/2010	19:20	2334	2734
10/24/2010	19:25	2334	2746
10/24/2010	19:30	2334	2734
10/24/2010	19:35	2334	2701
10/24/2010	19:40	2334	2609
10/24/2010	19:45	2334	2462
10/24/2010	19:50	2334	2339
10/24/2010	19:55	2357	2259
10/24/2010	20:00	2385	2169
10/24/2010	20:05	2414	2136
10/24/2010	20:10	2453	2131
10/24/2010	20:15	2453	2193
10/24/2010	20:20	2453	2262
10/24/2010	20:25	2453	2303
10/24/2010	20:30	2453	2276
10/24/2010	20:35	2453	2184
10/24/2010	20:40	2453	2070
10/24/2010	20:45	2453	1998
10/24/2010	20:50	2453	1965
10/24/2010	20:55	2401	1981
10/24/2010	21:00	2359	2065
10/24/2010	21:05	2318	2149
10/24/2010	21:10	2288	2180
10/24/2010	21:15	2288	2253
10/24/2010	21:20	2288	2282
10/24/2010	21:25	2288	2328
10/24/2010	21:30	2288	2330
10/24/2010	21:35	2288	2347
10/24/2010	21:40	2288	2297
10/24/2010	21:45	2288	2279
10/24/2010	21:50	2288	2273
10/24/2010	21:55	2207	2285
10/24/2010	22:00	2141	2300
10/24/2010	22:05	2072	2317
10/24/2010	22:10	2014	2342
10/24/2010	22:15	2014	2369
10/24/2010	22:20	2014	2378
10/24/2010	22:25	2014	2422
10/24/2010	22:30	2014	2448
10/24/2010	22:35	2014	2440
10/24/2010	22:40	2014	2352
10/24/2010	22:45	2014	2369
10/24/2010	22:50	2014	2387
10/24/2010	22:55	2098	2375
10/24/2010	23:00	2185	2336
10/24/2010	23:05	2276	2280
10/24/2010	23:10	2374	2249
10/24/2010	23:15	2374	2170
10/24/2010	23:20	2374	2105
10/24/2010	23:25	2374	2050
10/24/2010	23:30	2374	1955
10/24/2010	23:35	2374	1894
10/24/2010	23:40	2374	1906
10/24/2010	23:45	2374	1898
10/24/2010	23:50	2374	1822
10/24/2010	23:55	2363	1815
10/25/2010	0:00	2356	1865
10/25/2010	0:05	2351	1848
10/25/2010	0:10	2357	1758
10/25/2010	0:15	2217	1726
10/25/2010	0:20	1991	1696
10/25/2010	0:25	1991	1704
10/25/2010	0:30	1991	1703
10/25/2010	0:35	1991	1686
10/25/2010	0:40	1991	1685
10/25/2010	0:45	1991	1662
10/25/2010	0:50	1991	1637
10/25/2010	0:55	1908	1605
10/25/2010	1:00	1837	1619
10/25/2010	1:05	1767	1691
10/25/2010	1:10	1709	1696
10/25/2010	1:15	1709	1690
10/25/2010	1:20	1709	1723
10/25/2010	1:25	1709	1767
10/25/2010	1:30	1709	1791
10/25/2010	1:35	1709	1790
10/25/2010	1:40	1709	1759
10/25/2010	1:45	1709	1767
10/25/2010	1:50	1709	1740
10/25/2010	1:55	1665	1741
10/25/2010	2:00	1633	1771
10/25/2010	2:05	1602	1782
10/25/2010	2:10	1582	1778
10/25/2010	2:15	1582	1795
10/25/2010	2:20	1582	1823
10/25/2010	2:25	1582	1861
10/25/2010	2:30	1582	1929
10/25/2010	2:35	1582	1979
10/25/2010	2:40	1582	1931
10/25/2010	2:45	1582	1920
10/25/2010	2:50	1582	1969
10/25/2010	2:55	1612	2012
10/25/2010	3:00	1647	2016
10/25/2010	3:05	1686	2025
10/25/2010	3:10	1731	1990
10/25/2010	3:15	1731	2051
10/25/2010	3:20	1731	2018
10/25/2010	3:25	1731	2000
10/25/2010	3:30	1731	1959
10/25/2010	3:35	1731	1991
10/25/2010	3:40	1731	1995
10/25/2010	3:45	1731	1999
10/25/2010	3:50	1731	1970
10/25/2010	3:55	1776	1945
10/25/2010	4:00	1827	1887
10/25/2010	4:05	1879	1832
10/25/2010	4:10	1936	1834
10/25/2010	4:15	1936	1819
10/25/2010	4:20	1936	1829
10/25/2010	4:25	1936	1854
10/25/2010	4:30	1936	1926
10/25/2010	4:35	1936	1997
10/25/2010	4:40	1936	2034
10/25/2010	4:45	1936	2050
10/25/2010	4:50	1936	2084
10/25/2010	4:55	1871	2121
10/25/2010	5:00	1814	2148
10/25/2010	5:05	1758	2094
10/25/2010	5:10	1712	2131
10/25/2010	5:15	1712	2225
10/25/2010	5:20	1712	2226
10/25/2010	5:25	1712	2226
10/25/2010	5:30	1712	2265
10/25/2010	5:35	1712	2266
10/25/2010	5:40	1712	2299
10/25/2010	5:45	1712	2332
10/25/2010	5:50	1712	2370
10/25/2010	5:55	1760	2398
10/25/2010	6:00	1812	2403
10/25/2010	6:05	1867	2402
10/25/2010	6:10	1928	2412
10/25/2010	6:15	1928	2421
10/25/2010	6:20	1928	2431
10/25/2010	6:25	1928	2411
10/25/2010	6:30	1928	2402
10/25/2010	6:35	1928	2454
10/25/2010	6:40	1928	2488
10/25/2010	6:45	1928	2495
10/25/2010	6:50	1928	2527
10/25/2010	6:55	1970	2535
10/25/2010	7:00	2020	2549
10/25/2010	7:05	2067	2544
10/25/2010	7:10	2123	2560
10/25/2010	7:15	2123	2554
10/25/2010	7:20	2123	2578
10/25/2010	7:25	2123	2601
10/25/2010	7:30	2223	2570
10/25/2010	7:35	2223	2659
10/25/2010	7:40	2223	2679
10/25/2010	7:45	2223	2701
10/25/2010	7:50	2223	2639
10/25/2010	7:55	2230	2657
10/25/2010	8:00	2241	2687
10/25/2010	8:05	2254	2709
10/25/2010	8:10	2274	2691
10/25/2010	8:15	2274	2667
10/25/2010	8:20	2274	2647
10/25/2010	8:25	2274	2629
10/25/2010	8:30	2314	2632
10/25/2010	8:35	2314	2651
10/25/2010	8:40	2314	2584
10/25/2010	8:45	2364	2573
10/25/2010	8:50	2364	2572
10/25/2010	8:55	2368	2589
10/25/2010	9:00	2378	2628
10/25/2010	9:05	2386	2641
10/25/2010	9:10	2402	2681
10/25/2010	9:15	2402	2672
10/25/2010	9:20	2402	2677
10/25/2010	9:25	2402	2708
10/25/2010	9:30	2402	2718
10/25/2010	9:35	2402	2717
10/25/2010	9:40	2402	2707
10/25/2010	9:45	2402	2672
10/25/2010	9:50	2402	2626
10/25/2010	9:55	2388	2662
10/25/2010	10:00	2383	2713
10/25/2010	10:05	2375	2745
10/25/2010	10:10	2378	2739
10/25/2010	10:15	2408	2732
10/25/2010	10:20	2408	2746
10/25/2010	10:25	2408	2728
10/25/2010	10:30	2488	2763
10/25/2010	10:35	2488	2770
10/25/2010	10:40	2488	2774
10/25/2010	10:45	2488	2786
10/25/2010	10:50	2488	2757
10/25/2010	10:55	2452	2778
10/25/2010	11:00	2422	2750
10/25/2010	11:05	2392	2794
10/25/2010	11:10	2368	2794
10/25/2010	11:15	2368	2784
10/25/2010	11:20	2368	2759
10/25/2010	11:25	2368	2733
10/25/2010	11:30	2468	2755
10/25/2010	11:35	2468	2746
10/25/2010	11:40	2468	2749
10/25/2010	11:45	2468	2743
10/25/2010	11:50	2468	2725
10/25/2010	11:55	2484	2708
10/25/2010	12:00	2514	2694
10/25/2010	12:05	2542	2657
10/25/2010	12:10	2579	2642
10/25/2010	12:15	2579	2600
10/25/2010	12:20	2579	2624
10/25/2010	12:25	2579	2659
10/25/2010	12:30	2579	2694
10/25/2010	12:35	2579	2712
10/25/2010	12:40	2579	2714
10/25/2010	12:45	2579	2747
10/25/2010	12:50	2579	2762
10/25/2010	12:55	2523	2743
10/25/2010	13:00	2477	2736
10/25/2010	13:05	2430	2759
10/25/2010	13:10	2395	2786
10/25/2010	13:15	2395	2789
10/25/2010	13:20	2395	2762
10/25/2010	13:25	2395	2784
10/25/2010	13:30	2415	2758
10/25/2010	13:35	2415	2721
10/25/2010	13:40	2415	2710
10/25/2010	13:45	2415	2685
10/25/2010	13:50	2415	2645
10/25/2010	13:55	2413	2662
10/25/2010	14:00	2421	2701
10/25/2010	14:05	2426	2691
10/25/2010	14:10	2439	2663
10/25/2010	14:15	2439	2556
10/25/2010	14:20	2439	2559
10/25/2010	14:25	2439	2626
10/25/2010	14:30	2439	2658
10/25/2010	14:35	2439	2693
10/25/2010	14:40	2439	2705
10/25/2010	14:45	2439	2693
10/25/2010	14:50	2439	2708
10/25/2010	14:55	2401	2700
10/25/2010	15:00	2373	2707
10/25/2010	15:05	2342	2714
10/25/2010	15:10	2323	2737
10/25/2010	15:15	2323	2761
10/25/2010	15:20	2323	2603
10/25/2010	15:25	2323	2717
10/25/2010	15:30	2456	2642
10/25/2010	15:35	2456	2538
10/25/2010	15:40	2456	2408
10/25/2010	15:45	2456	2322
10/25/2010	15:50	2456	2345
10/25/2010	15:55	2438	2315
10/25/2010	16:00	2428	2266
10/25/2010	16:05	2417	2267
10/25/2010	16:10	2416	2229
10/25/2010	16:15	2386	2150
10/25/2010	16:20	2386	2100
10/25/2010	16:25	2386	2052
10/25/2010	16:30	2386	1999
10/25/2010	16:35	2386	1982
10/25/2010	16:40	2386	1984
10/25/2010	16:45	2386	2006
10/25/2010	16:50	2386	2061
10/25/2010	16:55	2288	2080
10/25/2010	17:00	2205	2039
10/25/2010	17:05	2117	2030
10/25/2010	17:10	2045	2030
10/25/2010	17:15	2045	1969
10/25/2010	17:20	2045	1960
10/25/2010	17:25	2045	1960
10/25/2010	17:30	2045	2005
10/25/2010	17:35	2045	2057
10/25/2010	17:40	2045	2032
10/25/2010	17:45	2045	1964
10/25/2010	17:50	2045	1910
10/25/2010	17:55	1991	1915
10/25/2010	18:00	1952	1862
10/25/2010	18:05	1913	1861
10/25/2010	18:10	1885	1890
10/25/2010	18:15	1885	1876
10/25/2010	18:20	1885	1917
10/25/2010	18:25	1885	2003
10/25/2010	18:30	1885	2170
10/25/2010	18:35	1885	2362
10/25/2010	18:40	1885	2466
10/25/2010	18:45	1885	2513
10/25/2010	18:50	1885	2612
10/25/2010	18:55	1872	2694
10/25/2010	19:00	1866	2690
10/25/2010	19:05	1864	2608
10/25/2010	19:10	1871	2601
10/25/2010	19:15	1871	2534
10/25/2010	19:20	1871	2530
10/25/2010	19:25	1871	2507
10/25/2010	19:30	1871	2473
10/25/2010	19:35	1871	2400
10/25/2010	19:40	1871	2227
10/25/2010	19:45	1871	2088
10/25/2010	19:50	1871	1942
10/25/2010	19:55	1947	1853
10/25/2010	20:00	2027	1773
10/25/2010	20:05	2109	1681
10/25/2010	20:10	2200	1657
10/25/2010	20:15	2200	1623
10/25/2010	20:20	2200	1588
10/25/2010	20:25	2200	1583
10/25/2010	20:30	2200	1577
10/25/2010	20:35	2200	1546
10/25/2010	20:40	2200	1524
10/25/2010	20:45	2200	1573
10/25/2010	20:50	2200	1635
10/25/2010	20:55	2103	1715
10/25/2010	21:00	2022	1755
10/25/2010	21:05	1940	1829
10/25/2010	21:10	1874	1862
10/25/2010	21:15	1874	1884
10/25/2010	21:20	1874	1861
10/25/2010	21:25	1874	1897
10/25/2010	21:30	1874	1932
10/25/2010	21:35	1874	1955
10/25/2010	21:40	1874	1927
10/25/2010	21:45	1874	1917
10/25/2010	21:50	1874	1883
10/25/2010	21:55	1763	1871
10/25/2010	22:00	1665	1898
10/25/2010	22:05	1569	1874
10/25/2010	22:10	1487	1801
10/25/2010	22:15	1487	1770
10/25/2010	22:20	1487	1735
10/25/2010	22:25	1487	1739
10/25/2010	22:30	1487	1722
10/25/2010	22:35	1487	1705
10/25/2010	22:40	1487	1667
10/25/2010	22:45	1487	1667
10/25/2010	22:50	1487	1696
10/25/2010	22:55	1506	1689
10/25/2010	23:00	1536	1712
10/25/2010	23:05	1563	1716
10/25/2010	23:10	1599	1697
10/25/2010	23:15	1599	1727
10/25/2010	23:20	1599	1762
10/25/2010	23:25	1599	1782
10/25/2010	23:30	1649	1849
10/25/2010	23:35	1649	1788
10/25/2010	23:40	1649	1805
10/25/2010	23:45	1649	1834
10/25/2010	23:50	1649	1824
10/25/2010	23:55	1615	1787
10/26/2010	0:00	1589	1741
10/26/2010	0:05	1561	1664
10/26/2010	0:10	1549	1612
10/26/2010	0:15	1549	1563
10/26/2010	0:20	1549	1507
10/26/2010	0:25	1549	1447
10/26/2010	0:30	1549	1407
10/26/2010	0:35	1549	1359
10/26/2010	0:40	1549	1355
10/26/2010	0:45	1549	1347
10/26/2010	0:50	1549	1326
10/26/2010	0:55	1552	1308
10/26/2010	1:00	1563	1301
10/26/2010	1:05	1576	1286
10/26/2010	1:10	1597	1263
10/26/2010	1:15	1597	1252
10/26/2010	1:20	1597	1220
10/26/2010	1:25	1597	1213
10/26/2010	1:30	1597	1214
10/26/2010	1:35	1597	1262
10/26/2010	1:40	1597	1328
10/26/2010	1:45	1597	1394
10/26/2010	1:50	1597	1461
10/26/2010	1:55	1503	1547
10/26/2010	2:00	1418	1619
10/26/2010	2:05	1337	1707
10/26/2010	2:10	1266	1766
10/26/2010	2:15	1266	1807
10/26/2010	2:20	1266	1822
10/26/2010	2:25	1266	1846
10/26/2010	2:30	1316	1820
10/26/2010	2:35	1316	1800
10/26/2010	2:40	1316	1787
10/26/2010	2:45	1316	1788
10/26/2010	2:50	1316	1786
10/26/2010	2:55	1328	1801
10/26/2010	3:00	1348	1801
10/26/2010	3:05	1367	1794
10/26/2010	3:10	1395	1806
10/26/2010	3:15	1395	1787
10/26/2010	3:20	1395	1784
10/26/2010	3:25	1395	1810
10/26/2010	3:30	1395	1806
10/26/2010	3:35	1395	1818
10/26/2010	3:40	1395	1809
10/26/2010	3:45	1395	1866
10/26/2010	3:50	1395	1920
10/26/2010	3:55	1399	1969
10/26/2010	4:00	1415	1965
10/26/2010	4:05	1431	1830
10/26/2010	4:10	1453	1866
10/26/2010	4:15	1453	1835
10/26/2010	4:20	1453	1792
10/26/2010	4:25	1453	1801
10/26/2010	4:30	1553	1783
10/26/2010	4:35	1553	1797
10/26/2010	4:40	1553	1813
10/26/2010	4:45	1553	1870
10/26/2010	4:50	1553	1924
10/26/2010	4:55	1557	1957
10/26/2010	5:00	1571	1981
10/26/2010	5:05	1583	1985
10/26/2010	5:10	1603	1962
10/26/2010	5:15	1603	1970
10/26/2010	5:20	1603	1958
10/26/2010	5:25	1603	1930
10/26/2010	5:30	1673	1950
10/26/2010	5:35	1673	1944
10/26/2010	5:40	1673	1959
10/26/2010	5:45	1673	2009
10/26/2010	5:50	1673	1984
10/26/2010	5:55	1658	1942
10/26/2010	6:00	1657	1909
10/26/2010	6:05	1653	1851
10/26/2010	6:10	1665	1770
10/26/2010	6:15	1665	1727
10/26/2010	6:20	1665	1744
10/26/2010	6:25	1665	1747
10/26/2010	6:30	1665	1729
10/26/2010	6:35	1665	1696
10/26/2010	6:40	1665	1692
10/26/2010	6:45	1665	1721
10/26/2010	6:50	1665	1757
10/26/2010	6:55	1655	1772
10/26/2010	7:00	1658	1778
10/26/2010	7:05	1658	1811
10/26/2010	7:10	1670	1820
10/26/2010	7:15	1695	1848
10/26/2010	7:20	1695	1897
10/26/2010	7:25	1695	1929
10/26/2010	7:30	1695	1955
10/26/2010	7:35	1695	1948
10/26/2010	7:40	1695	1946
10/26/2010	7:45	1695	1909
10/26/2010	7:50	1695	1882
10/26/2010	7:55	1668	1796
10/26/2010	8:00	1650	1763
10/26/2010	8:05	1632	1783
10/26/2010	8:10	1627	1791
10/26/2010	8:15	1631	1797
10/26/2010	8:20	1631	1811
10/26/2010	8:25	1631	1785
10/26/2010	8:30	1631	1773
10/26/2010	8:35	1631	1752
10/26/2010	8:40	1631	1737
10/26/2010	8:45	1631	1740
10/26/2010	8:50	1631	1757
10/26/2010	8:55	1627	1776
10/26/2010	9:00	1634	1764
10/26/2010	9:05	1637	1761
10/26/2010	9:10	1651	1750
10/26/2010	9:15	1651	1761
10/26/2010	9:20	1651	1773
10/26/2010	9:25	1651	1816
10/26/2010	9:30	1771	1808
10/26/2010	9:35	1771	1766
10/26/2010	9:40	1771	1763
10/26/2010	9:45	1771	1725
10/26/2010	9:50	1771	1737
10/26/2010	9:55	1751	1649
10/26/2010	10:00	1740	1629
10/26/2010	10:05	1729	1632
10/26/2010	10:10	1726	1616
10/26/2010	10:15	1678	1603
10/26/2010	10:20	1678	1607
10/26/2010	10:25	1678	1601
10/26/2010	10:30	1678	1640
10/26/2010	10:35	1678	1676
10/26/2010	10:40	1678	1719
10/26/2010	10:45	1678	1751
10/26/2010	10:50	1678	1775
10/26/2010	10:55	1686	1786
10/26/2010	11:00	1699	1801
10/26/2010	11:05	1712	1826
10/26/2010	11:10	1733	1892
10/26/2010	11:15	1658	1898
10/26/2010	11:20	1658	1863
10/26/2010	11:25	1858	1837
10/26/2010	11:30	1858	1821
10/26/2010	11:35	1858	1799
10/26/2010	11:40	1858	1760
10/26/2010	11:45	1858	1757
10/26/2010	11:50	1858	1729
10/26/2010	11:55	1820	1733
10/26/2010	12:00	1794	1752
10/26/2010	12:05	1766	1742
10/26/2010	12:10	1749	1727
10/26/2010	12:15	1749	1720
10/26/2010	12:20	1749	1736
10/26/2010	12:25	1749	1742
10/26/2010	12:30	1749	1755
10/26/2010	12:35	1749	1768
10/26/2010	12:40	1749	1797
10/26/2010	12:45	1749	1807
10/26/2010	12:50	1749	1823
10/26/2010	12:55	1769	1861
10/26/2010	13:00	1796	1899
10/26/2010	13:05	1825	1912
10/26/2010	13:10	1861	1932
10/26/2010	13:15	1861	1933
10/26/2010	13:20	1861	1881
10/26/2010	13:25	1861	1883
10/26/2010	13:30	1861	1886
10/26/2010	13:35	1861	1874
10/26/2010	13:40	1861	1877
10/26/2010	13:45	1861	1893
10/26/2010	13:50	1861	1883
10/26/2010	13:55	1853	1882
10/26/2010	14:00	1851	1878
10/26/2010	14:05	1852	1861
10/26/2010	14:10	1859	1866
10/26/2010	14:15	1859	1847
10/26/2010	14:20	1859	1838
10/26/2010	14:25	1859	1816
10/26/2010	14:30	1859	1843
10/26/2010	14:35	1859	1861
10/26/2010	14:40	1859	1861
10/26/2010	14:45	1859	1847
10/26/2010	14:50	1859	1828
10/26/2010	14:55	1821	1860
10/26/2010	15:00	1790	1897
10/26/2010	15:05	1759	1932
10/26/2010	15:10	1736	1973
10/26/2010	15:15	1736	2009
10/26/2010	15:20	1736	2048
10/26/2010	15:25	1736	2011
10/26/2010	15:30	1736	2019
10/26/2010	15:35	1736	2083
10/26/2010	15:40	1736	2235
10/26/2010	15:45	1736	2214
10/26/2010	15:50	1736	2161
10/26/2010	15:55	1733	2137
10/26/2010	16:00	1740	2128
10/26/2010	16:05	1742	2159
10/26/2010	16:10	1755	2124
10/26/2010	16:15	1755	2138
10/26/2010	16:20	1755	2098
10/26/2010	16:25	1755	2040
10/26/2010	16:30	1975	2075
10/26/2010	16:35	1975	2063
10/26/2010	16:40	1975	2024
10/26/2010	16:45	1975	2003
10/26/2010	16:50	1975	1988
10/26/2010	16:55	2013	1971
10/26/2010	17:00	2060	1981
10/26/2010	17:05	2104	1969
10/26/2010	17:10	2159	1933
10/26/2010	17:15	2159	1929
10/26/2010	17:20	2159	1898
10/26/2010	17:25	2159	1863
10/26/2010	17:30	2159	1877
10/26/2010	17:35	2159	1851
10/26/2010	17:40	2159	1816
10/26/2010	17:45	2159	1746
10/26/2010	17:50	2159	1736
10/26/2010	17:55	2112	1679
10/26/2010	18:00	2075	1625
10/26/2010	18:05	2036	1592
10/26/2010	18:10	2011	1570
10/26/2010	18:15	2011	1548
10/26/2010	18:20	2011	1559
10/26/2010	18:25	2011	1532
10/26/2010	18:30	2011	1516
10/26/2010	18:35	2011	1514
10/26/2010	18:40	2011	1526
10/26/2010	18:45	2011	1536
10/26/2010	18:50	2011	1556
10/26/2010	18:55	1871	1570
10/26/2010	19:00	1746	1590
10/26/2010	19:05	1622	1613
10/26/2010	19:10	1512	1617
10/26/2010	19:15	1512	1656
10/26/2010	19:20	1512	1713
10/26/2010	19:25	1512	1772
10/26/2010	19:30	1562	1806
10/26/2010	19:35	1562	1815
10/26/2010	19:40	1562	1835
10/26/2010	19:45	1562	1831
10/26/2010	19:50	1562	1821
10/26/2010	19:55	1569	1789
10/26/2010	20:00	1584	1752
10/26/2010	20:05	1600	1742
10/26/2010	20:10	1625	1714
10/26/2010	20:15	1625	1719
10/26/2010	20:20	1625	1740
10/26/2010	20:25	1625	1739
10/26/2010	20:30	1625	1733
10/26/2010	20:35	1625	1720
10/26/2010	20:40	1625	1728
10/26/2010	20:45	1625	1720
10/26/2010	20:50	1625	1704
10/26/2010	20:55	1634	1731
10/26/2010	21:00	1651	1740
10/26/2010	21:05	1666	1748
10/26/2010	21:10	1687	1749
10/26/2010	21:15	1687	1763
10/26/2010	21:20	1687	1780
10/26/2010	21:25	1687	1774
10/26/2010	21:30	1687	1741
10/26/2010	21:35	1687	1742
10/26/2010	21:40	1687	1724
10/26/2010	21:45	1687	1712
10/26/2010	21:50	1687	1734
10/26/2010	21:55	1667	1774
10/26/2010	22:00	1654	1773
10/26/2010	22:05	1643	1807
10/26/2010	22:10	1641	1820
10/26/2010	22:15	1641	1841
10/26/2010	22:20	1641	1856
10/26/2010	22:25	1641	1876
10/26/2010	22:30	1691	1886
10/26/2010	22:35	1691	1902
10/26/2010	22:40	1691	1896
10/26/2010	22:45	1691	1893
10/26/2010	22:50	1691	1852
10/26/2010	22:55	1696	1801
10/26/2010	23:00	1710	1793
10/26/2010	23:05	1721	1810
10/26/2010	23:10	1746	1812
10/26/2010	23:15	1746	1821
10/26/2010	23:20	1746	1825
10/26/2010	23:25	1746	1800
10/26/2010	23:30	1746	1784
10/26/2010	23:35	1746	1781
10/26/2010	23:40	1746	1793
10/26/2010	23:45	1746	1819
10/26/2010	23:50	1746	1833
10/26/2010	23:55	1712	1841
10/27/2010	0:00	1691	1838
10/27/2010	0:05	1667	1813
10/27/2010	0:10	1657	1798
10/27/2010	0:15	1657	1790
10/27/2010	0:20	1657	1773
10/27/2010	0:25	1657	1785
10/27/2010	0:30	1657	1785
10/27/2010	0:35	1657	1790
10/27/2010	0:40	1657	1789
10/27/2010	0:45	1657	1759
10/27/2010	0:50	1657	1755
10/27/2010	0:55	1629	1770
10/27/2010	1:00	1613	1784
10/27/2010	1:05	1597	1821
10/27/2010	1:10	1595	1826
10/27/2010	1:15	1595	1834
10/27/2010	1:20	1595	1824
10/27/2010	1:25	1595	1809
10/27/2010	1:30	1595	1767
10/27/2010	1:35	1595	1781
10/27/2010	1:40	1595	1792
10/27/2010	1:45	1595	1777
10/27/2010	1:50	1595	1734
10/27/2010	1:55	1617	1736
10/27/2010	2:00	1647	1729
10/27/2010	2:05	1680	1716
10/27/2010	2:10	1722	1686
10/27/2010	2:15	1722	1654
10/27/2010	2:20	1722	1645
10/27/2010	2:25	1722	1661
10/27/2010	2:30	1722	1679
10/27/2010	2:35	1722	1714
10/27/2010	2:40	1722	1726
10/27/2010	2:45	1722	1706
10/27/2010	2:50	1722	1699
10/27/2010	2:55	1667	1688
10/27/2010	3:00	1626	1717
10/27/2010	3:05	1584	1719
10/27/2010	3:10	1557	1676
10/27/2010	3:15	1557	1632
10/27/2010	3:20	1557	1617
10/27/2010	3:25	1557	1613
10/27/2010	3:30	1557	1602
10/27/2010	3:35	1557	1582
10/27/2010	3:40	1557	1568
10/27/2010	3:45	1557	1529
10/27/2010	3:50	1557	1505
10/27/2010	3:55	1517	1467
10/27/2010	4:00	1487	1418
10/27/2010	4:05	1462	1416
10/27/2010	4:10	1445	1412
10/27/2010	4:15	1445	1402
10/27/2010	4:20	1445	1408
10/27/2010	4:25	1445	1406
10/27/2010	4:30	1445	1395
10/27/2010	4:35	1445	1392
10/27/2010	4:40	1445	1402
10/27/2010	4:45	1445	1413
10/27/2010	4:50	1445	1404
10/27/2010	4:55	1335	1380
10/27/2010	5:00	1240	1347
10/27/2010	5:05	1146	1302
