Noise,SigD,SigI,Beta,Window,T,PSNR
30,2.3,3.5,0.9,7,0.9,57.4838212126
30,2.3,3.5,0.9,7,0.9,63.6096405048
30,2.3,3.5,0.9,7,0.9,59.9910010827
30,2.3,3.5,0.9,7,1.0,61.8203073526
30,2.3,3.5,0.9,7,1.0,64.8429612286
30,2.3,3.5,0.9,7,1.0,59.9600934414
30,2.3,3.5,0.9,7,1.0,65.3273628933
30,2.3,3.5,0.9,7,1.0,59.3821269718
30,2.3,3.5,1.0,7,0.9,58.9269913109
30,2.3,3.5,1.0,7,0.9,64.9887251248
30,2.3,3.5,1.0,7,0.9,61.0180135699
30,2.3,3.5,1.0,7,0.9,57.0274587064
30,2.3,3.5,1.0,7,0.9,60.6696614328
30,2.3,3.5,1.0,7,1.0,58.6404933005
30,2.3,3.5,1.0,7,1.0,61.9684711501
30,2.3,3.5,1.0,7,1.0,63.0288398531
30,2.3,3.5,1.0,7,1.0,60.3577133866
30,2.3,3.5,1.0,7,1.0,59.8934723156
30,2.5,3.3,0.9,7,0.9,63.8830465198
30,2.5,3.3,0.9,7,0.9,57.6242196117
30,2.5,3.3,0.9,7,0.9,61.0888070496
30,2.5,3.3,0.9,7,0.9,62.5482659368
30,2.5,3.3,0.9,7,0.9,65.9073066215
30,2.5,3.3,0.9,7,1.0,58.0252778726
30,2.5,3.3,0.9,7,1.0,63.9140180022
30,2.5,3.3,0.9,7,1.0,62.4965645655
30,2.5,3.3,0.9,7,1.0,59.0409895394
30,2.5,3.3,0.9,7,1.0,63.3291839622
30,2.5,3.3,1.0,7,0.9,60.8236735745
30,2.5,3.3,1.0,7,0.9,60.5163347268
30,2.5,3.3,1.0,7,0.9,59.7794114088
30,2.5,3.3,1.0,7,0.9,62.0834702592
30,2.5,3.3,1.0,7,0.9,62.0307721044
30,2.5,3.3,1.0,7,1.0,59.3573642258
30,2.5,3.3,1.0,7,1.0,59.7630597548
30,2.5,3.3,1.0,7,1.0,61.0198638921
30,2.5,3.3,1.0,7,1.0,62.6080813596
30,2.5,3.3,1.0,7,1.0,61.3866919546
30,2.5,3.5,0.9,7,0.9,58.6200557954
30,2.5,3.5,0.9,7,0.9,59.9270694725
30,2.5,3.5,0.9,7,0.9,60.1261317394
30,2.5,3.5,0.9,7,0.9,60.4452902484
30,2.5,3.5,0.9,7,0.9,63.3851140907
30,2.5,3.5,0.9,7,1.0,61.737504847
30,2.5,3.5,0.9,7,1.0,63.312005045
30,2.5,3.5,0.9,7,1.0,62.1096110071
30,2.5,3.5,0.9,7,1.0,58.7556735592
30,2.5,3.5,0.9,7,1.0,56.8898418407
30,2.5,3.5,1.0,7,0.9,62.1987340888
30,2.5,3.5,1.0,7,0.9,59.6380309055
30,2.5,3.5,1.0,7,0.9,59.996720045
30,2.5,3.5,1.0,7,0.9,63.8596528893
30,2.5,3.5,1.0,7,0.9,61.2527109157
30,2.5,3.5,1.0,7,1.0,56.9969067532
30,2.5,3.5,1.0,7,1.0,64.7066656121
30,2.5,3.5,1.0,7,1.0,59.2683620637
30,2.5,3.5,1.0,7,1.0,64.718262253
30,2.5,3.5,1.0,7,1.0,62.5930086707
1,2.4,3.4,0.9,7,0.53,91.1970129362
1,2.4,3.4,0.9,7,0.53,91.9632831989
1,2.4,3.4,0.9,7,0.53,91.4786228749
1,2.4,3.4,0.9,7,0.53,90.7221646752
1,2.4,3.4,0.9,7,0.53,91.6241200545
1,2.4,3.4,0.9,7,0.73,92.4700797899
1,2.4,3.4,0.9,7,0.73,91.9085676634
1,2.4,3.4,0.9,7,0.73,92.6117825232
1,2.4,3.4,0.9,7,0.73,90.6279958894
1,2.4,3.4,0.9,7,0.73,91.903598923
1,2.4,3.4,1.0,7,0.53,90.6747549672
1,2.4,3.4,1.0,7,0.53,90.8698109885
1,2.4,3.4,1.0,7,0.53,91.272765242
1,2.4,3.4,1.0,7,0.53,90.2826284362
1,2.4,3.4,1.0,7,0.53,90.6853369873
1,2.4,3.4,1.0,7,0.73,89.8046436785
1,2.4,3.4,1.0,7,0.73,90.4442849559
1,2.4,3.4,1.0,7,0.73,91.1613746428
1,2.4,3.4,1.0,7,0.73,90.9470208725
1,2.4,3.4,1.0,7,0.73,91.1479561574
1,2.4,3.6,0.9,7,0.53,91.1716482385
1,2.4,3.6,0.9,7,0.53,92.6662441498
1,2.4,3.6,0.9,7,0.53,91.0231425616
1,2.4,3.6,0.9,7,0.53,91.1677851759
1,2.4,3.6,0.9,7,0.53,91.8609865144
1,2.4,3.6,0.9,7,0.73,91.8367559155
1,2.4,3.6,0.9,7,0.73,92.3143844962
1,2.4,3.6,0.9,7,0.73,91.6620334186
1,2.4,3.6,0.9,7,0.73,91.5043705838
1,2.4,3.6,0.9,7,0.73,91.6161150055
1,2.4,3.6,1.0,7,0.53,90.2267171901
1,2.4,3.6,1.0,7,0.53,89.9551115071
1,2.4,3.6,1.0,7,0.53,90.6335605128
1,2.4,3.6,1.0,7,0.53,91.1705002435
1,2.4,3.6,1.0,7,0.53,89.8773883462
1,2.4,3.6,1.0,7,0.73,91.2462834097
1,2.4,3.6,1.0,7,0.73,90.2804276833
1,2.4,3.6,1.0,7,0.73,90.253045078
1,2.4,3.6,1.0,7,0.73,90.1328396474
1,2.4,3.6,1.0,7,0.73,90.3446210534
1,2.6,3.4,0.9,7,0.53,90.9394276054
1,2.6,3.4,0.9,7,0.53,91.1580584631
1,2.6,3.4,0.9,7,0.53,91.4224809457
1,2.6,3.4,0.9,7,0.53,90.9747788353
1,2.6,3.4,0.9,7,0.53,90.7467993468
1,2.6,3.4,0.9,7,0.73,91.4945106547
1,2.6,3.4,0.9,7,0.73,90.8139338449
1,2.6,3.4,0.9,7,0.73,91.8522474982
1,2.6,3.4,0.9,7,0.73,91.6696167595
1,2.6,3.4,0.9,7,0.73,92.090662576
1,2.6,3.4,1.0,7,0.53,90.2597714437
1,2.6,3.4,1.0,7,0.53,89.5373535689
1,2.6,3.4,1.0,7,0.53,90.3793229178
1,2.6,3.4,1.0,7,0.53,89.8631037595
1,2.6,3.4,1.0,7,0.53,90.0603379749
1,2.6,3.4,1.0,7,0.73,90.2754399143
1,2.6,3.4,1.0,7,0.73,89.7895642426
1,2.6,3.4,1.0,7,0.73,88.7895913518
1,2.6,3.4,1.0,7,0.73,90.4736650079
1,2.6,3.4,1.0,7,0.73,90.0487948387
1,2.6,3.6,0.9,7,0.53,91.6385506736
1,2.6,3.6,0.9,7,0.53,91.9706189826
1,2.6,3.6,0.9,7,0.53,91.4604265217
1,2.6,3.6,0.9,7,0.53,91.264440145
1,2.6,3.6,0.9,7,0.53,90.9697653873
1,2.6,3.6,0.9,7,0.73,90.8041423806
1,2.6,3.6,0.9,7,0.73,91.2803709656
1,2.6,3.6,0.9,7,0.73,90.3372654296
1,2.6,3.6,0.9,7,0.73,91.2398196122
1,2.6,3.6,0.9,7,0.73,91.6436028685
1,2.6,3.6,1.0,7,0.53,90.9893674489
1,2.6,3.6,1.0,7,0.53,90.2454394121
1,2.6,3.6,1.0,7,0.53,90.2609421784
1,2.6,3.6,1.0,7,0.53,89.9887786319
1,2.6,3.6,1.0,7,0.53,90.1860361729
1,2.6,3.6,1.0,7,0.73,90.3624288048
1,2.6,3.6,1.0,7,0.73,90.5475948363
1,2.6,3.6,1.0,7,0.73,90.1935510679
1,2.6,3.6,1.0,7,0.73,89.7622291426
1,2.6,3.6,1.0,7,0.73,90.5306796001
5,2.4,3.4,0.9,7,0.53,86.7965545765
5,2.4,3.4,0.9,7,0.53,88.1826976715
5,2.4,3.4,0.9,7,0.53,89.7992567635
5,2.4,3.4,0.9,7,0.53,88.8157750027
5,2.4,3.4,0.9,7,0.53,89.3637850874
5,2.4,3.4,0.9,7,0.73,89.8677087094
5,2.4,3.4,0.9,7,0.73,93.0843122117
5,2.4,3.4,0.9,7,0.73,87.6522471323
5,2.4,3.4,0.9,7,0.73,87.3306281746
5,2.4,3.4,0.9,7,0.73,88.6461311763
5,2.4,3.4,1.0,7,0.53,88.3432742377
5,2.4,3.4,1.0,7,0.53,92.4428370398
5,2.4,3.4,1.0,7,0.53,88.1626435339
5,2.4,3.4,1.0,7,0.53,87.558444567
5,2.4,3.4,1.0,7,0.53,88.1509290642
5,2.4,3.4,1.0,7,0.73,91.8506893081
5,2.4,3.4,1.0,7,0.73,90.4333100642
5,2.4,3.4,1.0,7,0.73,89.4418743444
5,2.4,3.4,1.0,7,0.73,92.0109791819
5,2.4,3.4,1.0,7,0.73,87.3201269915
5,2.4,3.6,0.9,7,0.53,87.7712814826
5,2.4,3.6,0.9,7,0.53,89.8561952933
5,2.4,3.6,0.9,7,0.53,89.8327413825
5,2.4,3.6,0.9,7,0.53,88.0186001722
5,2.4,3.6,0.9,7,0.53,89.7587005276
5,2.4,3.6,0.9,7,0.73,90.3061546743
5,2.4,3.6,0.9,7,0.73,88.2322351352
5,2.4,3.6,0.9,7,0.73,90.0072040829
5,2.4,3.6,0.9,7,0.73,89.8202037492
5,2.4,3.6,0.9,7,0.73,89.1929092758
5,2.4,3.6,1.0,7,0.53,89.2411386754
5,2.4,3.6,1.0,7,0.53,88.9980866973
5,2.4,3.6,1.0,7,0.53,89.4927911955
5,2.4,3.6,1.0,7,0.53,86.9431535087
5,2.4,3.6,1.0,7,0.53,87.8404238606
5,2.4,3.6,1.0,7,0.73,87.1831174488
5,2.4,3.6,1.0,7,0.73,87.0183555078
5,2.4,3.6,1.0,7,0.73,89.5067223858
5,2.4,3.6,1.0,7,0.73,88.8108714279
5,2.4,3.6,1.0,7,0.73,88.0822033302
5,2.6,3.4,0.9,7,0.53,88.9168679377
5,2.6,3.4,0.9,7,0.53,89.6830666591
5,2.6,3.4,0.9,7,0.53,90.3318138835
5,2.6,3.4,0.9,7,0.53,89.2405029351
5,2.6,3.4,0.9,7,0.53,86.4727976336
5,2.6,3.4,0.9,7,0.73,93.1904640769
5,2.6,3.4,0.9,7,0.73,87.0675230803
5,2.6,3.4,0.9,7,0.73,89.268072035
5,2.6,3.4,0.9,7,0.73,89.7827835341
5,2.6,3.4,0.9,7,0.73,92.0946533238
5,2.6,3.4,1.0,7,0.53,87.297602434
5,2.6,3.4,1.0,7,0.53,88.2928955643
5,2.6,3.4,1.0,7,0.53,89.7516381021
5,2.6,3.4,1.0,7,0.53,87.3028830978
5,2.6,3.4,1.0,7,0.53,84.0215911064
5,2.6,3.4,1.0,7,0.73,88.6519747463
5,2.6,3.4,1.0,7,0.73,89.164860759
5,2.6,3.4,1.0,7,0.73,88.4247871053
5,2.6,3.4,1.0,7,0.73,86.9039237349
5,2.6,3.4,1.0,7,0.73,87.5197938836
5,2.6,3.6,0.9,7,0.53,90.6856711313
5,2.6,3.6,0.9,7,0.53,90.4003529168
5,2.6,3.6,0.9,7,0.53,87.855368144
5,2.6,3.6,0.9,7,0.53,89.7326271597
5,2.6,3.6,0.9,7,0.53,90.5145311767
5,2.6,3.6,0.9,7,0.73,89.1459741545
5,2.6,3.6,0.9,7,0.73,91.7667547406
5,2.6,3.6,0.9,7,0.73,87.7608229976
5,2.6,3.6,0.9,7,0.73,88.2649249868
5,2.6,3.6,0.9,7,0.73,87.6632111867
5,2.6,3.6,1.0,7,0.53,85.3456699707
5,2.6,3.6,1.0,7,0.53,84.9726322236
5,2.6,3.6,1.0,7,0.53,88.2846015128
5,2.6,3.6,1.0,7,0.53,89.5459098221
5,2.6,3.6,1.0,7,0.53,84.8069453783
5,2.6,3.6,1.0,7,0.73,85.3986013081
5,2.6,3.6,1.0,7,0.73,87.1781472999
5,2.6,3.6,1.0,7,0.73,86.8221141112
5,2.6,3.6,1.0,7,0.73,86.5492991451
5,2.6,3.6,1.0,7,0.73,90.1542271256
10,2.4,3.4,0.9,7,0.53,89.4600648923
10,2.4,3.4,0.9,7,0.53,84.7971678645
10,2.4,3.4,0.9,7,0.53,84.4659776215
10,2.4,3.4,0.9,7,0.53,83.8991927783
10,2.4,3.4,0.9,7,0.53,80.5868475595
10,2.4,3.4,0.9,7,0.73,81.6481832188
10,2.4,3.4,0.9,7,0.73,84.0793750934
10,2.4,3.4,0.9,7,0.73,86.3778419912
10,2.4,3.4,0.9,7,0.73,85.6823206973
10,2.4,3.4,0.9,7,0.73,83.4399111066
10,2.4,3.4,1.0,7,0.53,82.5992219274
10,2.4,3.4,1.0,7,0.53,81.7772437401
10,2.4,3.4,1.0,7,0.53,83.1453451659
10,2.4,3.4,1.0,7,0.53,85.5595457258
10,2.4,3.4,1.0,7,0.53,81.0447819877
10,2.4,3.4,1.0,7,0.73,84.2135066623
10,2.4,3.4,1.0,7,0.73,84.7194634497
10,2.4,3.4,1.0,7,0.73,81.960734601
10,2.4,3.4,1.0,7,0.73,84.2700068378
10,2.4,3.4,1.0,7,0.73,83.7848256553
10,2.4,3.6,0.9,7,0.53,81.9170553033
10,2.4,3.6,0.9,7,0.53,81.9675831384
10,2.4,3.6,0.9,7,0.53,83.5855745169
10,2.4,3.6,0.9,7,0.53,88.2004402214
10,2.4,3.6,0.9,7,0.53,84.9567050496
10,2.4,3.6,0.9,7,0.73,82.1784288901
10,2.4,3.6,0.9,7,0.73,81.1753638573
10,2.4,3.6,0.9,7,0.73,83.2173153417
10,2.4,3.6,0.9,7,0.73,86.8356884
10,2.4,3.6,0.9,7,0.73,84.1486407194
10,2.4,3.6,1.0,7,0.53,88.1193620317
10,2.4,3.6,1.0,7,0.53,80.1394174285
10,2.4,3.6,1.0,7,0.53,85.0116120264
10,2.4,3.6,1.0,7,0.53,81.6643541253
10,2.4,3.6,1.0,7,0.53,81.4492271012
10,2.4,3.6,1.0,7,0.73,86.1732376982
10,2.4,3.6,1.0,7,0.73,85.9594655743
10,2.4,3.6,1.0,7,0.73,82.9343545046
10,2.4,3.6,1.0,7,0.73,81.259844921
10,2.4,3.6,1.0,7,0.73,84.6182186669
10,2.6,3.4,0.9,7,0.53,80.5477908797
10,2.6,3.4,0.9,7,0.53,78.3307671934
10,2.6,3.4,0.9,7,0.53,83.621833555
10,2.6,3.4,0.9,7,0.53,86.0349408131
10,2.6,3.4,0.9,7,0.53,87.748861476
10,2.6,3.4,0.9,7,0.73,83.7363909014
10,2.6,3.4,0.9,7,0.73,81.6909045341
10,2.6,3.4,0.9,7,0.73,81.8257746875
10,2.6,3.4,0.9,7,0.73,81.9066174351
10,2.6,3.4,0.9,7,0.73,86.8457526806
10,2.6,3.4,1.0,7,0.53,81.5605864617
10,2.6,3.4,1.0,7,0.53,82.9869966904
10,2.6,3.4,1.0,7,0.53,81.9168330414
10,2.6,3.4,1.0,7,0.53,82.9878863092
10,2.6,3.4,1.0,7,0.53,87.9064459921
10,2.6,3.4,1.0,7,0.73,81.313588013
10,2.6,3.4,1.0,7,0.73,81.3114635959
10,2.6,3.4,1.0,7,0.73,79.7297487986
10,2.6,3.4,1.0,7,0.73,80.9518388835
10,2.6,3.4,1.0,7,0.73,80.8727347782
10,2.6,3.6,0.9,7,0.53,82.6579983181
10,2.6,3.6,0.9,7,0.53,81.7522502591
10,2.6,3.6,0.9,7,0.53,84.7801560796
10,2.6,3.6,0.9,7,0.53,87.1914268398
10,2.6,3.6,0.9,7,0.53,83.1948205597
10,2.6,3.6,0.9,7,0.73,85.5631820914
10,2.6,3.6,0.9,7,0.73,85.0420903556
10,2.6,3.6,0.9,7,0.73,81.2092830286
10,2.6,3.6,0.9,7,0.73,83.4675005816
10,2.6,3.6,0.9,7,0.73,81.4824103814
10,2.6,3.6,1.0,7,0.53,84.3870594301
10,2.6,3.6,1.0,7,0.53,80.0448901437
10,2.6,3.6,1.0,7,0.53,82.085909447
10,2.6,3.6,1.0,7,0.53,84.857904391
10,2.6,3.6,1.0,7,0.53,82.3502439053
10,2.6,3.6,1.0,7,0.73,81.9102369078
10,2.6,3.6,1.0,7,0.73,78.7247273325
10,2.6,3.6,1.0,7,0.73,81.8337841343
10,2.6,3.6,1.0,7,0.73,83.7089741099
10,2.6,3.6,1.0,7,0.73,86.3633226583
20,2.4,3.4,0.9,7,0.53,72.9851298343
20,2.4,3.4,0.9,7,0.53,72.1227925976
20,2.4,3.4,0.9,7,0.53,70.3819863683
20,2.4,3.4,0.9,7,0.53,71.6253849658
20,2.4,3.4,0.9,7,0.53,71.0312311916
20,2.4,3.4,0.9,7,0.73,70.857499318
20,2.4,3.4,0.9,7,0.73,69.0643845843
20,2.4,3.4,0.9,7,0.73,67.6455763134
20,2.4,3.4,0.9,7,0.73,66.9810320931
20,2.4,3.4,0.9,7,0.73,68.5400982315
20,2.4,3.4,1.0,7,0.53,68.13918014
20,2.4,3.4,1.0,7,0.53,68.6968295927
20,2.4,3.4,1.0,7,0.53,70.2742588724
20,2.4,3.4,1.0,7,0.53,69.5258552893
20,2.4,3.4,1.0,7,0.53,69.542893126
20,2.4,3.4,1.0,7,0.73,65.464614206
20,2.4,3.4,1.0,7,0.73,63.7541024749
20,2.4,3.4,1.0,7,0.73,68.1316308051
20,2.4,3.4,1.0,7,0.73,72.0475653687
20,2.4,3.4,1.0,7,0.73,74.2213548641
20,2.4,3.6,0.9,7,0.53,69.4599452877
20,2.4,3.6,0.9,7,0.53,71.4270297558
20,2.4,3.6,0.9,7,0.53,69.7377590237
20,2.4,3.6,0.9,7,0.53,72.3611902837
20,2.4,3.6,0.9,7,0.53,67.5133311069
20,2.4,3.6,0.9,7,0.73,68.5047363336
20,2.4,3.6,0.9,7,0.73,69.1922727588
20,2.4,3.6,0.9,7,0.73,66.5850340598
20,2.4,3.6,0.9,7,0.73,71.1848829613
20,2.4,3.6,0.9,7,0.73,74.544028641
20,2.4,3.6,1.0,7,0.53,68.4390204616
20,2.4,3.6,1.0,7,0.53,65.7591904385
20,2.4,3.6,1.0,7,0.53,68.7679056822
20,2.4,3.6,1.0,7,0.53,71.3010022734
20,2.4,3.6,1.0,7,0.53,67.1554039293
20,2.4,3.6,1.0,7,0.73,68.9933420057
20,2.4,3.6,1.0,7,0.73,70.0893746878
20,2.4,3.6,1.0,7,0.73,68.7100021192
20,2.4,3.6,1.0,7,0.73,71.4223340522
20,2.4,3.6,1.0,7,0.73,64.5782214593
20,2.6,3.4,0.9,7,0.53,67.4818515969
20,2.6,3.4,0.9,7,0.53,70.7561769675
20,2.6,3.4,0.9,7,0.53,73.2172699551
20,2.6,3.4,0.9,7,0.53,68.0859476657
20,2.6,3.4,0.9,7,0.53,68.0505061977
20,2.6,3.4,0.9,7,0.73,70.0666587912
20,2.6,3.4,0.9,7,0.73,71.9056468556
20,2.6,3.4,0.9,7,0.73,65.2780033482
20,2.6,3.4,0.9,7,0.73,71.1416789406
20,2.6,3.4,0.9,7,0.73,69.2492205933
20,2.6,3.4,1.0,7,0.53,74.8155957791
20,2.6,3.4,1.0,7,0.53,68.8995209407
20,2.6,3.4,1.0,7,0.53,70.1374060402
20,2.6,3.4,1.0,7,0.53,70.0931697826
20,2.6,3.4,1.0,7,0.53,70.9940656241
20,2.6,3.4,1.0,7,0.73,66.291510767
20,2.6,3.4,1.0,7,0.73,71.9610554638
20,2.6,3.4,1.0,7,0.73,67.4081241701
20,2.6,3.4,1.0,7,0.73,69.35551416
20,2.6,3.4,1.0,7,0.73,68.9913861492
20,2.6,3.6,0.9,7,0.53,68.2959666826
20,2.6,3.6,0.9,7,0.53,64.6573853684
20,2.6,3.6,0.9,7,0.53,71.1613088757
20,2.6,3.6,0.9,7,0.53,66.3291814486
20,2.6,3.6,0.9,7,0.53,64.6148269329
20,2.6,3.6,0.9,7,0.73,70.3621032884
20,2.6,3.6,0.9,7,0.73,68.0219519487
20,2.6,3.6,0.9,7,0.73,71.0070207185
20,2.6,3.6,0.9,7,0.73,69.4737017756
20,2.6,3.6,0.9,7,0.73,66.8239064511
20,2.6,3.6,1.0,7,0.53,73.9570891797
20,2.6,3.6,1.0,7,0.53,70.9161306709
20,2.6,3.6,1.0,7,0.53,69.562681822
20,2.6,3.6,1.0,7,0.53,69.9623680761
20,2.6,3.6,1.0,7,0.53,66.4309295753
20,2.6,3.6,1.0,7,0.73,69.311320727
20,2.6,3.6,1.0,7,0.73,68.9648307699
20,2.6,3.6,1.0,7,0.73,65.2127665732
20,2.6,3.6,1.0,7,0.73,73.2224026024
20,2.6,3.6,1.0,7,0.73,67.8666915307
30,2.4,3.4,0.9,7,0.53,61.4377057775
30,2.4,3.4,0.9,7,0.53,63.1882389669
30,2.4,3.4,0.9,7,0.53,60.9733458224
30,2.4,3.4,0.9,7,0.53,65.5734078697
30,2.4,3.4,0.9,7,0.53,60.340849702
30,2.4,3.4,0.9,7,0.73,60.6160428056
30,2.4,3.4,0.9,7,0.73,59.9366432147
30,2.4,3.4,0.9,7,0.73,61.1813062504
30,2.4,3.4,0.9,7,0.73,64.8393222389
30,2.4,3.4,0.9,7,0.73,61.4441390636
30,2.4,3.4,1.0,7,0.53,61.4137086329
30,2.4,3.4,1.0,7,0.53,60.9284919346
30,2.4,3.4,1.0,7,0.53,61.2294993965
30,2.4,3.4,1.0,7,0.53,61.8772877552
30,2.4,3.4,1.0,7,0.53,58.8555394841
30,2.4,3.4,1.0,7,0.73,61.7404542765
30,2.4,3.4,1.0,7,0.73,61.1657658904
30,2.4,3.4,1.0,7,0.73,59.2743092065
30,2.4,3.4,1.0,7,0.73,62.3030663628
30,2.4,3.4,1.0,7,0.73,61.6551263657
30,2.4,3.6,0.9,7,0.53,58.9975791001
30,2.4,3.6,0.9,7,0.53,61.7540177492
30,2.4,3.6,0.9,7,0.53,60.5785948811
30,2.4,3.6,0.9,7,0.53,58.951716857
30,2.4,3.6,0.9,7,0.53,59.0468823223
30,2.4,3.6,0.9,7,0.73,59.7526826639
30,2.4,3.6,0.9,7,0.73,59.0255911946
30,2.4,3.6,0.9,7,0.73,60.7706060871
30,2.4,3.6,0.9,7,0.73,59.9115338813
30,2.4,3.6,0.9,7,0.73,62.2199814113
30,2.4,3.6,1.0,7,0.53,65.4282700889
30,2.4,3.6,1.0,7,0.53,59.2683591847
30,2.4,3.6,1.0,7,0.53,62.0203044146
30,2.4,3.6,1.0,7,0.53,64.3555753845
30,2.4,3.6,1.0,7,0.53,61.9711341362
30,2.4,3.6,1.0,7,0.73,60.7464042427
30,2.4,3.6,1.0,7,0.73,58.1213835931
30,2.4,3.6,1.0,7,0.73,62.5857723321
30,2.4,3.6,1.0,7,0.73,61.6218548891
30,2.4,3.6,1.0,7,0.73,58.3547720614
30,2.6,3.4,0.9,7,0.53,63.0606673231
30,2.6,3.4,0.9,7,0.53,63.4542296456
30,2.6,3.4,0.9,7,0.53,65.2574854153
30,2.6,3.4,0.9,7,0.53,61.8229573207
30,2.6,3.4,0.9,7,0.53,63.718505025
30,2.6,3.4,0.9,7,0.73,64.4413630894
30,2.6,3.4,0.9,7,0.73,61.187918573
30,2.6,3.4,0.9,7,0.73,60.1292549613
30,2.6,3.4,0.9,7,0.73,60.30984233
30,2.6,3.4,0.9,7,0.73,59.4501700548
30,2.6,3.4,1.0,7,0.53,57.8890304973
30,2.6,3.4,1.0,7,0.53,61.0231262009
30,2.6,3.4,1.0,7,0.53,62.6708217926
30,2.6,3.4,1.0,7,0.53,64.9641969316
30,2.6,3.4,1.0,7,0.53,58.9534059629
30,2.6,3.4,1.0,7,0.73,59.8409765546
30,2.6,3.4,1.0,7,0.73,62.4606351929
30,2.6,3.4,1.0,7,0.73,60.642420753
30,2.6,3.4,1.0,7,0.73,62.2376919399
30,2.6,3.4,1.0,7,0.73,57.2315009346
30,2.6,3.6,0.9,7,0.53,58.1703032201
30,2.6,3.6,0.9,7,0.53,60.1225466803
30,2.6,3.6,0.9,7,0.53,59.7264916016
30,2.6,3.6,0.9,7,0.53,60.1370761215
30,2.6,3.6,0.9,7,0.53,61.9916361323
30,2.6,3.6,0.9,7,0.73,64.0353278124
30,2.6,3.6,0.9,7,0.73,62.4622224132
30,2.6,3.6,0.9,7,0.73,61.406924059
30,2.6,3.6,0.9,7,0.73,61.5282314715
30,2.6,3.6,0.9,7,0.73,63.1124236271
30,2.6,3.6,1.0,7,0.53,59.2376812719
30,2.6,3.6,1.0,7,0.53,58.6865657711
30,2.6,3.6,1.0,7,0.53,65.1135227125
30,2.6,3.6,1.0,7,0.53,58.6419228636
30,2.6,3.6,1.0,7,0.53,60.2514232786
30,2.6,3.6,1.0,7,0.73,56.7979763901
30,2.6,3.6,1.0,7,0.73,58.279439357
30,2.6,3.6,1.0,7,0.73,61.9285237608
30,2.6,3.6,1.0,7,0.73,61.8026034062
30,2.6,3.6,1.0,7,0.73,60.2067490393
1,2.5,3.6,0.9,7,0.7,91.7501207507
1,2.5,3.6,0.9,7,0.7,91.1727087959
1,2.5,3.6,0.9,7,0.7,90.9654959541
1,2.5,3.6,0.9,7,0.7,91.1863916085
1,2.5,3.6,0.9,7,0.7,91.1707768657
1,2.5,3.6,0.9,7,0.9,91.903470595
1,2.5,3.6,0.9,7,0.9,91.3248596207
1,2.5,3.6,0.9,7,0.9,91.0303692578
1,2.5,3.6,0.9,7,0.9,91.6602023274
1,2.5,3.6,0.9,7,0.9,91.8095538723
1,2.5,3.6,1.0,7,0.7,90.3380683176
1,2.5,3.6,1.0,7,0.7,90.4471832993
1,2.5,3.6,1.0,7,0.7,89.8278535713
1,2.5,3.6,1.0,7,0.7,90.6051288299
1,2.5,3.6,1.0,7,0.7,91.1259664639
1,2.5,3.6,1.0,7,0.9,90.4195281459
1,2.5,3.6,1.0,7,0.9,90.1259341851
1,2.5,3.6,1.0,7,0.9,90.5787863705
1,2.5,3.6,1.0,7,0.9,89.8780011446
1,2.5,3.6,1.0,7,0.9,90.3171611706
1,2.5,3.8,0.9,7,0.7,92.333295116
1,2.5,3.8,0.9,7,0.7,91.7309068995
1,2.5,3.8,0.9,7,0.7,91.2655253715
1,2.5,3.8,0.9,7,0.7,90.886655249
1,2.5,3.8,0.9,7,0.7,92.0315135875
1,2.5,3.8,0.9,7,0.9,91.1203993204
1,2.5,3.8,0.9,7,0.9,91.5650245868
1,2.5,3.8,0.9,7,0.9,91.6275470768
1,2.5,3.8,0.9,7,0.9,91.2046137559
1,2.5,3.8,0.9,7,0.9,90.8319169987
1,2.5,3.8,1.0,7,0.7,90.6775331407
1,2.5,3.8,1.0,7,0.7,91.1001200374
1,2.5,3.8,1.0,7,0.7,90.2032899253
1,2.5,3.8,1.0,7,0.7,90.4967013354
1,2.5,3.8,1.0,7,0.7,90.0512176143
1,2.5,3.8,1.0,7,0.9,89.1819772586
1,2.5,3.8,1.0,7,0.9,90.0679946003
1,2.5,3.8,1.0,7,0.9,90.5174018309
1,2.5,3.8,1.0,7,0.9,90.2234056427
1,2.5,3.8,1.0,7,0.9,90.5657607197
1,2.7,3.6,0.9,7,0.7,91.4800826363
1,2.7,3.6,0.9,7,0.7,91.0423452266
1,2.7,3.6,0.9,7,0.7,91.3381793346
1,2.7,3.6,0.9,7,0.7,91.1827038678
1,2.7,3.6,0.9,7,0.7,91.4683279088
1,2.7,3.6,0.9,7,0.9,90.6890740935
1,2.7,3.6,0.9,7,0.9,91.3653746656
1,2.7,3.6,0.9,7,0.9,91.0099142561
1,2.7,3.6,0.9,7,0.9,91.3328199837
1,2.7,3.6,0.9,7,0.9,91.7399037615
1,2.7,3.6,1.0,7,0.7,90.2035053598
1,2.7,3.6,1.0,7,0.7,89.6203400223
1,2.7,3.6,1.0,7,0.7,90.7336558491
1,2.7,3.6,1.0,7,0.7,90.2365163316
1,2.7,3.6,1.0,7,0.7,90.174811122
1,2.7,3.6,1.0,7,0.9,89.4710590846
1,2.7,3.6,1.0,7,0.9,89.3567002007
1,2.7,3.6,1.0,7,0.9,90.8917779872
1,2.7,3.6,1.0,7,0.9,90.2841206983
1,2.7,3.6,1.0,7,0.9,88.963873582
1,2.7,3.8,0.9,7,0.7,90.7934628269
