Noise,SigD,SigI,Beta,Window,T,PSNR
30,2.7,2.4,0.65,7,0.6,53.7968836412
30,2.7,2.4,0.65,7,0.6,59.023761098
30,2.7,2.4,0.65,7,0.6,57.7606795959
30,2.7,2.4,0.65,7,0.6,53.948176387
30,2.7,2.4,0.65,7,0.6,56.172344511
30,2.7,2.4,0.65,7,0.8,53.2665287361
30,2.7,2.4,0.65,7,0.8,54.501576046
30,2.7,2.4,0.65,7,0.8,54.5798929903
30,2.7,2.4,0.65,7,0.8,58.6082588005
30,2.7,2.4,0.65,7,0.8,51.9386737122
30,2.9,2.2,0.45,7,0.6,59.1691909304
30,2.9,2.2,0.45,7,0.6,59.5799105619
30,2.9,2.2,0.45,7,0.6,63.5911668499
30,2.9,2.2,0.45,7,0.6,53.8885122394
30,2.9,2.2,0.45,7,0.6,56.2322735484
30,2.9,2.2,0.45,7,0.8,56.2949524395
30,2.9,2.2,0.45,7,0.8,59.4736280108
30,2.9,2.2,0.45,7,0.8,51.8397991363
30,2.9,2.2,0.45,7,0.8,56.5896798719
30,2.9,2.2,0.45,7,0.8,55.3986532771
30,2.9,2.2,0.65,7,0.6,55.4779157353
30,2.9,2.2,0.65,7,0.6,57.1657466801
30,2.9,2.2,0.65,7,0.6,60.0176377138
30,2.9,2.2,0.65,7,0.6,58.9358570981
30,2.9,2.2,0.65,7,0.6,54.1820072028
30,2.9,2.2,0.65,7,0.8,59.516948982
30,2.9,2.2,0.65,7,0.8,57.4080382564
30,2.9,2.2,0.65,7,0.8,56.1036924028
30,2.9,2.2,0.65,7,0.8,58.3432129714
30,2.9,2.2,0.65,7,0.8,56.6516182062
30,2.9,2.4,0.45,7,0.6,54.4138492949
30,2.9,2.4,0.45,7,0.6,57.6037034301
30,2.9,2.4,0.45,7,0.6,56.1691593048
30,2.9,2.4,0.45,7,0.6,56.7094569621
30,2.9,2.4,0.45,7,0.6,56.278275949
30,2.9,2.4,0.45,7,0.8,57.166256233
30,2.9,2.4,0.45,7,0.8,54.7241514105
30,2.9,2.4,0.45,7,0.8,52.2292813274
30,2.9,2.4,0.45,7,0.8,55.5480593606
30,2.9,2.4,0.45,7,0.8,57.4865488829
30,2.9,2.4,0.65,7,0.6,63.2483724789
30,2.9,2.4,0.65,7,0.6,56.4853169907
30,2.9,2.4,0.65,7,0.6,57.417415111
30,2.9,2.4,0.65,7,0.6,57.675200417
30,2.9,2.4,0.65,7,0.6,55.754239397
30,2.9,2.4,0.65,7,0.8,54.6555943979
30,2.9,2.4,0.65,7,0.8,57.3005810266
30,2.9,2.4,0.65,7,0.8,53.4255817064
30,2.9,2.4,0.65,7,0.8,57.8476635572
30,2.9,2.4,0.65,7,0.8,53.8398543831
1,2.7,2.1,0.43,7,0.68,110.415398426
1,2.7,2.1,0.43,7,0.68,115.314925675
1,2.7,2.1,0.43,7,0.68,111.357619377
1,2.7,2.1,0.43,7,0.68,109.864465854
1,2.7,2.1,0.43,7,0.68,111.023616489
1,2.7,2.1,0.43,7,0.88,111.029137892
1,2.7,2.1,0.43,7,0.88,114.831475757
1,2.7,2.1,0.43,7,0.88,111.339627019
1,2.7,2.1,0.43,7,0.88,114.476256688
1,2.7,2.1,0.43,7,0.88,108.832512636
1,2.7,2.1,0.63,7,0.68,106.636263646
1,2.7,2.1,0.63,7,0.68,112.051359577
1,2.7,2.1,0.63,7,0.68,109.244690898
1,2.7,2.1,0.63,7,0.68,109.492886371
1,2.7,2.1,0.63,7,0.68,109.457150386
1,2.7,2.1,0.63,7,0.88,107.391638566
1,2.7,2.1,0.63,7,0.88,110.571599632
1,2.7,2.1,0.63,7,0.88,111.535949926
1,2.7,2.1,0.63,7,0.88,112.321993995
1,2.7,2.1,0.63,7,0.88,110.147044866
1,2.7,2.3,0.43,7,0.68,112.146423459
1,2.7,2.3,0.43,7,0.68,112.220061714
1,2.7,2.3,0.43,7,0.68,110.728136061
1,2.7,2.3,0.43,7,0.68,113.11412371
1,2.7,2.3,0.43,7,0.68,110.932991168
1,2.7,2.3,0.43,7,0.88,111.023549215
1,2.7,2.3,0.43,7,0.88,111.124908736
1,2.7,2.3,0.43,7,0.88,112.874476811
1,2.7,2.3,0.43,7,0.88,112.29895537
1,2.7,2.3,0.43,7,0.88,109.575808922
1,2.7,2.3,0.63,7,0.68,105.712970857
1,2.7,2.3,0.63,7,0.68,110.707459824
1,2.7,2.3,0.63,7,0.68,109.057520647
1,2.7,2.3,0.63,7,0.68,109.062977511
1,2.7,2.3,0.63,7,0.68,106.754805151
1,2.7,2.3,0.63,7,0.88,107.459006539
1,2.7,2.3,0.63,7,0.88,108.649697885
1,2.7,2.3,0.63,7,0.88,108.326180777
1,2.7,2.3,0.63,7,0.88,109.174472887
1,2.7,2.3,0.63,7,0.88,109.580562018
1,2.9,2.1,0.43,7,0.68,115.883258057
1,2.9,2.1,0.43,7,0.68,111.525673266
1,2.9,2.1,0.43,7,0.68,112.334264321
1,2.9,2.1,0.43,7,0.68,113.914145813
1,2.9,2.1,0.43,7,0.68,112.675018138
1,2.9,2.1,0.43,7,0.88,110.781532156
1,2.9,2.1,0.43,7,0.88,112.689722659
1,2.9,2.1,0.43,7,0.88,113.593934121
1,2.9,2.1,0.43,7,0.88,110.708635782
1,2.9,2.1,0.43,7,0.88,113.468667267
1,2.9,2.1,0.63,7,0.68,106.535851495
1,2.9,2.1,0.63,7,0.68,109.505822598
1,2.9,2.1,0.63,7,0.68,110.209557821
1,2.9,2.1,0.63,7,0.68,108.660002172
1,2.9,2.1,0.63,7,0.68,111.075918509
1,2.9,2.1,0.63,7,0.88,107.211726768
1,2.9,2.1,0.63,7,0.88,109.700633332
1,2.9,2.1,0.63,7,0.88,110.039833675
1,2.9,2.1,0.63,7,0.88,107.055860139
1,2.9,2.1,0.63,7,0.88,108.772749592
1,2.9,2.3,0.43,7,0.68,110.680457464
1,2.9,2.3,0.43,7,0.68,114.402089767
1,2.9,2.3,0.43,7,0.68,112.792463374
1,2.9,2.3,0.43,7,0.68,110.712591423
1,2.9,2.3,0.43,7,0.68,112.028843084
1,2.9,2.3,0.43,7,0.88,114.167137086
1,2.9,2.3,0.43,7,0.88,113.247505251
1,2.9,2.3,0.43,7,0.88,111.341880105
1,2.9,2.3,0.43,7,0.88,112.966775411
1,2.9,2.3,0.43,7,0.88,110.255036243
1,2.9,2.3,0.63,7,0.68,107.352992649
1,2.9,2.3,0.63,7,0.68,109.495301876
1,2.9,2.3,0.63,7,0.68,108.832113944
1,2.9,2.3,0.63,7,0.68,107.326775107
1,2.9,2.3,0.63,7,0.68,109.764538361
1,2.9,2.3,0.63,7,0.88,110.46146517
1,2.9,2.3,0.63,7,0.88,108.710968209
1,2.9,2.3,0.63,7,0.88,109.544174056
1,2.9,2.3,0.63,7,0.88,109.488877005
1,2.9,2.3,0.63,7,0.88,109.737158051
5,2.7,2.1,0.43,7,0.68,97.2408935969
5,2.7,2.1,0.43,7,0.68,94.3060081317
5,2.7,2.1,0.43,7,0.68,93.8090656757
5,2.7,2.1,0.43,7,0.68,94.8817076743
5,2.7,2.1,0.43,7,0.68,93.217360541
5,2.7,2.1,0.43,7,0.88,97.968888721
5,2.7,2.1,0.43,7,0.88,92.4839818636
5,2.7,2.1,0.43,7,0.88,97.1326534122
5,2.7,2.1,0.43,7,0.88,97.2374239324
5,2.7,2.1,0.43,7,0.88,94.9435864638
5,2.7,2.1,0.63,7,0.68,95.8028004806
5,2.7,2.1,0.63,7,0.68,94.0422162217
5,2.7,2.1,0.63,7,0.68,95.4677904615
5,2.7,2.1,0.63,7,0.68,91.0338333785
5,2.7,2.1,0.63,7,0.68,90.302551472
5,2.7,2.1,0.63,7,0.88,96.5950252013
5,2.7,2.1,0.63,7,0.88,95.3666536816
5,2.7,2.1,0.63,7,0.88,96.0049274507
5,2.7,2.1,0.63,7,0.88,96.6826914498
5,2.7,2.1,0.63,7,0.88,94.1289485822
5,2.7,2.3,0.43,7,0.68,94.9562648484
5,2.7,2.3,0.43,7,0.68,95.9923568521
5,2.7,2.3,0.43,7,0.68,90.8338729936
5,2.7,2.3,0.43,7,0.68,93.4186658187
5,2.7,2.3,0.43,7,0.68,96.5827900964
5,2.7,2.3,0.43,7,0.88,97.7977699354
5,2.7,2.3,0.43,7,0.88,96.3298023203
5,2.7,2.3,0.43,7,0.88,93.1180435639
5,2.7,2.3,0.43,7,0.88,95.2875748623
5,2.7,2.3,0.43,7,0.88,93.4959243624
5,2.7,2.3,0.63,7,0.68,93.2789798799
5,2.7,2.3,0.63,7,0.68,88.9881916326
5,2.7,2.3,0.63,7,0.68,98.1340799571
5,2.7,2.3,0.63,7,0.68,99.5614727772
5,2.7,2.3,0.63,7,0.68,95.4394708803
5,2.7,2.3,0.63,7,0.88,97.2788171307
5,2.7,2.3,0.63,7,0.88,93.9887578346
5,2.7,2.3,0.63,7,0.88,94.0136556999
5,2.7,2.3,0.63,7,0.88,91.7682464144
5,2.7,2.3,0.63,7,0.88,96.9988015268
5,2.9,2.1,0.43,7,0.68,96.6587504209
5,2.9,2.1,0.43,7,0.68,92.8734051985
5,2.9,2.1,0.43,7,0.68,99.0036996495
5,2.9,2.1,0.43,7,0.68,100.79443777
5,2.9,2.1,0.43,7,0.68,94.7384683321
5,2.9,2.1,0.43,7,0.88,88.231033721
5,2.9,2.1,0.43,7,0.88,95.7639403427
5,2.9,2.1,0.43,7,0.88,93.8544580423
5,2.9,2.1,0.43,7,0.88,96.318862252
5,2.9,2.1,0.43,7,0.88,99.570490064
5,2.9,2.1,0.63,7,0.68,94.3958133316
5,2.9,2.1,0.63,7,0.68,100.812818295
5,2.9,2.1,0.63,7,0.68,93.2262612041
5,2.9,2.1,0.63,7,0.68,98.8430200406
5,2.9,2.1,0.63,7,0.68,90.985221062
5,2.9,2.1,0.63,7,0.88,95.7607843964
5,2.9,2.1,0.63,7,0.88,96.1515484701
5,2.9,2.1,0.63,7,0.88,96.7629061236
5,2.9,2.1,0.63,7,0.88,95.8466729031
5,2.9,2.1,0.63,7,0.88,96.8897059247
5,2.9,2.3,0.43,7,0.68,97.8095252942
5,2.9,2.3,0.43,7,0.68,94.7771935004
5,2.9,2.3,0.43,7,0.68,91.810774079
5,2.9,2.3,0.43,7,0.68,92.9872723573
5,2.9,2.3,0.43,7,0.68,97.1505246679
5,2.9,2.3,0.43,7,0.88,95.2009529314
5,2.9,2.3,0.43,7,0.88,95.5396969062
5,2.9,2.3,0.43,7,0.88,94.3596597274
5,2.9,2.3,0.43,7,0.88,93.1199680563
5,2.9,2.3,0.43,7,0.88,99.5029458591
5,2.9,2.3,0.63,7,0.68,94.5229792546
5,2.9,2.3,0.63,7,0.68,93.7624924758
5,2.9,2.3,0.63,7,0.68,93.3259603782
5,2.9,2.3,0.63,7,0.68,91.0995432177
5,2.9,2.3,0.63,7,0.68,93.4749405295
5,2.9,2.3,0.63,7,0.88,92.4226433617
5,2.9,2.3,0.63,7,0.88,94.4976799046
5,2.9,2.3,0.63,7,0.88,95.7324609672
5,2.9,2.3,0.63,7,0.88,92.1499441753
5,2.9,2.3,0.63,7,0.88,94.5793320423
10,2.7,2.1,0.43,7,0.68,81.0382985163
10,2.7,2.1,0.43,7,0.68,74.547262418
10,2.7,2.1,0.43,7,0.68,80.6517197415
10,2.7,2.1,0.43,7,0.68,73.9204247123
10,2.7,2.1,0.43,7,0.68,78.0340938972
10,2.7,2.1,0.43,7,0.88,77.7034763224
10,2.7,2.1,0.43,7,0.88,80.3377455404
10,2.7,2.1,0.43,7,0.88,79.5177745941
10,2.7,2.1,0.43,7,0.88,79.2836407628
10,2.7,2.1,0.43,7,0.88,77.3500381807
10,2.7,2.1,0.63,7,0.68,75.8897846343
10,2.7,2.1,0.63,7,0.68,81.2660994056
10,2.7,2.1,0.63,7,0.68,77.5657922076
10,2.7,2.1,0.63,7,0.68,82.6519186803
10,2.7,2.1,0.63,7,0.68,77.5207757874
10,2.7,2.1,0.63,7,0.88,74.6913874349
10,2.7,2.1,0.63,7,0.88,80.08022647
10,2.7,2.1,0.63,7,0.88,76.5581981742
10,2.7,2.1,0.63,7,0.88,81.0561350477
10,2.7,2.1,0.63,7,0.88,82.8470917205
10,2.7,2.3,0.43,7,0.68,79.6937118438
10,2.7,2.3,0.43,7,0.68,78.0557717902
10,2.7,2.3,0.43,7,0.68,80.2260697286
10,2.7,2.3,0.43,7,0.68,79.5371083885
10,2.7,2.3,0.43,7,0.68,77.4909266395
10,2.7,2.3,0.43,7,0.88,77.9553195977
10,2.7,2.3,0.43,7,0.88,77.440832296
10,2.7,2.3,0.43,7,0.88,80.2420995753
10,2.7,2.3,0.43,7,0.88,74.6748228871
10,2.7,2.3,0.43,7,0.88,71.5260108489
10,2.7,2.3,0.63,7,0.68,80.0166242578
10,2.7,2.3,0.63,7,0.68,72.1020113903
10,2.7,2.3,0.63,7,0.68,81.3030207724
10,2.7,2.3,0.63,7,0.68,74.3557271073
10,2.7,2.3,0.63,7,0.68,79.0562203402
10,2.7,2.3,0.63,7,0.88,82.9019229476
10,2.7,2.3,0.63,7,0.88,79.1675413047
10,2.7,2.3,0.63,7,0.88,79.4500565519
10,2.7,2.3,0.63,7,0.88,80.0067180872
10,2.7,2.3,0.63,7,0.88,75.8466382184
10,2.9,2.1,0.43,7,0.68,78.1720269235
10,2.9,2.1,0.43,7,0.68,81.5230858498
10,2.9,2.1,0.43,7,0.68,78.2099749349
10,2.9,2.1,0.43,7,0.68,76.2129251305
10,2.9,2.1,0.43,7,0.68,81.6215883419
10,2.9,2.1,0.43,7,0.88,77.4904692592
10,2.9,2.1,0.43,7,0.88,79.2077152463
10,2.9,2.1,0.43,7,0.88,75.8644342845
10,2.9,2.1,0.43,7,0.88,81.1526477385
10,2.9,2.1,0.43,7,0.88,83.7709620099
10,2.9,2.1,0.63,7,0.68,75.866611597
10,2.9,2.1,0.63,7,0.68,82.597090708
10,2.9,2.1,0.63,7,0.68,77.9506939268
10,2.9,2.1,0.63,7,0.68,86.2575203451
10,2.9,2.1,0.63,7,0.68,78.0862650072
10,2.9,2.1,0.63,7,0.88,76.1265788189
10,2.9,2.1,0.63,7,0.88,76.7674022668
10,2.9,2.1,0.63,7,0.88,72.9689115424
10,2.9,2.1,0.63,7,0.88,81.1338419202
10,2.9,2.1,0.63,7,0.88,80.2266161
10,2.9,2.3,0.43,7,0.68,82.3538969212
10,2.9,2.3,0.43,7,0.68,76.0466456205
10,2.9,2.3,0.43,7,0.68,77.4105852738
10,2.9,2.3,0.43,7,0.68,79.5984094572
10,2.9,2.3,0.43,7,0.68,76.5378746065
10,2.9,2.3,0.43,7,0.88,79.6000537854
10,2.9,2.3,0.43,7,0.88,79.1983897672
10,2.9,2.3,0.43,7,0.88,79.4655788814
10,2.9,2.3,0.43,7,0.88,74.0118188583
10,2.9,2.3,0.43,7,0.88,80.8397954432
10,2.9,2.3,0.63,7,0.68,79.2325206778
10,2.9,2.3,0.63,7,0.68,72.4361718195
10,2.9,2.3,0.63,7,0.68,80.1604119163
10,2.9,2.3,0.63,7,0.68,77.998328792
10,2.9,2.3,0.63,7,0.68,73.1713661943
10,2.9,2.3,0.63,7,0.88,82.0038855824
10,2.9,2.3,0.63,7,0.88,82.3894515172
10,2.9,2.3,0.63,7,0.88,83.3727285324
10,2.9,2.3,0.63,7,0.88,70.1181271121
10,2.9,2.3,0.63,7,0.88,77.6711590981
20,2.7,2.1,0.43,7,0.68,68.309335379
20,2.7,2.1,0.43,7,0.68,62.3083002081
20,2.7,2.1,0.43,7,0.68,61.703530213
20,2.7,2.1,0.43,7,0.68,61.1535981047
20,2.7,2.1,0.43,7,0.68,62.2360778712
20,2.7,2.1,0.43,7,0.88,66.1813325946
20,2.7,2.1,0.43,7,0.88,60.8346657618
20,2.7,2.1,0.43,7,0.88,65.2127336569
20,2.7,2.1,0.43,7,0.88,61.7639372465
20,2.7,2.1,0.43,7,0.88,66.1729588289
20,2.7,2.1,0.63,7,0.68,66.8304629004
20,2.7,2.1,0.63,7,0.68,66.2336656025
20,2.7,2.1,0.63,7,0.68,64.2958515928
20,2.7,2.1,0.63,7,0.68,62.653701122
20,2.7,2.1,0.63,7,0.68,61.5571317178
20,2.7,2.1,0.63,7,0.88,64.4592777225
20,2.7,2.1,0.63,7,0.88,65.0637807846
20,2.7,2.1,0.63,7,0.88,62.8345363545
20,2.7,2.1,0.63,7,0.88,64.9127746473
20,2.7,2.1,0.63,7,0.88,64.4721516294
20,2.7,2.3,0.43,7,0.68,60.0685496902
20,2.7,2.3,0.43,7,0.68,62.9643466098
20,2.7,2.3,0.43,7,0.68,57.8745603006
20,2.7,2.3,0.43,7,0.68,62.3203552622
20,2.7,2.3,0.43,7,0.68,59.9843517459
20,2.7,2.3,0.43,7,0.88,64.2016765994
20,2.7,2.3,0.43,7,0.88,63.0368527923
20,2.7,2.3,0.43,7,0.88,62.9335026569
20,2.7,2.3,0.43,7,0.88,61.2173096769
20,2.7,2.3,0.43,7,0.88,61.2969961923
20,2.7,2.3,0.63,7,0.68,56.9333378286
20,2.7,2.3,0.63,7,0.68,58.8365498168
20,2.7,2.3,0.63,7,0.68,65.3909506395
20,2.7,2.3,0.63,7,0.68,60.9183591774
20,2.7,2.3,0.63,7,0.68,69.4559739223
20,2.7,2.3,0.63,7,0.88,64.139708122
20,2.7,2.3,0.63,7,0.88,60.7379425228
20,2.7,2.3,0.63,7,0.88,62.2322205947
20,2.7,2.3,0.63,7,0.88,65.3041756432
20,2.7,2.3,0.63,7,0.88,67.2501743495
20,2.9,2.1,0.43,7,0.68,59.0397537703
20,2.9,2.1,0.43,7,0.68,60.5173460967
20,2.9,2.1,0.43,7,0.68,64.8975647895
20,2.9,2.1,0.43,7,0.68,63.4468571978
20,2.9,2.1,0.43,7,0.68,61.2919922258
20,2.9,2.1,0.43,7,0.88,59.649473421
20,2.9,2.1,0.43,7,0.88,65.2009408909
20,2.9,2.1,0.43,7,0.88,65.7155606008
20,2.9,2.1,0.43,7,0.88,61.9943478982
20,2.9,2.1,0.43,7,0.88,61.3914216789
20,2.9,2.1,0.63,7,0.68,64.9583787206
20,2.9,2.1,0.63,7,0.68,69.6786229168
20,2.9,2.1,0.63,7,0.68,64.2117371849
20,2.9,2.1,0.63,7,0.68,61.7979254844
20,2.9,2.1,0.63,7,0.68,59.5628056521
20,2.9,2.1,0.63,7,0.88,63.4201333312
20,2.9,2.1,0.63,7,0.88,61.0725967567
20,2.9,2.1,0.63,7,0.88,65.7306576298
20,2.9,2.1,0.63,7,0.88,58.7995812579
20,2.9,2.1,0.63,7,0.88,61.0849179445
20,2.9,2.3,0.43,7,0.68,64.3366103478
20,2.9,2.3,0.43,7,0.68,60.3195945583
20,2.9,2.3,0.43,7,0.68,59.0518624324
20,2.9,2.3,0.43,7,0.68,66.6978377064
20,2.9,2.3,0.43,7,0.68,63.9842945972
20,2.9,2.3,0.43,7,0.88,63.541151489
20,2.9,2.3,0.43,7,0.88,60.9085658961
20,2.9,2.3,0.43,7,0.88,63.8555260724
20,2.9,2.3,0.43,7,0.88,64.6799017303
20,2.9,2.3,0.43,7,0.88,66.0913633612
20,2.9,2.3,0.63,7,0.68,62.875210542
20,2.9,2.3,0.63,7,0.68,64.1489364248
20,2.9,2.3,0.63,7,0.68,63.4518175911
20,2.9,2.3,0.63,7,0.68,67.7932474247
20,2.9,2.3,0.63,7,0.68,64.7664237038
20,2.9,2.3,0.63,7,0.88,67.4105449707
20,2.9,2.3,0.63,7,0.88,63.8929977941
20,2.9,2.3,0.63,7,0.88,65.6887567851
20,2.9,2.3,0.63,7,0.88,62.3008176432
20,2.9,2.3,0.63,7,0.88,66.3555214769
30,2.7,2.1,0.43,7,0.68,52.5168440885
30,2.7,2.1,0.43,7,0.68,59.2533864902
30,2.7,2.1,0.43,7,0.68,53.3606091371
30,2.7,2.1,0.43,7,0.68,53.6480890251
30,2.7,2.1,0.43,7,0.68,55.6377063384
30,2.7,2.1,0.43,7,0.88,54.9153381642
30,2.7,2.1,0.43,7,0.88,55.534754644
30,2.7,2.1,0.43,7,0.88,59.3945693621
30,2.7,2.1,0.43,7,0.88,54.1357874796
30,2.7,2.1,0.43,7,0.88,53.0271091973
30,2.7,2.1,0.63,7,0.68,54.0405206479
30,2.7,2.1,0.63,7,0.68,59.3106036509
30,2.7,2.1,0.63,7,0.68,56.1060579594
30,2.7,2.1,0.63,7,0.68,62.2284418063
30,2.7,2.1,0.63,7,0.68,56.3550132656
30,2.7,2.1,0.63,7,0.88,57.6240242285
30,2.7,2.1,0.63,7,0.88,66.4471702962
30,2.7,2.1,0.63,7,0.88,55.3941969056
30,2.7,2.1,0.63,7,0.88,56.2621910373
30,2.7,2.1,0.63,7,0.88,52.569803309
30,2.7,2.3,0.43,7,0.68,54.4094601895
30,2.7,2.3,0.43,7,0.68,53.4002648617
30,2.7,2.3,0.43,7,0.68,55.5563007417
30,2.7,2.3,0.43,7,0.68,55.05601061
30,2.7,2.3,0.43,7,0.68,58.6728892631
30,2.7,2.3,0.43,7,0.88,55.3987144548
30,2.7,2.3,0.43,7,0.88,53.6983493401
30,2.7,2.3,0.43,7,0.88,56.2686672656
30,2.7,2.3,0.43,7,0.88,55.0652777243
30,2.7,2.3,0.43,7,0.88,61.6684367932
30,2.7,2.3,0.63,7,0.68,63.095309016
30,2.7,2.3,0.63,7,0.68,58.8515746933
30,2.7,2.3,0.63,7,0.68,57.4224747674
30,2.7,2.3,0.63,7,0.68,57.3364544019
30,2.7,2.3,0.63,7,0.68,57.1923360534
30,2.7,2.3,0.63,7,0.88,53.4510397456
30,2.7,2.3,0.63,7,0.88,56.6437010649
30,2.7,2.3,0.63,7,0.88,56.4287673407
30,2.7,2.3,0.63,7,0.88,58.5135298156
30,2.7,2.3,0.63,7,0.88,57.6277289381
30,2.9,2.1,0.43,7,0.68,61.8785478735
30,2.9,2.1,0.43,7,0.68,55.0929642903
30,2.9,2.1,0.43,7,0.68,58.722784378
30,2.9,2.1,0.43,7,0.68,57.2962497792
30,2.9,2.1,0.43,7,0.68,55.3104428665
30,2.9,2.1,0.43,7,0.88,54.66425891
30,2.9,2.1,0.43,7,0.88,54.6378942331
30,2.9,2.1,0.43,7,0.88,55.0843721835
30,2.9,2.1,0.43,7,0.88,58.3757866706
30,2.9,2.1,0.43,7,0.88,57.5365189172
30,2.9,2.1,0.63,7,0.68,52.1468094777
30,2.9,2.1,0.63,7,0.68,60.0200763106
30,2.9,2.1,0.63,7,0.68,54.9403403898
30,2.9,2.1,0.63,7,0.68,57.532065625
30,2.9,2.1,0.63,7,0.68,61.5394599714
30,2.9,2.1,0.63,7,0.88,56.1876755248
30,2.9,2.1,0.63,7,0.88,58.0600119894
30,2.9,2.1,0.63,7,0.88,54.2824761227
30,2.9,2.1,0.63,7,0.88,58.9224113862
30,2.9,2.1,0.63,7,0.88,58.426358299
30,2.9,2.3,0.43,7,0.68,54.0552666523
30,2.9,2.3,0.43,7,0.68,57.2146070497
30,2.9,2.3,0.43,7,0.68,55.0905343122
30,2.9,2.3,0.43,7,0.68,56.160233916
30,2.9,2.3,0.43,7,0.68,59.7438648251
30,2.9,2.3,0.43,7,0.88,61.9960334242
30,2.9,2.3,0.43,7,0.88,56.0069483633
30,2.9,2.3,0.43,7,0.88,56.2679903206
30,2.9,2.3,0.43,7,0.88,55.5534028422
30,2.9,2.3,0.43,7,0.88,55.6661133276
30,2.9,2.3,0.63,7,0.68,57.1082575177
30,2.9,2.3,0.63,7,0.68,57.8153809061
30,2.9,2.3,0.63,7,0.68,59.7941012133
30,2.9,2.3,0.63,7,0.68,57.253304719
30,2.9,2.3,0.63,7,0.68,55.7418830257
30,2.9,2.3,0.63,7,0.88,52.5956711636
30,2.9,2.3,0.63,7,0.88,55.0323166293
30,2.9,2.3,0.63,7,0.88,60.9785965436
30,2.9,2.3,0.63,7,0.88,59.8797398912
30,2.9,2.3,0.63,7,0.88,50.9379162621
1,2.7,2.0,0.37,7,0.29,114.629507933
1,2.7,2.0,0.37,7,0.29,111.688476547
1,2.7,2.0,0.37,7,0.29,113.406482751
1,2.7,2.0,0.37,7,0.29,112.308458679
1,2.7,2.0,0.37,7,0.29,113.447126705
1,2.7,2.0,0.37,7,0.49,114.868996288
1,2.7,2.0,0.37,7,0.49,115.488900425
1,2.7,2.0,0.37,7,0.49,111.759465094
1,2.7,2.0,0.37,7,0.49,112.300565762
1,2.7,2.0,0.37,7,0.49,111.401772558
1,2.7,2.0,0.57,7,0.29,109.478280432
1,2.7,2.0,0.57,7,0.29,111.002166182
1,2.7,2.0,0.57,7,0.29,110.370892003
1,2.7,2.0,0.57,7,0.29,111.121362076
1,2.7,2.0,0.57,7,0.29,110.417303465
1,2.7,2.0,0.57,7,0.49,111.403167508
1,2.7,2.0,0.57,7,0.49,109.162061799
1,2.7,2.0,0.57,7,0.49,108.916986272
1,2.7,2.0,0.57,7,0.49,108.414166717
1,2.7,2.0,0.57,7,0.49,110.257320018
1,2.7,2.2,0.37,7,0.29,110.641972645
1,2.7,2.2,0.37,7,0.29,112.985098679
1,2.7,2.2,0.37,7,0.29,112.84531239
1,2.7,2.2,0.37,7,0.29,110.872199942
1,2.7,2.2,0.37,7,0.29,111.153660315
1,2.7,2.2,0.37,7,0.49,113.854202364
1,2.7,2.2,0.37,7,0.49,112.136226146
1,2.7,2.2,0.37,7,0.49,109.534135257
1,2.7,2.2,0.37,7,0.49,115.470462902
1,2.7,2.2,0.37,7,0.49,113.196199065
1,2.7,2.2,0.57,7,0.29,110.738226495
1,2.7,2.2,0.57,7,0.29,111.590405986
1,2.7,2.2,0.57,7,0.29,110.023793487
1,2.7,2.2,0.57,7,0.29,110.746396225
1,2.7,2.2,0.57,7,0.29,108.343622436
1,2.7,2.2,0.57,7,0.49,110.304785096
1,2.7,2.2,0.57,7,0.49,108.722572595
1,2.7,2.2,0.57,7,0.49,110.822102032
1,2.7,2.2,0.57,7,0.49,110.265111222
1,2.7,2.2,0.57,7,0.49,110.6381853
1,2.9,2.0,0.37,7,0.29,109.10491501
1,2.9,2.0,0.37,7,0.29,116.421801026
1,2.9,2.0,0.37,7,0.29,113.269878919
1,2.9,2.0,0.37,7,0.29,111.955976392
1,2.9,2.0,0.37,7,0.29,109.805230098
1,2.9,2.0,0.37,7,0.49,111.891152927
1,2.9,2.0,0.37,7,0.49,111.476479473
1,2.9,2.0,0.37,7,0.49,111.387558438
1,2.9,2.0,0.37,7,0.49,113.184042431
1,2.9,2.0,0.37,7,0.49,113.726975194
1,2.9,2.0,0.57,7,0.29,110.108843248
1,2.9,2.0,0.57,7,0.29,110.24824392
1,2.9,2.0,0.57,7,0.29,108.611186191
1,2.9,2.0,0.57,7,0.29,111.261179972
1,2.9,2.0,0.57,7,0.29,112.019471102
1,2.9,2.0,0.57,7,0.49,111.529979152
1,2.9,2.0,0.57,7,0.49,108.472496513
1,2.9,2.0,0.57,7,0.49,107.653264838
1,2.9,2.0,0.57,7,0.49,110.318241821
1,2.9,2.0,0.57,7,0.49,109.945801568
1,2.9,2.2,0.37,7,0.29,112.071225896
1,2.9,2.2,0.37,7,0.29,112.848695659
1,2.9,2.2,0.37,7,0.29,110.125417981
1,2.9,2.2,0.37,7,0.29,113.298934979
1,2.9,2.2,0.37,7,0.29,114.001946777
1,2.9,2.2,0.37,7,0.49,112.96798019
1,2.9,2.2,0.37,7,0.49,110.538669499
1,2.9,2.2,0.37,7,0.49,111.548536561
1,2.9,2.2,0.37,7,0.49,112.451866371
1,2.9,2.2,0.37,7,0.49,114.222497463
1,2.9,2.2,0.57,7,0.29,111.149976248
1,2.9,2.2,0.57,7,0.29,112.047597597
1,2.9,2.2,0.57,7,0.29,107.98905667
1,2.9,2.2,0.57,7,0.29,108.86981564
