Noise,Beta,Window,T,PSNR
10,0.5,5,0.5,73.9055441908
10,0.5,5,0.5,76.2578000094
10,0.5,5,0.5,73.2347273186
10,0.5,5,0.55,75.7748507472
10,0.5,5,0.55,71.6170032497
10,0.5,5,0.55,73.8480558971
10,0.5,5,0.55,72.3557898022
10,0.5,5,0.55,74.0254045079
10,0.5,5,0.65,71.3743176439
10,0.5,5,0.65,72.1360085617
10,0.5,5,0.65,73.7235415585
10,0.5,5,0.65,72.1190895077
10,0.5,5,0.65,69.7009073988
10,0.5,7,0.35,73.8250042069
10,0.5,7,0.35,74.3630817009
10,0.5,7,0.35,74.5453301738
10,0.5,7,0.35,74.0967202582
10,0.5,7,0.35,74.4878575365
10,0.5,7,0.45,74.1600984978
10,0.5,7,0.45,73.1034395103
10,0.5,7,0.45,76.4160663883
10,0.5,7,0.45,76.1304336614
10,0.5,7,0.45,75.3389586116
10,0.5,7,0.5,74.6413272137
10,0.5,7,0.5,73.0883317118
10,0.5,7,0.5,74.1907538871
10,0.5,7,0.5,75.8292554754
10,0.5,7,0.5,75.7721086529
10,0.5,7,0.55,74.195327418
10,0.5,7,0.55,73.4913161213
10,0.5,7,0.55,75.3289108966
10,0.5,7,0.55,74.6630379473
10,0.5,7,0.55,73.8288004489
10,0.5,7,0.65,74.5560479315
10,0.5,7,0.65,73.6168846759
10,0.5,7,0.65,74.5409600695
10,0.5,7,0.65,75.0484001703
10,0.5,7,0.65,76.0108687042
10,0.5,9,0.35,75.8425028559
10,0.5,9,0.35,74.9130408652
10,0.5,9,0.35,76.0502544745
10,0.5,9,0.35,74.4777257002
10,0.5,9,0.35,74.2509379826
10,0.5,9,0.45,72.2991714688
10,0.5,9,0.45,71.6190795791
10,0.5,9,0.45,77.9786121689
10,0.5,9,0.45,78.021943352
10,0.5,9,0.45,77.2792688627
10,0.5,9,0.5,76.6827356241
10,0.5,9,0.5,72.2560263285
10,0.5,9,0.5,75.5609069056
10,0.5,9,0.5,77.2644101419
10,0.5,9,0.5,74.7639530096
10,0.5,9,0.55,76.6091473646
10,0.5,9,0.55,73.6641591828
10,0.5,9,0.55,76.5292290627
10,0.5,9,0.55,75.2010280051
10,0.5,9,0.55,76.118031471
10,0.5,9,0.65,73.6834943457
10,0.5,9,0.65,75.0348911822
10,0.5,9,0.65,73.8592054365
10,0.5,9,0.65,74.8993810313
10,0.5,9,0.65,73.2535362552
10,0.75,3,0.35,70.148639576
10,0.75,3,0.35,69.9245713268
10,0.75,3,0.35,70.676855237
10,0.75,3,0.35,69.6605890228
10,0.75,3,0.35,71.775860434
10,0.75,3,0.45,69.7250802813
10,0.75,3,0.45,71.8100946619
10,0.75,3,0.45,70.5650270618
10,0.75,3,0.45,71.5030305441
10,0.75,3,0.45,72.0404935032
10,0.75,3,0.5,70.0877246943
10,0.75,3,0.5,70.9635412872
10,0.75,3,0.5,69.2787979469
10,0.75,3,0.5,72.4633155249
10,0.75,3,0.5,73.7152626297
10,0.75,3,0.55,74.2087532076
10,0.75,3,0.55,70.8007809052
10,0.75,3,0.55,72.4687049298
10,0.75,3,0.55,72.4407901768
10,0.75,3,0.55,72.0797102001
10,0.75,3,0.65,72.5364557025
10,0.75,3,0.65,72.0713601134
10,0.75,3,0.65,72.153487809
10,0.75,3,0.65,70.3749782799
10,0.75,3,0.65,71.0841422855
10,0.75,5,0.35,76.8127538888
10,0.75,5,0.35,74.1933216349
10,0.75,5,0.35,71.1858676588
10,0.75,5,0.35,71.5129838014
10,0.75,5,0.35,78.5907868825
10,0.75,5,0.45,76.0836338374
10,0.75,5,0.45,73.0063054748
10,0.75,5,0.45,77.1181606534
10,0.75,5,0.45,74.6266986216
10,0.75,5,0.45,72.2619024002
10,0.75,5,0.5,74.9947007939
10,0.75,5,0.5,74.9313296251
10,0.75,5,0.5,73.6152907441
10,0.75,5,0.5,76.981466143
10,0.75,5,0.5,75.6211341541
10,0.75,5,0.55,75.2736449936
10,0.75,5,0.55,77.7021592806
10,0.75,5,0.55,74.7115786599
10,0.75,5,0.55,77.4582059
10,0.75,5,0.55,71.627561529
10,0.75,5,0.65,74.9212073611
10,0.75,5,0.65,72.5326728689
10,0.75,5,0.65,73.8740663122
10,0.75,5,0.65,75.5529674569
10,0.75,5,0.65,72.2495373432
10,0.75,7,0.35,73.5841992271
10,0.75,7,0.35,73.4954013149
10,0.75,7,0.35,74.5702668606
10,0.75,7,0.35,72.1641987176
10,0.75,7,0.35,74.1289442875
10,0.75,7,0.45,75.0381023718
10,0.75,7,0.45,73.8581483786
10,0.75,7,0.45,74.4405318389
10,0.75,7,0.45,75.6719832701
10,0.75,7,0.45,73.1428770835
10,0.75,7,0.5,73.9322036873
10,0.75,7,0.5,73.1869343294
10,0.75,7,0.5,75.5187427557
10,0.75,7,0.5,74.350977175
10,0.75,7,0.5,74.0254743711
10,0.75,7,0.55,72.6660002156
10,0.75,7,0.55,73.0051462423
10,0.75,7,0.55,73.6418105166
10,0.75,7,0.55,73.6211233155
10,0.75,7,0.55,75.8653700511
10,0.75,7,0.65,71.6871295846
10,0.75,7,0.65,71.043070009
10,0.75,7,0.65,73.7355584185
10,0.75,7,0.65,74.4592881574
10,0.75,7,0.65,72.9710269775
10,0.75,9,0.35,77.3412722923
10,0.75,9,0.35,76.7003641229
10,0.75,9,0.35,75.4468799831
10,0.75,9,0.35,75.8051481889
10,0.75,9,0.35,77.4231972489
10,0.75,9,0.45,75.4672530178
10,0.75,9,0.45,75.2670512984
10,0.75,9,0.45,72.4670326409
10,0.75,9,0.45,72.2035163945
10,0.75,9,0.45,74.1569925884
10,0.75,9,0.5,74.4361664187
10,0.75,9,0.5,73.2805581757
10,0.75,9,0.5,77.3011635735
10,0.75,9,0.5,70.3700021226
10,0.75,9,0.5,72.4563846694
10,0.75,9,0.55,75.1063326305
10,0.75,9,0.55,73.9649704571
10,0.75,9,0.55,77.5986573977
10,0.75,9,0.55,77.1049395149
10,0.75,9,0.55,76.0257360051
10,0.75,9,0.65,76.1829081591
10,0.75,9,0.65,76.4796212978
10,0.75,9,0.65,76.0664847925
10,0.75,9,0.65,76.8226479928
10,0.75,9,0.65,75.763984899
10,1.0,3,0.35,69.7446263805
10,1.0,3,0.35,71.6549631915
10,1.0,3,0.35,71.1317277337
10,1.0,3,0.35,69.9544858158
10,1.0,3,0.35,67.4182223125
10,1.0,3,0.45,69.1222994606
10,1.0,3,0.45,70.9470737415
10,1.0,3,0.45,73.7488170504
10,1.0,3,0.45,69.9868751123
10,1.0,3,0.45,70.7371424264
10,1.0,3,0.5,70.4219781779
10,1.0,3,0.5,70.8092799084
10,1.0,3,0.5,70.8114084328
10,1.0,3,0.5,71.5870885415
10,1.0,3,0.5,71.4609225188
10,1.0,3,0.55,70.9255685049
10,1.0,3,0.55,69.9577276121
10,1.0,3,0.55,72.1619338171
10,1.0,3,0.55,72.4260731019
10,1.0,3,0.55,72.3555649727
10,1.0,3,0.65,70.9557514475
10,1.0,3,0.65,68.388360544
10,1.0,3,0.65,71.3689544223
10,1.0,3,0.65,70.9861025834
10,1.0,3,0.65,70.4001458729
10,1.0,5,0.35,72.6650292716
10,1.0,5,0.35,73.2212375032
10,1.0,5,0.35,69.7125090344
10,1.0,5,0.35,72.6945318529
10,1.0,5,0.35,74.4948459337
10,1.0,5,0.45,72.9910607604
10,1.0,5,0.45,72.1571486892
10,1.0,5,0.45,71.2012375568
10,1.0,5,0.45,71.6247968195
10,1.0,5,0.45,69.0972102939
10,1.0,5,0.5,71.4158528823
10,1.0,5,0.5,69.8984550677
10,1.0,5,0.5,71.9188793402
10,1.0,5,0.5,74.2232856877
10,1.0,5,0.5,71.633891057
10,1.0,5,0.55,69.8855343137
10,1.0,5,0.55,70.5877143999
10,1.0,5,0.55,69.9057957428
10,1.0,5,0.55,71.214330067
10,1.0,5,0.55,73.1400241387
10,1.0,5,0.65,71.5250200209
10,1.0,5,0.65,73.7923970461
10,1.0,5,0.65,72.399060936
10,1.0,5,0.65,73.8772375752
10,1.0,5,0.65,71.8817836485
10,1.0,7,0.35,70.1635841027
10,1.0,7,0.35,73.0830291059
10,1.0,7,0.35,70.9407423345
10,1.0,7,0.35,73.3428490176
10,1.0,7,0.35,71.013901546
10,1.0,7,0.45,74.2419350414
10,1.0,7,0.45,73.7476296756
10,1.0,7,0.45,72.231428606
10,1.0,7,0.45,72.3317541382
10,1.0,7,0.45,73.0534213015
10,1.0,7,0.5,69.8885425497
10,1.0,7,0.5,74.0980902126
10,1.0,7,0.5,76.8730560324
10,1.0,7,0.5,70.6804146332
10,1.0,7,0.5,69.9359316122
10,1.0,7,0.55,74.9422443781
10,1.0,7,0.55,69.7627848713
10,1.0,7,0.55,70.9970044729
10,1.0,7,0.55,68.9448238309
10,1.0,7,0.55,72.7729975111
10,1.0,7,0.65,74.3645147467
10,1.0,7,0.65,70.7832581694
10,1.0,7,0.65,74.3613586568
10,1.0,7,0.65,74.1228151585
10,1.0,7,0.65,74.4838074363
10,1.0,9,0.35,76.4653031882
10,1.0,9,0.35,74.9749759549
10,1.0,9,0.35,74.8975129704
10,1.0,9,0.35,73.8474406763
10,1.0,9,0.35,72.1946822663
10,1.0,9,0.45,70.2123875267
10,1.0,9,0.45,70.4275141949
10,1.0,9,0.45,72.0337449123
10,1.0,9,0.45,78.1378447579
10,1.0,9,0.45,76.5052891659
10,1.0,9,0.5,76.7889339382
10,1.0,9,0.5,74.319676319
10,1.0,9,0.5,78.4642616335
10,1.0,9,0.5,71.0786320668
10,1.0,9,0.5,74.3096912384
10,1.0,9,0.55,74.4073151094
10,1.0,9,0.55,74.2270909106
10,1.0,9,0.55,73.2201922058
10,1.0,9,0.55,73.3417253357
10,1.0,9,0.55,75.3406315246
10,1.0,9,0.65,73.9340227944
10,1.0,9,0.65,71.320401879
10,1.0,9,0.65,70.3102278532
10,1.0,9,0.65,70.3963562865
10,1.0,9,0.65,71.3714930702
20,0.5,3,0.35,56.4687070709
20,0.5,3,0.35,61.8130264483
20,0.5,3,0.35,58.1952770208
20,0.5,3,0.35,58.0575697624
20,0.5,3,0.35,59.2626335253
20,0.5,3,0.45,59.9665557888
20,0.5,3,0.45,58.4230788028
20,0.5,3,0.45,57.6890499743
20,0.5,3,0.45,57.5859702277
20,0.5,3,0.45,59.1166655791
20,0.5,3,0.5,58.4598878122
20,0.5,3,0.5,58.9833608072
20,0.5,3,0.5,55.7811959019
20,0.5,3,0.5,57.0593749561
20,0.5,3,0.5,57.0923936774
20,0.5,3,0.55,56.7556216971
20,0.5,3,0.55,56.2337448725
20,0.5,3,0.55,57.1210913082
20,0.5,3,0.55,56.7423157834
20,0.5,3,0.55,59.3178830849
20,0.5,3,0.65,58.0187315429
20,0.5,3,0.65,60.0177923094
20,0.5,3,0.65,57.9326809862
20,0.5,3,0.65,61.2730497265
20,0.5,3,0.65,59.5169347554
20,0.5,5,0.35,63.1058259335
20,0.5,5,0.35,59.2399381658
20,0.5,5,0.35,60.3432391937
20,0.5,5,0.35,61.6580511414
20,0.5,5,0.35,61.07713187
20,0.5,5,0.45,63.1705294987
20,0.5,5,0.45,60.3159213599
20,0.5,5,0.45,61.7437956832
20,0.5,5,0.45,63.0023783204
20,0.5,5,0.45,61.7554422282
20,0.5,5,0.5,60.6495374686
20,0.5,5,0.5,60.7165692702
20,0.5,5,0.5,59.713674883
20,0.5,5,0.5,58.6681732601
20,0.5,5,0.5,61.7243392597
20,0.5,5,0.55,65.7271511917
20,0.5,5,0.55,62.3572614311
20,0.5,5,0.55,60.155772731
20,0.5,5,0.55,60.2150940363
20,0.5,5,0.55,63.1586636137
20,0.5,5,0.65,59.868614831
20,0.5,5,0.65,61.3335413647
20,0.5,5,0.65,59.6596358316
20,0.5,5,0.65,61.845402229
20,0.5,5,0.65,60.272459902
20,0.5,7,0.35,64.1752838127
20,0.5,7,0.35,64.6569290483
20,0.5,7,0.35,64.6515728164
20,0.5,7,0.35,60.3134207874
20,0.5,7,0.35,61.4325212911
20,0.5,7,0.45,64.7179651445
20,0.5,7,0.45,63.867363378
20,0.5,7,0.45,63.9158444557
20,0.5,7,0.45,63.3696575355
20,0.5,7,0.45,64.6508103152
20,0.5,7,0.5,62.4038024631
20,0.5,7,0.5,63.0808518516
20,0.5,7,0.5,61.39879917
20,0.5,7,0.5,62.4069339979
20,0.5,7,0.5,65.5330991313
20,0.5,7,0.55,62.0033983512
20,0.5,7,0.55,62.0405519636
20,0.5,7,0.55,61.4345015151
20,0.5,7,0.55,61.711067339
20,0.5,7,0.55,66.7777499589
20,0.5,7,0.65,64.4756365055
20,0.5,7,0.65,61.5481690782
20,0.5,7,0.65,62.4049579058
20,0.5,7,0.65,66.1341773077
20,0.5,7,0.65,64.6509205822
20,0.5,9,0.35,62.2080849754
20,0.5,9,0.35,63.8752289605
20,0.5,9,0.35,66.9265510333
20,0.5,9,0.35,63.8207488092
20,0.5,9,0.35,63.9845709552
20,0.5,9,0.45,63.8806562448
20,0.5,9,0.45,65.6926515667
20,0.5,9,0.45,64.6746030557
20,0.5,9,0.45,62.350988357
20,0.5,9,0.45,62.6761964092
20,0.5,9,0.5,63.8798297002
20,0.5,9,0.5,68.3560392108
20,0.5,9,0.5,63.2508746012
20,0.5,9,0.5,66.7124149401
20,0.5,9,0.5,63.3052789948
20,0.5,9,0.55,63.5728201447
20,0.5,9,0.55,68.0568629922
20,0.5,9,0.55,61.7936574547
20,0.5,9,0.55,64.9597287421
20,0.5,9,0.55,65.8152053267
20,0.5,9,0.65,64.6100242161
20,0.5,9,0.65,63.7727962995
20,0.5,9,0.65,63.2542863315
20,0.5,9,0.65,65.6649286114
20,0.5,9,0.65,63.8635500285
20,0.75,3,0.35,56.8723213304
20,0.75,3,0.35,57.2117723968
20,0.75,3,0.35,57.425521003
20,0.75,3,0.35,59.798956763
20,0.75,3,0.35,58.6880154422
20,0.75,3,0.45,57.7037130149
20,0.75,3,0.45,60.7362197088
20,0.75,3,0.45,60.1222808909
20,0.75,3,0.45,58.82675714
20,0.75,3,0.45,56.4351904047
20,0.75,3,0.5,59.4063611101
20,0.75,3,0.5,60.601007069
20,0.75,3,0.5,61.5441939929
20,0.75,3,0.5,58.8916758707
20,0.75,3,0.5,58.811298904
20,0.75,3,0.55,59.1104099935
20,0.75,3,0.55,60.3459229443
20,0.75,3,0.55,60.8770282124
20,0.75,3,0.55,58.4490522485
20,0.75,3,0.55,61.6211034712
20,0.75,3,0.65,56.9992639504
20,0.75,3,0.65,60.5341246083
20,0.75,3,0.65,59.1462584602
20,0.75,3,0.65,56.7274029918
20,0.75,3,0.65,60.0276291231
20,0.75,5,0.35,61.4018169262
20,0.75,5,0.35,62.8751325578
20,0.75,5,0.35,59.1724431902
20,0.75,5,0.35,60.5176895563
20,0.75,5,0.35,62.4148090629
20,0.75,5,0.45,62.9558136102
20,0.75,5,0.45,62.792031306
20,0.75,5,0.45,57.975144198
20,0.75,5,0.45,62.0992725008
20,0.75,5,0.45,63.75413929
20,0.75,5,0.5,61.6657824391
20,0.75,5,0.5,60.8716143728
20,0.75,5,0.5,59.5933759562
20,0.75,5,0.5,59.5306082488
20,0.75,5,0.5,61.5046463114
20,0.75,5,0.55,63.3963991435
20,0.75,5,0.55,63.1657587853
20,0.75,5,0.55,66.4850490761
20,0.75,5,0.55,61.0645757631
20,0.75,5,0.55,62.1491354934
20,0.75,5,0.65,63.004162393
20,0.75,5,0.65,66.0981277449
20,0.75,5,0.65,62.1562698329
20,0.75,5,0.65,62.2568462549
20,0.75,5,0.65,61.8880144182
20,0.75,7,0.35,67.0620581132
20,0.75,7,0.35,62.0332356335
20,0.75,7,0.35,61.8073775592
20,0.75,7,0.35,59.4128222795
20,0.75,7,0.35,64.4751436875
20,0.75,7,0.45,61.6857221594
20,0.75,7,0.45,66.0233809951
20,0.75,7,0.45,62.0341120852
20,0.75,7,0.45,60.8438495523
20,0.75,7,0.45,64.2520335459
20,0.75,7,0.5,64.8279678375
20,0.75,7,0.5,62.0971493686
20,0.75,7,0.5,60.5100996379
20,0.75,7,0.5,64.4590508478
20,0.75,7,0.5,65.1505533935
20,0.75,7,0.55,64.8594824366
20,0.75,7,0.55,65.3851698343
20,0.75,7,0.55,64.4033049163
20,0.75,7,0.55,63.7630733847
20,0.75,7,0.55,66.6960847432
20,0.75,7,0.65,64.3497429177
20,0.75,7,0.65,62.6076463323
20,0.75,7,0.65,65.6405252239
20,0.75,7,0.65,63.0947767075
20,0.75,7,0.65,64.1113704051
20,0.75,9,0.35,64.3425971268
20,0.75,9,0.35,63.3557695512
20,0.75,9,0.35,66.0480519486
20,0.75,9,0.35,59.8446865252
20,0.75,9,0.35,59.6015647661
20,0.75,9,0.45,62.2343336421
20,0.75,9,0.45,65.8069255285
20,0.75,9,0.45,63.7514531422
20,0.75,9,0.45,63.2076137133
20,0.75,9,0.45,62.0601261492
20,0.75,9,0.5,65.4516779218
20,0.75,9,0.5,64.4340611662
20,0.75,9,0.5,67.7689490987
20,0.75,9,0.5,63.9525423057
20,0.75,9,0.5,63.3323813805
20,0.75,9,0.55,64.8446848498
20,0.75,9,0.55,62.9390771592
20,0.75,9,0.55,67.9594958125
20,0.75,9,0.55,69.5680005068
20,0.75,9,0.55,64.0650577139
20,0.75,9,0.65,65.287489994
20,0.75,9,0.65,62.5312767184
20,0.75,9,0.65,62.6356626172
20,0.75,9,0.65,66.1108820261
20,0.75,9,0.65,64.3595512427
20,1.0,3,0.35,58.8289626071
20,1.0,3,0.35,58.9527420378
20,1.0,3,0.35,58.169311712
20,1.0,3,0.35,60.03228939
20,1.0,3,0.35,57.0955658324
20,1.0,3,0.45,59.6208198175
20,1.0,3,0.45,57.8958493249
20,1.0,3,0.45,57.8680970603
20,1.0,3,0.45,62.2612064477
20,1.0,3,0.45,61.5233680446
20,1.0,3,0.5,56.2249367079
20,1.0,3,0.5,58.9167903072
20,1.0,3,0.5,57.373718766
20,1.0,3,0.5,60.1904783131
20,1.0,3,0.5,59.2858763237
20,1.0,3,0.55,62.1819810237
20,1.0,3,0.55,58.9273932178
20,1.0,3,0.55,60.4193688123
20,1.0,3,0.55,59.3250379383
20,1.0,3,0.55,55.9224853289
20,1.0,3,0.65,62.8246770263
20,1.0,3,0.65,54.2805999346
20,1.0,3,0.65,58.9596594462
20,1.0,3,0.65,60.2639705495
20,1.0,3,0.65,58.7878485916
20,1.0,5,0.35,60.5233500881
20,1.0,5,0.35,60.2840902525
20,1.0,5,0.35,55.9134650839
20,1.0,5,0.35,60.0799874675
20,1.0,5,0.35,62.7125242601
20,1.0,5,0.45,61.4985390759
20,1.0,5,0.45,59.6482304889
20,1.0,5,0.45,61.3336934467
20,1.0,5,0.45,63.7183970898
20,1.0,5,0.45,61.984148951
20,1.0,5,0.5,64.6379250165
20,1.0,5,0.5,66.9622625336
20,1.0,5,0.5,64.1869846876
20,1.0,5,0.5,62.5054662587
20,1.0,5,0.5,61.0218922359
20,1.0,5,0.55,62.1194015703
20,1.0,5,0.55,64.4054585033
20,1.0,5,0.55,63.7781955404
20,1.0,5,0.55,62.8398468574
20,1.0,5,0.55,62.336165826
20,1.0,5,0.65,64.1552574895
20,1.0,5,0.65,62.7090905611
20,1.0,5,0.65,61.305930992
20,1.0,5,0.65,58.8456351223
20,1.0,5,0.65,60.218725329
20,1.0,7,0.35,62.6917197664
20,1.0,7,0.35,63.0773980307
20,1.0,7,0.35,62.8086306711
20,1.0,7,0.35,64.3971189551
20,1.0,7,0.35,60.2773679557
20,1.0,7,0.45,62.1554347143
20,1.0,7,0.45,64.5332930107
20,1.0,7,0.45,60.2053677679
20,1.0,7,0.45,61.7105140888
20,1.0,7,0.45,62.489501032
20,1.0,7,0.5,57.657396922
20,1.0,7,0.5,62.4697800154
20,1.0,7,0.5,63.351005857
20,1.0,7,0.5,61.158369248
20,1.0,7,0.5,63.4426600488
20,1.0,7,0.55,63.0706560734
20,1.0,7,0.55,62.6181846481
20,1.0,7,0.55,61.8747841046
20,1.0,7,0.55,62.1155906416
20,1.0,7,0.55,65.5620989691
20,1.0,7,0.65,63.244194483
20,1.0,7,0.65,62.0730906495
20,1.0,7,0.65,62.6114512522
20,1.0,7,0.65,59.6163374081
20,1.0,7,0.65,60.6627392183
20,1.0,9,0.35,63.1423405104
20,1.0,9,0.35,59.8566320341
20,1.0,9,0.35,61.2907922739
20,1.0,9,0.35,63.1076113465
20,1.0,9,0.35,62.0048840467
20,1.0,9,0.45,67.4035786943
20,1.0,9,0.45,62.4156237591
20,1.0,9,0.45,61.9425622482
20,1.0,9,0.45,62.5296348448
20,1.0,9,0.45,63.8840123441
20,1.0,9,0.5,63.2356140608
20,1.0,9,0.5,61.2414262187
20,1.0,9,0.5,63.3724628958
20,1.0,9,0.5,62.8109108058
20,1.0,9,0.5,63.2863577301
20,1.0,9,0.55,62.0992794573
20,1.0,9,0.55,62.5894469055
20,1.0,9,0.55,64.3770495642
20,1.0,9,0.55,63.4412898871
20,1.0,9,0.55,63.1060606167
20,1.0,9,0.65,62.8879949796
20,1.0,9,0.65,64.131972702
20,1.0,9,0.65,62.9164811138
20,1.0,9,0.65,63.2271535906
20,1.0,9,0.65,61.3251355705
30,0.5,3,0.35,52.0564649531
30,0.5,3,0.35,51.9100106232
30,0.5,3,0.35,51.0544421651
30,0.5,3,0.35,49.8550781337
30,0.5,3,0.35,52.0341011681
30,0.5,3,0.45,52.6486141806
30,0.5,3,0.45,49.6875326981
30,0.5,3,0.45,49.8544721319
30,0.5,3,0.45,51.4286292751
30,0.5,3,0.45,48.6002929249
30,0.5,3,0.5,50.0591920179
30,0.5,3,0.5,51.0280299982
30,0.5,3,0.5,47.9624056145
30,0.5,3,0.5,51.7484241291
30,0.5,3,0.5,48.11717235
30,0.5,3,0.55,50.0001991412
30,0.5,3,0.55,53.4685994118
30,0.5,3,0.55,50.7958689862
30,0.5,3,0.55,51.3311241159
30,0.5,3,0.55,53.2912048741
30,0.5,3,0.65,49.7576222583
30,0.5,3,0.65,50.0975494691
30,0.5,3,0.65,53.4030509135
30,0.5,3,0.65,49.2628364389
30,0.5,3,0.65,49.0766464935
30,0.5,5,0.35,54.4341139323
30,0.5,5,0.35,54.9394969882
30,0.5,5,0.35,52.8802689667
30,0.5,5,0.35,54.3054246381
30,0.5,5,0.35,54.4640779424
30,0.5,5,0.45,55.4396988837
30,0.5,5,0.45,52.3228257149
30,0.5,5,0.45,51.0928723931
30,0.5,5,0.45,57.2055051794
30,0.5,5,0.45,52.2107089269
30,0.5,5,0.5,57.2025653244
30,0.5,5,0.5,50.956364817
30,0.5,5,0.5,55.4293029924
30,0.5,5,0.5,54.5542509691
30,0.5,5,0.5,57.2352129806
30,0.5,5,0.55,52.9939085784
30,0.5,5,0.55,55.5779894782
30,0.5,5,0.55,52.2666825804
30,0.5,5,0.55,55.6554204038
30,0.5,5,0.55,53.0490766521
30,0.5,5,0.65,51.8591954146
30,0.5,5,0.65,54.9609407603
30,0.5,5,0.65,52.6707078853
30,0.5,5,0.65,52.424612245
30,0.5,5,0.65,55.2410986705
30,0.5,7,0.35,58.893642985
30,0.5,7,0.35,56.2948623324
30,0.5,7,0.35,54.9308859289
30,0.5,7,0.35,54.4590873648
30,0.5,7,0.35,55.0958082098
30,0.5,7,0.45,60.9259722082
30,0.5,7,0.45,59.2189313753
30,0.5,7,0.45,58.2873798921
30,0.5,7,0.45,56.5398147086
30,0.5,7,0.45,59.0991937699
30,0.5,7,0.5,54.5306028467
30,0.5,7,0.5,55.9233300868
30,0.5,7,0.5,51.6683669271
30,0.5,7,0.5,53.369994942
30,0.5,7,0.5,57.6178899387
30,0.5,7,0.55,55.5895212772
30,0.5,7,0.55,55.7771578573
30,0.5,7,0.55,60.328935326
30,0.5,7,0.55,57.4382078725
30,0.5,7,0.55,57.0049243033
30,0.5,7,0.65,54.8125934014
30,0.5,7,0.65,59.1292002041
30,0.5,7,0.65,59.5389784104
30,0.5,7,0.65,58.3493170002
30,0.5,7,0.65,57.9527430612
30,0.5,9,0.35,57.1156830927
30,0.5,9,0.35,55.8918541305
30,0.5,9,0.35,59.2609872814
30,0.5,9,0.35,59.1869844054
30,0.5,9,0.35,54.7371576658
30,0.5,9,0.45,53.5024104109
30,0.5,9,0.45,54.9355872441
30,0.5,9,0.45,59.2754869299
30,0.5,9,0.45,58.2669192784
30,0.5,9,0.45,58.410092591
30,0.5,9,0.5,59.1626558174
30,0.5,9,0.5,57.0776206628
30,0.5,9,0.5,60.7406738836
30,0.5,9,0.5,59.5512666502
30,0.5,9,0.5,58.1097416232
30,0.5,9,0.55,59.6332562281
30,0.5,9,0.55,57.1057899591
30,0.5,9,0.55,58.5570535598
30,0.5,9,0.55,59.3231171898
30,0.5,9,0.55,57.8221636659
30,0.5,9,0.65,53.7907212379
30,0.5,9,0.65,61.697628855
30,0.5,9,0.65,59.6954197705
30,0.5,9,0.65,55.482809652
30,0.5,9,0.65,61.8603223407
30,0.75,3,0.35,51.4556629248
30,0.75,3,0.35,48.7508568336
30,0.75,3,0.35,53.2124623681
30,0.75,3,0.35,51.587597565
30,0.75,3,0.35,52.7373043079
30,0.75,3,0.45,51.9112997723
30,0.75,3,0.45,50.8645113727
30,0.75,3,0.45,54.2338384027
30,0.75,3,0.45,47.9203389693
30,0.75,3,0.45,51.4188581418
30,0.75,3,0.5,48.8616080998
30,0.75,3,0.5,52.7845314638
30,0.75,3,0.5,49.8378954258
30,0.75,3,0.5,46.6593392534
30,0.75,3,0.5,50.0530830865
30,0.75,3,0.55,52.8102714662
30,0.75,3,0.55,51.5860926402
30,0.75,3,0.55,53.5144398618
30,0.75,3,0.55,49.5525384556
30,0.75,3,0.55,52.1685312467
30,0.75,3,0.65,52.400085852
30,0.75,3,0.65,52.4658972441
30,0.75,3,0.65,49.8412897461
30,0.75,3,0.65,51.8458521263
30,0.75,3,0.65,49.1692904452
30,0.75,5,0.35,54.6549129435
30,0.75,5,0.35,50.1208046743
30,0.75,5,0.35,56.6155643699
30,0.75,5,0.35,57.7143868132
30,0.75,5,0.35,57.2964799309
30,0.75,5,0.45,56.3620586518
30,0.75,5,0.45,54.1465979379
30,0.75,5,0.45,56.7802692414
30,0.75,5,0.45,54.8196736242
30,0.75,5,0.45,56.5164220017
30,0.75,5,0.5,53.0437924939
30,0.75,5,0.5,53.9688018843
30,0.75,5,0.5,53.7230869351
30,0.75,5,0.5,52.7305810623
30,0.75,5,0.5,57.471723399
30,0.75,5,0.55,56.4308327601
30,0.75,5,0.55,60.4146503932
30,0.75,5,0.55,58.0114929053
30,0.75,5,0.55,49.7384701983
30,0.75,5,0.55,53.4233133752
30,0.75,5,0.65,51.2389762125
30,0.75,5,0.65,52.5076706691
30,0.75,5,0.65,49.7023785638
30,0.75,5,0.65,57.0829571735
30,0.75,5,0.65,55.481079027
30,0.75,7,0.35,58.5088144823
30,0.75,7,0.35,55.4900203737
30,0.75,7,0.35,62.7467728469
30,0.75,7,0.35,55.5531739783
30,0.75,7,0.35,55.1692834492
30,0.75,7,0.45,57.3716427819
30,0.75,7,0.45,56.9470945632
30,0.75,7,0.45,55.3256165488
30,0.75,7,0.45,54.1790369576
30,0.75,7,0.45,55.0632092917
30,0.75,7,0.5,53.9502133863
30,0.75,7,0.5,58.1618484928
30,0.75,7,0.5,57.8247498673
30,0.75,7,0.5,56.7887053107
30,0.75,7,0.5,58.6347730903
30,0.75,7,0.55,58.6287553788
30,0.75,7,0.55,57.7595889475
30,0.75,7,0.55,57.6861631484
30,0.75,7,0.55,57.0972888681
30,0.75,7,0.55,55.9164027907
30,0.75,7,0.65,56.7397044723
30,0.75,7,0.65,50.7677989315
30,0.75,7,0.65,55.0266806459
30,0.75,7,0.65,58.652380109
30,0.75,7,0.65,54.2243764387
30,0.75,9,0.35,58.4655554722
