Noise,Beta,Window,T,PSNR
1,0.65,7,0.4,109.134168142
1,0.65,7,0.4,108.033735702
1,0.65,7,0.45,108.05113661
1,0.65,7,0.45,107.87864319
1,0.65,7,0.45,105.794596387
1,0.65,7,0.45,108.781222591
1,0.65,7,0.45,105.975990872
1,0.65,7,0.5,106.18813591
1,0.65,7,0.5,109.49577284
1,0.65,7,0.5,106.739930044
1,0.65,7,0.5,106.747683858
1,0.65,7,0.5,107.397095539
1,0.65,7,0.55,107.274340181
1,0.65,7,0.55,107.158572449
1,0.65,7,0.55,107.263894663
1,0.65,7,0.55,108.621623496
1,0.65,7,0.55,110.978116449
1,0.65,7,0.6,106.446178042
1,0.65,7,0.6,112.542710303
1,0.65,7,0.6,108.796838191
1,0.65,7,0.6,107.040111159
1,0.65,7,0.6,109.007721591
1,0.65,9,0.4,107.19004326
1,0.65,9,0.4,108.185991349
1,0.65,9,0.4,108.581844219
1,0.65,9,0.4,109.293560495
1,0.65,9,0.4,108.307986364
1,0.65,9,0.45,106.951457862
1,0.65,9,0.45,106.613774596
1,0.65,9,0.45,106.276425072
1,0.65,9,0.45,106.199774944
1,0.65,9,0.45,110.355394993
1,0.65,9,0.5,105.555118018
1,0.65,9,0.5,108.583350903
1,0.65,9,0.5,108.833919273
1,0.65,9,0.5,107.498901474
1,0.65,9,0.5,107.292934599
1,0.65,9,0.55,107.788625417
1,0.65,9,0.55,106.767340509
1,0.65,9,0.55,107.876958465
1,0.65,9,0.55,106.762424735
1,0.65,9,0.55,106.074481216
1,0.65,9,0.6,106.977822343
1,0.65,9,0.6,108.145724462
1,0.65,9,0.6,110.060299133
1,0.65,9,0.6,106.436492524
1,0.65,9,0.6,108.810076191
5,0.45,3,0.4,84.8619654269
5,0.45,3,0.4,81.8672197111
5,0.45,3,0.4,82.9595753265
5,0.45,3,0.4,80.3372827089
5,0.45,3,0.4,83.609882159
5,0.45,3,0.45,81.9545678405
5,0.45,3,0.45,82.1967696259
5,0.45,3,0.45,82.7853747566
5,0.45,3,0.45,83.4477340709
5,0.45,3,0.45,82.3066625722
5,0.45,3,0.5,81.1542961142
5,0.45,3,0.5,82.3694612653
5,0.45,3,0.5,83.7722969365
5,0.45,3,0.5,81.5124669478
5,0.45,3,0.5,83.6164779333
5,0.45,3,0.55,80.9887817542
5,0.45,3,0.55,81.7240464987
5,0.45,3,0.55,82.2930875609
5,0.45,3,0.55,82.2845314978
5,0.45,3,0.55,81.4952077181
5,0.45,3,0.6,81.8173794175
5,0.45,3,0.6,79.5992002564
5,0.45,3,0.6,84.3146686413
5,0.45,3,0.6,82.0380992596
5,0.45,3,0.6,82.4659857715
5,0.45,5,0.4,87.1005970776
5,0.45,5,0.4,85.7715885389
5,0.45,5,0.4,86.5633799878
5,0.45,5,0.4,83.8273279585
5,0.45,5,0.4,89.4335201445
5,0.45,5,0.45,85.9044649393
5,0.45,5,0.45,88.5113330817
5,0.45,5,0.45,85.5834533875
5,0.45,5,0.45,84.3355295137
5,0.45,5,0.45,84.8675292414
5,0.45,5,0.5,84.1621241845
5,0.45,5,0.5,85.8429384274
5,0.45,5,0.5,84.3552994216
5,0.45,5,0.5,86.2594203942
5,0.45,5,0.5,87.4596765439
5,0.45,5,0.55,86.2707703836
5,0.45,5,0.55,85.0044359755
5,0.45,5,0.55,84.9736316263
5,0.45,5,0.55,83.9759377979
5,0.45,5,0.55,86.300873973
5,0.45,5,0.6,85.5775955033
5,0.45,5,0.6,85.5216346121
5,0.45,5,0.6,85.5792514323
5,0.45,5,0.6,84.5639668084
5,0.45,5,0.6,85.8645328763
5,0.45,7,0.4,89.7600419174
5,0.45,7,0.4,91.0078313252
5,0.45,7,0.4,86.6504617303
5,0.45,7,0.4,89.2543716585
5,0.45,7,0.4,87.2985842102
5,0.45,7,0.45,85.5455197555
5,0.45,7,0.45,87.1777231303
5,0.45,7,0.45,89.0957431708
5,0.45,7,0.45,87.1896446318
5,0.45,7,0.45,86.9775483235
5,0.45,7,0.5,88.4094784651
5,0.45,7,0.5,85.1336299519
5,0.45,7,0.5,87.0749664744
5,0.45,7,0.5,89.3433915063
5,0.45,7,0.5,87.8715994879
5,0.45,7,0.55,86.3346124373
5,0.45,7,0.55,86.3521535011
5,0.45,7,0.55,87.0139408099
5,0.45,7,0.55,88.2272454993
5,0.45,7,0.55,86.0192886368
5,0.45,7,0.6,88.5604763899
5,0.45,7,0.6,87.7572859742
5,0.45,7,0.6,85.4017277088
5,0.45,7,0.6,86.7233926368
5,0.45,7,0.6,87.5191666777
5,0.45,9,0.4,87.2263909804
5,0.45,9,0.4,88.191084307
5,0.45,9,0.4,86.3694894515
5,0.45,9,0.4,88.7762675722
5,0.45,9,0.4,89.4283458914
5,0.45,9,0.45,86.6166979808
5,0.45,9,0.45,88.8344607148
5,0.45,9,0.45,89.4546289125
5,0.45,9,0.45,87.311378923
5,0.45,9,0.45,84.7092598959
5,0.45,9,0.5,89.2346478115
5,0.45,9,0.5,89.0590332999
5,0.45,9,0.5,89.5716861479
5,0.45,9,0.5,90.5138164056
5,0.45,9,0.5,88.2801600588
5,0.45,9,0.55,88.0933141974
5,0.45,9,0.55,86.5492947945
5,0.45,9,0.55,85.6449540386
5,0.45,9,0.55,86.6179103034
5,0.45,9,0.55,89.4089210264
5,0.45,9,0.6,86.7321820153
5,0.45,9,0.6,85.9970508359
5,0.45,9,0.6,90.6943753775
5,0.45,9,0.6,88.3752876793
5,0.45,9,0.6,86.520109423
5,0.5,3,0.4,85.0248189198
5,0.5,3,0.4,83.6291651819
5,0.5,3,0.4,84.964029712
5,0.5,3,0.4,83.0809001962
5,0.5,3,0.4,83.3092151746
5,0.5,3,0.45,82.9173276395
5,0.5,3,0.45,82.6336300988
5,0.5,3,0.45,81.8416219496
5,0.5,3,0.45,84.3775672048
5,0.5,3,0.45,82.6017347922
5,0.5,3,0.5,84.0536697311
5,0.5,3,0.5,83.9392156458
5,0.5,3,0.5,83.756480287
5,0.5,3,0.5,82.8993866129
5,0.5,3,0.5,84.558037791
5,0.5,3,0.55,82.1732039524
5,0.5,3,0.55,84.7248221332
5,0.5,3,0.55,84.93981354
5,0.5,3,0.55,83.3471356314
5,0.5,3,0.55,82.7569323304
5,0.5,3,0.6,84.0028894299
5,0.5,3,0.6,84.0619150012
5,0.5,3,0.6,82.8889060532
5,0.5,3,0.6,81.5170064248
5,0.5,3,0.6,84.4267688018
5,0.5,5,0.4,86.9185433429
5,0.5,5,0.4,86.7044370379
5,0.5,5,0.4,84.6118576373
5,0.5,5,0.4,85.358242148
5,0.5,5,0.4,88.0842962567
5,0.5,5,0.45,84.3338056198
5,0.5,5,0.45,87.2741379959
5,0.5,5,0.45,86.4188691553
5,0.5,5,0.45,85.1889167859
5,0.5,5,0.45,87.3020735539
5,0.5,5,0.5,85.9633124689
5,0.5,5,0.5,86.9768465624
5,0.5,5,0.5,84.7161809913
5,0.5,5,0.5,85.7859153451
5,0.5,5,0.5,82.6852983553
5,0.5,5,0.55,85.8147075973
5,0.5,5,0.55,87.2735257226
5,0.5,5,0.55,86.4685678955
5,0.5,5,0.55,88.934328308
5,0.5,5,0.55,88.2133883998
5,0.5,5,0.6,85.9976316602
5,0.5,5,0.6,85.9763651204
5,0.5,5,0.6,86.852260825
5,0.5,5,0.6,86.7938535347
5,0.5,5,0.6,86.1268122585
5,0.5,7,0.4,85.3794164342
5,0.5,7,0.4,87.4967966688
5,0.5,7,0.4,88.5508916158
5,0.5,7,0.4,89.1370033847
5,0.5,7,0.4,83.1685698381
5,0.5,7,0.45,88.8837286886
5,0.5,7,0.45,88.5798178551
5,0.5,7,0.45,87.3030503238
5,0.5,7,0.45,87.4848451197
5,0.5,7,0.45,84.5198811019
5,0.5,7,0.5,84.3016738259
5,0.5,7,0.5,85.5011711458
5,0.5,7,0.5,90.3120160537
5,0.5,7,0.5,86.713567782
5,0.5,7,0.5,89.4090601495
5,0.5,7,0.55,83.6824098581
5,0.5,7,0.55,87.8360961425
5,0.5,7,0.55,87.5172340108
5,0.5,7,0.55,88.2642630982
5,0.5,7,0.55,86.1343228213
5,0.5,7,0.6,86.027439896
5,0.5,7,0.6,90.1478659684
5,0.5,7,0.6,83.1268235277
5,0.5,7,0.6,88.6984948043
5,0.5,7,0.6,89.1623614808
5,0.5,9,0.4,85.8894080586
5,0.5,9,0.4,86.2060630641
5,0.5,9,0.4,89.7750314591
5,0.5,9,0.4,90.6204116438
5,0.5,9,0.4,86.1902491409
5,0.5,9,0.45,85.9584699602
5,0.5,9,0.45,87.2471231668
5,0.5,9,0.45,87.9516036044
5,0.5,9,0.45,85.3679081256
5,0.5,9,0.45,88.0453720499
5,0.5,9,0.5,88.3972453334
5,0.5,9,0.5,88.6804453036
5,0.5,9,0.5,86.4744173999
5,0.5,9,0.5,88.8615919968
5,0.5,9,0.5,85.2949036977
5,0.5,9,0.55,85.0876840265
5,0.5,9,0.55,89.0993373041
5,0.5,9,0.55,90.9373019633
5,0.5,9,0.55,88.9367118543
5,0.5,9,0.55,86.965568246
5,0.5,9,0.6,90.6218803241
5,0.5,9,0.6,90.6421369058
5,0.5,9,0.6,85.8891219817
5,0.5,9,0.6,85.6862038732
5,0.5,9,0.6,86.3741293494
5,0.55,3,0.4,83.0337791357
5,0.55,3,0.4,85.0575805932
5,0.55,3,0.4,83.8344564175
5,0.55,3,0.4,85.3995719823
5,0.55,3,0.4,82.8023135941
5,0.55,3,0.45,83.1463703246
5,0.55,3,0.45,82.7426011138
5,0.55,3,0.45,81.0548936252
5,0.55,3,0.45,84.1004198596
5,0.55,3,0.45,84.6793875944
5,0.55,3,0.5,83.3776932137
5,0.55,3,0.5,80.5774620799
5,0.55,3,0.5,82.3334612246
5,0.55,3,0.5,84.5040479285
5,0.55,3,0.5,83.6550806591
5,0.55,3,0.55,82.8186805238
5,0.55,3,0.55,83.0425006023
5,0.55,3,0.55,82.989407498
5,0.55,3,0.55,83.1164713254
5,0.55,3,0.55,81.0041091695
5,0.55,3,0.6,81.6511912163
5,0.55,3,0.6,82.1580773727
5,0.55,3,0.6,81.0484547997
5,0.55,3,0.6,83.6013209765
5,0.55,3,0.6,84.0528209342
5,0.55,5,0.4,84.0367479842
5,0.55,5,0.4,85.8453495046
5,0.55,5,0.4,86.2245497019
5,0.55,5,0.4,86.4119407893
5,0.55,5,0.4,87.2983156134
5,0.55,5,0.45,84.8922276528
5,0.55,5,0.45,85.78059225
5,0.55,5,0.45,89.1095303902
5,0.55,5,0.45,85.7248600095
5,0.55,5,0.45,85.1913804097
5,0.55,5,0.5,85.9527786404
5,0.55,5,0.5,85.9700489508
5,0.55,5,0.5,84.5918078835
5,0.55,5,0.5,86.1350208984
5,0.55,5,0.5,86.8677360467
5,0.55,5,0.55,83.4727333505
5,0.55,5,0.55,88.8397584157
5,0.55,5,0.55,82.1688110474
5,0.55,5,0.55,84.0515309557
5,0.55,5,0.55,86.735066327
5,0.55,5,0.6,83.8269551277
5,0.55,5,0.6,85.7495345719
5,0.55,5,0.6,81.4111020353
5,0.55,5,0.6,84.2298005779
5,0.55,5,0.6,87.213197061
5,0.55,7,0.4,88.0700747633
5,0.55,7,0.4,85.7497523639
5,0.55,7,0.4,85.1386302259
5,0.55,7,0.4,88.9635060551
5,0.55,7,0.4,87.7256489984
5,0.55,7,0.45,82.1816522534
5,0.55,7,0.45,86.0478200821
5,0.55,7,0.45,85.3853922734
5,0.55,7,0.45,88.0159209345
5,0.55,7,0.45,91.4315204428
5,0.55,7,0.5,86.8550109581
5,0.55,7,0.5,87.5281578698
5,0.55,7,0.5,88.1778780299
5,0.55,7,0.5,85.2214957987
5,0.55,7,0.5,89.2294501197
5,0.55,7,0.55,88.5962719408
5,0.55,7,0.55,86.4842523937
5,0.55,7,0.55,85.100235731
5,0.55,7,0.55,83.0252730462
5,0.55,7,0.55,84.2312146063
5,0.55,7,0.6,88.6959021695
5,0.55,7,0.6,87.5739547366
5,0.55,7,0.6,86.9385108555
5,0.55,7,0.6,87.1389294721
5,0.55,7,0.6,87.0915080721
5,0.55,9,0.4,89.2017184986
5,0.55,9,0.4,86.4441778007
5,0.55,9,0.4,83.7107328604
5,0.55,9,0.4,87.5742041588
5,0.55,9,0.4,88.3605311278
5,0.55,9,0.45,87.1164245995
5,0.55,9,0.45,87.1716961971
5,0.55,9,0.45,90.2828996907
5,0.55,9,0.45,88.6050141712
5,0.55,9,0.45,86.4213918359
5,0.55,9,0.5,89.0143072244
5,0.55,9,0.5,86.5115040774
5,0.55,9,0.5,86.2357505556
5,0.55,9,0.5,85.7853297164
5,0.55,9,0.5,87.0653930671
5,0.55,9,0.55,86.462304993
5,0.55,9,0.55,84.8734498279
5,0.55,9,0.55,87.9854949096
5,0.55,9,0.55,88.3784873682
5,0.55,9,0.55,88.0736416085
5,0.55,9,0.6,83.4998444214
5,0.55,9,0.6,88.2501050184
5,0.55,9,0.6,87.2065654281
5,0.55,9,0.6,88.4052055244
5,0.55,9,0.6,85.7215828207
5,0.6,3,0.4,82.6421671469
5,0.6,3,0.4,84.5183583482
5,0.6,3,0.4,83.4128966408
5,0.6,3,0.4,87.1786975358
5,0.6,3,0.4,83.4830226785
5,0.6,3,0.45,83.0075970815
5,0.6,3,0.45,83.9636256092
5,0.6,3,0.45,82.8700457073
5,0.6,3,0.45,85.477511405
5,0.6,3,0.45,81.9691071244
5,0.6,3,0.5,81.3398713456
5,0.6,3,0.5,84.8088637489
5,0.6,3,0.5,85.2483065337
5,0.6,3,0.5,82.4067820494
5,0.6,3,0.5,84.1466403609
5,0.6,3,0.55,83.4910913658
5,0.6,3,0.55,81.542953042
5,0.6,3,0.55,81.9601776869
5,0.6,3,0.55,85.1781081821
5,0.6,3,0.55,83.9955927854
5,0.6,3,0.6,82.6631744904
5,0.6,3,0.6,82.5007403343
5,0.6,3,0.6,86.6693376012
5,0.6,3,0.6,83.9664420814
5,0.6,3,0.6,82.2147371769
5,0.6,5,0.4,84.3447553892
5,0.6,5,0.4,84.8612981568
5,0.6,5,0.4,82.9734518445
5,0.6,5,0.4,83.2008772012
5,0.6,5,0.4,85.9890533239
5,0.6,5,0.45,87.8619378241
5,0.6,5,0.45,85.1417299571
5,0.6,5,0.45,85.6455265602
5,0.6,5,0.45,86.4638985318
5,0.6,5,0.45,90.4904258579
5,0.6,5,0.5,85.2312938389
5,0.6,5,0.5,86.2892431836
5,0.6,5,0.5,86.329161994
5,0.6,5,0.5,85.6245881331
5,0.6,5,0.5,83.9234471362
5,0.6,5,0.55,86.2874820763
5,0.6,5,0.55,86.2283225108
5,0.6,5,0.55,88.3808838165
5,0.6,5,0.55,85.2606112857
5,0.6,5,0.55,86.6775054599
5,0.6,5,0.6,86.0962807607
5,0.6,5,0.6,85.4950821747
5,0.6,5,0.6,84.3030354546
5,0.6,5,0.6,86.7589243511
5,0.6,5,0.6,84.7964654342
5,0.6,7,0.4,84.3510268001
5,0.6,7,0.4,86.004064032
5,0.6,7,0.4,89.4894509822
5,0.6,7,0.4,84.7276291538
5,0.6,7,0.4,87.5399301484
5,0.6,7,0.45,85.1151564539
5,0.6,7,0.45,83.8584233463
5,0.6,7,0.45,87.6189258508
5,0.6,7,0.45,85.1677220698
5,0.6,7,0.45,86.3978955927
5,0.6,7,0.5,87.4060041628
5,0.6,7,0.5,89.9249356036
5,0.6,7,0.5,88.3770268044
5,0.6,7,0.5,86.8609537136
5,0.6,7,0.5,87.8892022613
5,0.6,7,0.55,85.5785214813
5,0.6,7,0.55,84.7725085318
5,0.6,7,0.55,86.4701766715
5,0.6,7,0.55,85.3419146026
5,0.6,7,0.55,87.844806803
5,0.6,7,0.6,82.3400792727
5,0.6,7,0.6,88.053787431
5,0.6,7,0.6,87.4339552623
5,0.6,7,0.6,88.1621370052
5,0.6,7,0.6,85.922052184
5,0.6,9,0.4,87.4548980381
5,0.6,9,0.4,87.4590549077
5,0.6,9,0.4,87.6191143204
5,0.6,9,0.4,88.7425498098
5,0.6,9,0.4,90.4177777336
5,0.6,9,0.45,88.6989996506
5,0.6,9,0.45,86.648688412
5,0.6,9,0.45,86.5519490635
5,0.6,9,0.45,87.6250036842
5,0.6,9,0.45,89.7185846756
5,0.6,9,0.5,85.2220742613
5,0.6,9,0.5,85.3885534393
5,0.6,9,0.5,84.2544633608
5,0.6,9,0.5,87.0264087287
5,0.6,9,0.5,89.4166365129
5,0.6,9,0.55,88.7300379445
5,0.6,9,0.55,86.9377091983
5,0.6,9,0.55,87.2242539954
5,0.6,9,0.55,85.2719438191
5,0.6,9,0.55,87.9736467006
5,0.6,9,0.6,89.97750383
5,0.6,9,0.6,89.3196386041
5,0.6,9,0.6,84.2436049381
5,0.6,9,0.6,89.9334253519
5,0.6,9,0.6,89.9665689113
5,0.65,3,0.4,83.4396616081
5,0.65,3,0.4,83.521891167
5,0.65,3,0.4,80.1576712507
5,0.65,3,0.4,83.3653456928
5,0.65,3,0.4,84.3730506393
5,0.65,3,0.45,83.4112465508
5,0.65,3,0.45,82.8990611176
5,0.65,3,0.45,82.0347924639
5,0.65,3,0.45,84.5644623096
5,0.65,3,0.45,83.8397670054
5,0.65,3,0.5,82.4097543796
5,0.65,3,0.5,83.6028704207
5,0.65,3,0.5,85.6848351135
5,0.65,3,0.5,83.8270907401
5,0.65,3,0.5,83.1080355803
5,0.65,3,0.55,84.4125339736
5,0.65,3,0.55,84.5867544153
5,0.65,3,0.55,83.8785964771
5,0.65,3,0.55,82.9854448799
5,0.65,3,0.55,83.1778420591
5,0.65,3,0.6,81.6613040831
5,0.65,3,0.6,82.6538405298
5,0.65,3,0.6,81.4057597624
5,0.65,3,0.6,81.7423910619
5,0.65,3,0.6,83.6836979819
5,0.65,5,0.4,83.1538614546
5,0.65,5,0.4,84.0461019097
5,0.65,5,0.4,84.7602848453
5,0.65,5,0.4,85.2764190955
5,0.65,5,0.4,84.4675903662
5,0.65,5,0.45,90.4848599916
5,0.65,5,0.45,87.0501522262
5,0.65,5,0.45,86.0353919006
5,0.65,5,0.45,86.711794823
5,0.65,5,0.45,85.4605557678
5,0.65,5,0.5,87.1394781067
5,0.65,5,0.5,84.8690156353
5,0.65,5,0.5,88.3598916076
5,0.65,5,0.5,86.2104618633
5,0.65,5,0.5,85.9669043986
5,0.65,5,0.55,86.0662890444
5,0.65,5,0.55,86.4741150772
5,0.65,5,0.55,86.7680023334
5,0.65,5,0.55,86.1323860336
5,0.65,5,0.55,86.562306942
5,0.65,5,0.6,83.5070106699
5,0.65,5,0.6,84.8468006664
5,0.65,5,0.6,87.4610308789
5,0.65,5,0.6,86.0547537052
5,0.65,5,0.6,81.8972895781
5,0.65,7,0.4,86.0212822283
5,0.65,7,0.4,85.9592158198
5,0.65,7,0.4,84.0714121475
5,0.65,7,0.4,87.6212512604
5,0.65,7,0.4,86.3499548562
5,0.65,7,0.45,87.0001356766
5,0.65,7,0.45,88.5192457037
5,0.65,7,0.45,88.3935008095
5,0.65,7,0.45,87.213490375
5,0.65,7,0.45,86.3025032093
5,0.65,7,0.5,85.2305726572
5,0.65,7,0.5,85.7626550297
5,0.65,7,0.5,89.8979420918
5,0.65,7,0.5,87.8473917943
5,0.65,7,0.5,86.3946819542
5,0.65,7,0.55,86.5936416032
5,0.65,7,0.55,88.2633725892
5,0.65,7,0.55,87.6528348419
5,0.65,7,0.55,88.7047727764
5,0.65,7,0.55,85.9486175505
5,0.65,7,0.6,87.1363396067
5,0.65,7,0.6,88.2853507422
5,0.65,7,0.6,87.178488218
5,0.65,7,0.6,87.5546966837
5,0.65,7,0.6,86.6966480678
5,0.65,9,0.4,88.3049825489
5,0.65,9,0.4,85.8120244578
5,0.65,9,0.4,85.9831172353
5,0.65,9,0.4,87.6181031419
5,0.65,9,0.4,89.6180518857
5,0.65,9,0.45,87.7485910062
5,0.65,9,0.45,85.6281253761
5,0.65,9,0.45,82.8161018014
5,0.65,9,0.45,86.5981425233
5,0.65,9,0.45,87.2492827466
5,0.65,9,0.5,86.1713531272
5,0.65,9,0.5,86.5911773002
5,0.65,9,0.5,89.8861062712
5,0.65,9,0.5,86.013025501
5,0.65,9,0.5,87.3405828485
5,0.65,9,0.55,87.9172998456
5,0.65,9,0.55,87.0838532885
5,0.65,9,0.55,85.3150401829
5,0.65,9,0.55,87.8767278648
5,0.65,9,0.55,92.150730514
5,0.65,9,0.6,90.9915656615
5,0.65,9,0.6,86.8218183358
5,0.65,9,0.6,86.2624745019
5,0.65,9,0.6,84.0169046335
5,0.65,9,0.6,84.9530641207
1,0.95,3,0.475,105.622487848
1,0.95,3,0.475,103.177272479
1,0.95,3,0.475,103.644407716
1,0.95,3,0.475,107.409710367
1,0.95,3,0.475,106.581854048
1,0.95,3,0.5,103.461882489
1,0.95,3,0.5,104.360901867
1,0.95,3,0.5,103.886147861
1,0.95,3,0.5,102.349097259
1,0.95,3,0.5,102.842697949
1,0.95,3,0.525,104.009829306
1,0.95,3,0.525,103.114054704
1,0.95,3,0.525,101.549586725
1,0.95,3,0.525,105.148932844
1,0.95,3,0.525,102.660146193
1,0.95,5,0.475,105.507221835
1,0.95,5,0.475,103.32927303
1,0.95,5,0.475,103.285573685
1,0.95,5,0.475,104.492806581
1,0.95,5,0.475,104.202705206
1,0.95,5,0.5,103.731591505
1,0.95,5,0.5,103.294334505
1,0.95,5,0.5,104.362794294
1,0.95,5,0.5,103.825038414
1,0.95,5,0.5,106.672640389
1,0.95,5,0.525,103.574779158
1,0.95,5,0.525,104.821334192
1,0.95,5,0.525,102.382046024
1,0.95,5,0.525,104.762145246
1,0.95,5,0.525,104.635510694
1,0.95,7,0.475,104.846870888
1,0.95,7,0.475,102.400840218
1,0.95,7,0.475,103.446023506
1,0.95,7,0.475,103.657670506
1,0.95,7,0.475,105.932292688
1,0.95,7,0.5,104.052726626
1,0.95,7,0.5,106.758464402
1,0.95,7,0.5,104.539823646
1,0.95,7,0.5,103.527209786
1,0.95,7,0.5,103.575151531
1,0.95,7,0.525,102.400921543
1,0.95,7,0.525,105.042695058
1,0.95,7,0.525,103.574695689
1,0.95,7,0.525,106.677773709
1,0.95,7,0.525,103.456928856
1,0.95,9,0.475,100.933624104
1,0.95,9,0.475,102.321563773
1,0.95,9,0.475,105.440256911
1,0.95,9,0.475,103.452378537
1,0.95,9,0.475,102.713675221
1,0.95,9,0.5,106.11771437
1,0.95,9,0.5,105.533242495
1,0.95,9,0.5,103.725708916
1,0.95,9,0.5,105.816982388
1,0.95,9,0.5,102.949324732
1,0.95,9,0.525,102.818905764
1,0.95,9,0.525,102.321249717
1,0.95,9,0.525,104.398210579
1,0.95,9,0.525,104.914325829
1,0.95,9,0.525,103.962136667
1,0.975,3,0.475,103.237169303
1,0.975,3,0.475,102.712350015
1,0.975,3,0.475,104.030873547
1,0.975,3,0.475,104.526663681
1,0.975,3,0.475,104.925443198
1,0.975,3,0.5,105.594963574
1,0.975,3,0.5,103.658342331
1,0.975,3,0.5,102.380874159
1,0.975,3,0.5,102.815748626
1,0.975,3,0.5,105.761404611
1,0.975,3,0.525,103.015576753
1,0.975,3,0.525,104.649898268
1,0.975,3,0.525,106.679070647
1,0.975,3,0.525,101.914461829
1,0.975,3,0.525,106.186200504
1,0.975,5,0.475,104.503368293
1,0.975,5,0.475,103.080498565
1,0.975,5,0.475,104.911303731
1,0.975,5,0.475,102.544241426
1,0.975,5,0.475,103.693619925
1,0.975,5,0.5,102.89888849
1,0.975,5,0.5,103.265893482
1,0.975,5,0.5,103.767814333
1,0.975,5,0.5,102.452221477
1,0.975,5,0.5,103.718105527
1,0.975,5,0.525,103.95014846
1,0.975,5,0.525,102.294303309
1,0.975,5,0.525,103.372831674
1,0.975,5,0.525,104.31653056
1,0.975,5,0.525,103.062726673
1,0.975,7,0.475,105.615469482
1,0.975,7,0.475,104.748280031
1,0.975,7,0.475,104.992944648
1,0.975,7,0.475,103.156696572
1,0.975,7,0.475,104.359405192
1,0.975,7,0.5,105.404588943
1,0.975,7,0.5,106.134964481
1,0.975,7,0.5,103.872545971
1,0.975,7,0.5,104.860212202
1,0.975,7,0.5,104.283861606
1,0.975,7,0.525,103.649307864
1,0.975,7,0.525,102.532027329
1,0.975,7,0.525,105.097069343
1,0.975,7,0.525,104.006819029
1,0.975,7,0.525,103.852534972
1,0.975,9,0.475,104.960404291
1,0.975,9,0.475,103.969751606
1,0.975,9,0.475,101.974029345
1,0.975,9,0.475,103.798374825
1,0.975,9,0.475,103.979902185
1,0.975,9,0.5,104.298612017
1,0.975,9,0.5,102.932205263
1,0.975,9,0.5,103.002158474
1,0.975,9,0.5,103.514296943
1,0.975,9,0.5,105.699404131
1,0.975,9,0.525,104.818367465
1,0.975,9,0.525,103.664743024
1,0.975,9,0.525,102.262267173
1,0.975,9,0.525,101.807362516
1,0.975,9,0.525,104.268996364
1,1.0,3,0.475,104.298252957
1,1.0,3,0.475,104.986856713
1,1.0,3,0.475,103.097803278
1,1.0,3,0.475,103.048831853
1,1.0,3,0.475,104.487305516
1,1.0,3,0.5,102.265053239
1,1.0,3,0.5,104.153559306
1,1.0,3,0.5,103.384178721
1,1.0,3,0.5,101.636253836
1,1.0,3,0.5,102.7111248
1,1.0,3,0.525,101.780939618
1,1.0,3,0.525,103.07315762
1,1.0,3,0.525,103.809259028
1,1.0,3,0.525,102.798228227
1,1.0,3,0.525,104.946886096
1,1.0,5,0.475,103.581857957
1,1.0,5,0.475,104.871851241
1,1.0,5,0.475,103.703103575
1,1.0,5,0.475,101.226506461
1,1.0,5,0.475,101.818264755
1,1.0,5,0.5,102.045934758
1,1.0,5,0.5,102.686940363
1,1.0,5,0.5,106.468470758
1,1.0,5,0.5,103.473941362
1,1.0,5,0.5,104.157941726
1,1.0,5,0.525,105.413576166
1,1.0,5,0.525,104.90920912
1,1.0,5,0.525,103.2304843
1,1.0,5,0.525,105.190223966
1,1.0,5,0.525,103.345076197
1,1.0,7,0.475,102.573884182
1,1.0,7,0.475,102.329929951
1,1.0,7,0.475,102.630481217
1,1.0,7,0.475,104.800617534
1,1.0,7,0.475,102.204683662
1,1.0,7,0.5,104.318518205
1,1.0,7,0.5,103.266499052
1,1.0,7,0.5,103.989503802
1,1.0,7,0.5,104.6719279
1,1.0,7,0.5,103.90099981
1,1.0,7,0.525,104.355829744
1,1.0,7,0.525,102.844849579
1,1.0,7,0.525,104.418818803
1,1.0,7,0.525,101.709007415
1,1.0,7,0.525,107.554016079
1,1.0,9,0.475,103.268464229
1,1.0,9,0.475,100.999890602
1,1.0,9,0.475,101.906094102
1,1.0,9,0.475,101.093682567
1,1.0,9,0.475,101.307505995
1,1.0,9,0.5,104.496011833
1,1.0,9,0.5,102.883670808
1,1.0,9,0.5,103.808569909
1,1.0,9,0.5,103.997027245
1,1.0,9,0.5,103.321346647
1,1.0,9,0.525,101.762607608
1,1.0,9,0.525,104.281840817
1,1.0,9,0.525,105.37008922
1,1.0,9,0.525,104.10170823
1,1.0,9,0.525,101.356229788
5,0.95,3,0.475,81.6134508976
5,0.95,3,0.475,80.2662380013
5,0.95,3,0.475,82.54002121
5,0.95,3,0.475,82.5752520744
5,0.95,3,0.475,83.5816767117
5,0.95,3,0.5,84.6648326532
5,0.95,3,0.5,78.2176371779
5,0.95,3,0.5,84.0864825411
5,0.95,3,0.5,83.0350663059
5,0.95,3,0.5,83.5125548981
5,0.95,3,0.525,79.8523900854
5,0.95,3,0.525,83.7899170569
5,0.95,3,0.525,82.0092115675
5,0.95,3,0.525,80.5407125585
5,0.95,3,0.525,82.5202308019
5,0.95,5,0.475,88.3486696885
5,0.95,5,0.475,84.0485697411
5,0.95,5,0.475,82.5032096242
5,0.95,5,0.475,85.5700642966
5,0.95,5,0.475,83.065314278
5,0.95,5,0.5,83.2103469897
5,0.95,5,0.5,85.9117813468
